Parent Map for Subproblem Tree 20
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.43323, 15.2496) -> 0 (1, 15)
    2 (1.84202, 14.9617) -> 32577 (1.43425, 14.9527)
    3 (1.59652, 15.7222) -> 19685 (1.42711, 15.4449)
    4 (2.29695, 14.7542) -> 18268 (1.84905, 14.7825)
    5 (2.72695, 14.4991) -> 7861 (2.41452, 14.7081)
    6 (1.52998, 16.2178) -> 33252 (1.4102, 16.0406)
    7 (3.20701, 14.3593) -> 25081 (2.8142, 14.5004)
    8 (3.42668, 13.9101) -> 36857 (3.17044, 14.0881)
    9 (1.79606, 16.6411) -> 34708 (1.73614, 16.506)
    10 (2.0681, 17.0606) -> 9 (1.79606, 16.6411)
    11 (3.92474, 13.8661) -> 28225 (3.67655, 14.0764)
    12 (4.3272, 14.1628) -> 11058 (4.24451, 14.2169)
    13 (4.80084, 14.3231) -> 9902 (4.39271, 14.3418)
    14 (3.98505, 13.3698) -> 38819 (3.57623, 13.5872)
    15 (2.15065, 17.5537) -> 10 (2.0681, 17.0606)
    16 (4.3551, 13.0335) -> 38715 (4.17835, 13.0905)
    17 (4.82942, 12.8754) -> 28042 (4.59458, 13.0044)
    18 (4.86632, 12.3767) -> 31579 (4.55076, 12.6373)
    19 (5.34955, 12.2483) -> 29015 (5.19727, 12.3596)
    20 (5.12619, 14.7027) -> 26418 (4.77389, 14.6547)
    21 (4.66591, 14.898) -> 38325 (4.45405, 14.8777)
    22 (5.41344, 11.7524) -> 18973 (5.30917, 11.842)
    23 (5.57129, 11.278) -> 33807 (5.26938, 11.5305)
    24 (5.55094, 10.7784) -> 32113 (5.45585, 10.85)
    25 (5.48813, 15.0477) -> 29149 (5.102, 14.9535)
    26 (5.67679, 10.2945) -> 17394 (5.36854, 10.4846)
    27 (5.85397, 15.3885) -> 37758 (5.65912, 15.4023)
    28 (2.45086, 17.9536) -> 34967 (2.33213, 17.6884)
    29 (6.08847, 10.0107) -> 26 (5.67679, 10.2945)
    30 (6.5697, 9.87503) -> 37740 (6.45169, 10.1188)
    31 (6.91009, 9.5088) -> 38298 (6.79012, 9.61845)
    32 (7.40371, 9.58843) -> 31113 (7.04939, 9.89448)
    33 (7.44909, 9.09049) -> 3232 (7.05533, 9.35603)
    34 (6.2283, 15.72) -> 34489 (5.76151, 15.6043)
    35 (2.49067, 18.452) -> 23142 (2.29804, 18.2897)
    36 (7.5154, 8.59491) -> 27724 (7.35823, 8.82766)
    37 (8.01314, 8.54734) -> 22210 (7.70403, 8.92884)
    38 (8.2317, 8.09764) -> 39190 (8.03521, 8.25168)
    39 (2.82574, 18.8231) -> 22831 (2.62764, 18.5516)
