Parent Map for Subproblem Tree 1
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.43323, 15.2496) -> 0 (1, 15)
    2 (1.84202, 14.9617) -> 32577 (1.43425, 14.9527)
    3 (1.59652, 15.7222) -> 23774 (1.4324, 15.5936)
    4 (2.29695, 14.7542) -> 18268 (1.84905, 14.7825)
    5 (2.72695, 14.4991) -> 7861 (2.41452, 14.7081)
    6 (1.52998, 16.2178) -> 33252 (1.4102, 16.0406)
    7 (3.20701, 14.3593) -> 25081 (2.8142, 14.5004)
    8 (3.42668, 13.9101) -> 26830 (2.96594, 14.0266)
    9 (1.79606, 16.6411) -> 6 (1.52998, 16.2178)
    10 (2.0681, 17.0606) -> 9 (1.79606, 16.6411)
    11 (3.92474, 13.8661) -> 22775 (3.56395, 13.8354)
    12 (4.3272, 14.1628) -> 11058 (4.24451, 14.2169)
    13 (4.80084, 14.3231) -> 3352 (4.34014, 14.3452)
    14 (3.98505, 13.3698) -> 38819 (3.57623, 13.5872)
    15 (2.15065, 17.5537) -> 9168 (1.99265, 17.4266)
    16 (4.3551, 13.0335) -> 38715 (4.17835, 13.0905)
    17 (4.82942, 12.8754) -> 16 (4.3551, 13.0335)
    18 (4.86632, 12.3767) -> 20699 (4.38629, 12.4201)
    19 (5.34955, 12.2483) -> 30067 (5.09598, 12.1756)
    20 (5.12619, 14.7027) -> 28310 (4.84137, 14.8853)
    21 (4.66591, 14.898) -> 38325 (4.45405, 14.8777)
    22 (5.41344, 11.7524) -> 35742 (5.26344, 11.7511)
    23 (5.57129, 11.278) -> 36850 (5.3881, 11.2778)
    24 (5.55094, 10.7784) -> 27644 (5.30591, 10.7262)
    25 (5.48813, 15.0477) -> 34574 (5.0504, 15.211)
    26 (5.67679, 10.2945) -> 29366 (5.28868, 10.427)
    27 (5.85397, 15.3885) -> 30990 (5.62819, 15.4518)
    28 (2.45086, 17.9536) -> 21994 (2.24087, 17.7709)
    29 (6.08847, 10.0107) -> 19234 (5.66786, 9.80571)
    30 (6.5697, 9.87503) -> 27284 (6.24838, 9.71477)
    31 (6.91009, 9.5088) -> 24164 (6.52796, 9.31138)
    32 (7.40371, 9.58843) -> 29357 (7.06231, 9.43076)
    33 (7.44909, 9.09049) -> 35653 (7.08726, 8.90979)
    34 (6.2283, 15.72) -> 9880 (5.8503, 15.7532)
    35 (2.49067, 18.452) -> 13909 (2.18777, 18.086)
    36 (7.5154, 8.59491) -> 17076 (7.33944, 8.19109)
    37 (8.01314, 8.54734) -> 17310 (7.8488, 8.32948)
    38 (8.2317, 8.09764) -> 37819 (7.89877, 7.7357)
    39 (2.82574, 18.8231) -> 35 (2.49067, 18.452)
