Parent Map for Subproblem Tree 2
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.45773, 14.7988) -> 0 (1, 15)
    2 (1.49435, 14.3001) -> 33934 (1.30349, 14.7022)
    3 (1.19973, 15.4584) -> 0 (1, 15)
    4 (1.88962, 13.9939) -> 35672 (1.62886, 14.3567)
    5 (1.50617, 15.8535) -> 76177 (1.50368, 15.8144)
    6 (2.37443, 13.8716) -> 62156 (2.20389, 13.9647)
    7 (1.89834, 16.1636) -> 72697 (1.78395, 16.0087)
    8 (2.38979, 16.2557) -> 76810 (2.04594, 15.9755)
    9 (2.49045, 16.7455) -> 39715 (2.37804, 16.5913)
    10 (2.79933, 13.6081) -> 46067 (2.51684, 13.7938)
    11 (2.87979, 13.1146) -> 73741 (2.59971, 13.5137)
    12 (3.37413, 13.0396) -> 36290 (3.08637, 13.259)
    13 (3.65166, 12.6237) -> 77519 (3.30324, 12.927)
    14 (2.97326, 16.8755) -> 75296 (2.81173, 16.7505)
    15 (3.66487, 12.1238) -> 59732 (3.57127, 12.2611)
    16 (3.98056, 11.7361) -> 62095 (3.75899, 11.9172)
    17 (4.3542, 11.4039) -> 60319 (4.07782, 11.7559)
    18 (4.49141, 10.9231) -> 37488 (4.25541, 11.147)
    19 (3.44136, 17.0512) -> 66664 (3.13868, 16.8801)
    20 (3.76094, 17.4357) -> 39861 (3.38498, 17.1779)
    21 (4.97356, 11.0555) -> 49424 (4.79583, 11.1708)
    22 (5.1849, 10.6023) -> 64232 (4.85902, 10.809)
    23 (5.41663, 11.2872) -> 56985 (5.12793, 11.567)
    24 (3.77553, 13.3377) -> 79312 (3.67431, 13.3766)
    25 (5.19163, 10.1024) -> 72806 (5.07539, 10.2854)
    26 (5.32525, 9.62057) -> 37930 (5.10292, 9.84381)
    27 (5.91296, 11.3477) -> 49905 (5.77057, 11.4505)
    28 (6.3848, 11.1823) -> 78857 (5.97845, 11.4282)
    29 (4.11398, 17.7898) -> 20 (3.76094, 17.4357)
    30 (5.69116, 9.27982) -> 68287 (5.4668, 9.48877)
    31 (6.86893, 11.0573) -> 42051 (6.47589, 11.3382)
    32 (7.36412, 11.1264) -> 50252 (7.18555, 11.2439)
    33 (6.08551, 8.97243) -> 69900 (5.80191, 9.36996)
    34 (7.84665, 11.2575) -> 74890 (7.67386, 11.4506)
    35 (5.77427, 8.58111) -> 56079 (5.68412, 8.78617)
    36 (8.3276, 11.1207) -> 52811 (8.01303, 11.2898)
    37 (4.42663, 18.18) -> 29 (4.11398, 17.7898)
    38 (6.00458, 8.13732) -> 40423 (5.84909, 8.31529)
    39 (5.82061, 7.67239) -> 78023 (5.55315, 7.98178)
    40 (5.88528, 7.1766) -> 60127 (5.76066, 7.51796)
    41 (4.26483, 18.6531) -> 70433 (4.14348, 18.5116)
    42 (6.31927, 6.92829) -> 29153 (6.09203, 7.32112)
    43 (6.13915, 6.46186) -> 49214 (6.08521, 6.52873)
    44 (4.63559, 18.9885) -> 37584 (4.59492, 18.9705)
    45 (4.01654, 17.9666) -> 45222 (3.66032, 17.6516)
    46 (6.80517, 6.81037) -> 64764 (6.55775, 7.21952)
    47 (4.98568, 19.3455) -> 44900 (4.77928, 19.1524)
    48 (6.16421, 5.96249) -> 68241 (5.98461, 6.19992)
    49 (5.67432, 5.86247) -> 54280 (5.46431, 6.26061)
    50 (6.50287, 5.59464) -> 67060 (6.34129, 5.83047)
    51 (5.44689, 19.5386) -> 57058 (5.11827, 19.2339)
    52 (6.9874, 5.47124) -> 40905 (6.85377, 5.60992)
    53 (5.89051, 19.7693) -> 52492 (5.8835, 19.7082)
    54 (6.38979, 19.7961) -> 73598 (6.1459, 19.4171)
    55 (7.21373, 5.0254) -> 65102 (7.12916, 5.15541)
    56 (7.28078, 6.96461) -> 70281 (7.13672, 7.21095)
    57 (7.11445, 4.53536) -> 28985 (6.91502, 4.91239)
    58 (3.77642, 18.5865) -> 40268 (3.62788, 18.2824)
