Parent Map for Subproblem Tree 4
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.45773, 14.7988) -> 0 (1, 15)
    2 (1.49435, 14.3001) -> 33934 (1.30349, 14.7022)
    3 (1.19973, 15.4584) -> 0 (1, 15)
    4 (1.88962, 13.9939) -> 35672 (1.62886, 14.3567)
    5 (1.50617, 15.8535) -> 76177 (1.50368, 15.8144)
    6 (2.37443, 13.8716) -> 62156 (2.20389, 13.9647)
    7 (1.89834, 16.1636) -> 72697 (1.78395, 16.0087)
    8 (2.38979, 16.2557) -> 76810 (2.04594, 15.9755)
    9 (2.49045, 16.7455) -> 39715 (2.37804, 16.5913)
    10 (2.79933, 13.6081) -> 46067 (2.51684, 13.7938)
    11 (2.87979, 13.1146) -> 25000 (2.62675, 12.9261)
    12 (3.37413, 13.0396) -> 67687 (3.2032, 12.9657)
    13 (3.65166, 12.6237) -> 67071 (3.46079, 12.6321)
    14 (2.97326, 16.8755) -> 66487 (2.69123, 16.6741)
    15 (3.66487, 12.1238) -> 74619 (3.37188, 12.192)
    16 (3.98056, 11.7361) -> 39426 (3.86166, 11.765)
    17 (4.3542, 11.4039) -> 75071 (4.12267, 11.4723)
    18 (4.49141, 10.9231) -> 73388 (4.13649, 10.9546)
    19 (3.44136, 17.0512) -> 66664 (3.13868, 16.8801)
    20 (3.76094, 17.4357) -> 39861 (3.38498, 17.1779)
    21 (4.97356, 11.0555) -> 76889 (4.60155, 11.0444)
    22 (5.1849, 10.6023) -> 28088 (4.8701, 10.6721)
    23 (5.41663, 11.2872) -> 79559 (4.93006, 11.2826)
    24 (3.77553, 13.3377) -> 79555 (3.70565, 13.2681)
    25 (5.19163, 10.1024) -> 64365 (4.86837, 10.0101)
    26 (5.32525, 9.62057) -> 60971 (5.12158, 9.60947)
    27 (5.91296, 11.3477) -> 64328 (5.59776, 11.3205)
    28 (6.3848, 11.1823) -> 76972 (6.11279, 11.1431)
    29 (4.11398, 17.7898) -> 53867 (4.11196, 17.7704)
    30 (5.69116, 9.27982) -> 78581 (5.49734, 9.23274)
    31 (6.86893, 11.0573) -> 46020 (6.80002, 11.0377)
    32 (7.36412, 11.1264) -> 79045 (6.90767, 10.9503)
    33 (6.08551, 8.97243) -> 72092 (5.70712, 8.8942)
    34 (7.84665, 11.2575) -> 32 (7.36412, 11.1264)
    35 (5.77427, 8.58111) -> 33200 (5.53624, 8.55539)
    36 (8.3276, 11.1207) -> 35117 (7.95803, 10.8478)
    37 (4.42663, 18.18) -> 68946 (4.16199, 18.032)
    38 (6.00458, 8.13732) -> 78023 (5.55315, 7.98178)
    39 (5.82061, 7.67239) -> 72183 (5.36419, 7.66552)
    40 (5.88528, 7.1766) -> 75749 (5.62896, 7.11217)
    41 (4.26483, 18.6531) -> 30336 (4.01118, 18.4167)
    42 (6.31927, 6.92829) -> 72601 (6.05876, 6.79919)
    43 (6.13915, 6.46186) -> 74993 (6.08849, 6.39722)
    44 (4.63559, 18.9885) -> 37584 (4.59492, 18.9705)
    45 (4.01654, 17.9666) -> 45222 (3.66032, 17.6516)
    46 (6.80517, 6.81037) -> 71577 (6.70435, 6.76752)
    47 (4.98568, 19.3455) -> 76311 (4.7516, 19.1896)
    48 (6.16421, 5.96249) -> 62775 (5.76416, 5.91776)
    49 (5.67432, 5.86247) -> 74029 (5.22708, 5.79669)
    50 (6.50287, 5.59464) -> 78167 (6.27148, 5.51499)
    51 (5.44689, 19.5386) -> 72215 (5.03094, 19.3394)
    52 (6.9874, 5.47124) -> 73893 (6.60528, 5.3991)
    53 (5.89051, 19.7693) -> 51 (5.44689, 19.5386)
    54 (6.38979, 19.7961) -> 33877 (6.07945, 19.6534)
    55 (7.21373, 5.0254) -> 79652 (6.74563, 4.96652)
    56 (7.28078, 6.96461) -> 76371 (7.00715, 6.7911)
    57 (7.11445, 4.53536) -> 59440 (6.71016, 4.47939)
    58 (3.77642, 18.5865) -> 29593 (3.61836, 18.4845)
