Parent Map for Subproblem Tree 6
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (2.81726, 14.1648) -> 0 (1, 15)
    2 (3.94823, 12.5153) -> 1 (2.81726, 14.1648)
    3 (2.63115, 12.6967) -> 3302 (0.808094, 13.5108)
    4 (-0.610792, 16.1855) -> 0 (1, 15)
    5 (4.22426, 10.5344) -> 1455 (3.00327, 12.0139)
    6 (-1.89478, 17.7189) -> 4 (-0.610792, 16.1855)
    7 (-0.908591, 16.2858) -> 3659 (-0.599406, 14.3193)
    8 (0.674868, 12.2809) -> 3484 (1.90178, 13.6945)
    9 (-3.82359, 18.2477) -> 6 (-1.89478, 17.7189)
    10 (-0.42161, 10.6082) -> 1448 (0.114455, 12.3492)
    11 (4.19834, 15.6114) -> 1 (2.81726, 14.1648)
    12 (6.1917, 10.175) -> 3134 (4.25101, 10.4632)
    13 (8.06818, 10.867) -> 12 (6.1917, 10.175)
    14 (5.75984, 8.22219) -> 3089 (3.8723, 8.56461)
    15 (-2.32044, 9.98019) -> 2114 (-3.06488, 11.7165)
    16 (5.8249, 16.3776) -> 1793 (3.9285, 16.9482)
    17 (6.32387, 6.30337) -> 813 (4.7271, 7.40777)
    18 (7.67789, 4.83143) -> 17 (6.32387, 6.30337)
    19 (-3.71511, 8.54669) -> 3335 (-1.77613, 8.69042)
    20 (-5.15702, 19.7384) -> 9 (-3.82359, 18.2477)
    21 (-4.9317, 6.95927) -> 19 (-3.71511, 8.54669)
    22 (7.40489, 2.85015) -> 2596 (5.64612, 3.23803)
    23 (-6.15226, 5.3749) -> 2754 (-5.37586, 6.86308)
    24 (8.59799, 1.245) -> 2588 (6.63018, 1.15155)
    25 (-6.90988, 20.7014) -> 20 (-5.15702, 19.7384)
    26 (10.5907, 1.4153) -> 3274 (9.20625, 0.381613)
    27 (-4.89586, 6.13715) -> 3147 (-5.14538, 8.09407)
    28 (10.1926, 3.20544) -> 3269 (8.71242, 2.38539)
    29 (7.38316, -0.343759) -> 2640 (5.70637, 0.401749)
    30 (7.82857, -2.29353) -> 2127 (6.29781, -1.22684)
    31 (-4.57396, 7.34088) -> 2178 (-4.21384, 9.05399)
    32 (-5.97426, 3.38284) -> 2727 (-6.37053, 5.15217)
    33 (5.667, 18.3714) -> 3123 (4.02252, 18.6994)
    34 (12.4085, 0.581219) -> 3146 (10.4228, 0.541939)
    35 (7.65066, 18.6265) -> 3855 (6.12489, 19.3594)
    36 (14.2543, 1.35125) -> 34 (12.4085, 0.581219)
    37 (11.3396, -0.0728614) -> 3467 (9.40925, -0.212323)
    38 (8.76711, -4.05964) -> 3182 (7.25846, -3.00988)
    39 (16.2283, 1.67302) -> 36 (14.2543, 1.35125)
    40 (6.92737, -4.84408) -> 3727 (7.12649, -2.87082)
    41 (-8.36917, 22.0691) -> 25 (-6.90988, 20.7014)
    42 (18.1493, 2.22965) -> 39 (16.2283, 1.67302)
    43 (10.6872, 5.1433) -> 2243 (8.80081, 4.72661)
    44 (20.0883, 1.73981) -> 3667 (18.231, 1.62873)
    45 (12.5824, 5.78231) -> 944 (11.3413, 4.41641)
    46 (7.07631, -6.83853) -> 3186 (5.18128, -7.2286)
    47 (-4.56906, 1.95967) -> 32 (-5.97426, 3.38284)
    48 (-2.59192, 1.65815) -> 929 (-3.67822, 3.16408)
    49 (-5.53129, 17.2067) -> 9 (-3.82359, 18.2477)
    50 (19.5779, -0.193945) -> 2509 (18.0546, -0.510174)
    51 (-5.73873, 1.27971) -> 3433 (-5.68538, 2.80066)
    52 (-8.02722, 6.07098) -> 1334 (-6.49226, 7.24672)
    53 (-4.2928, 6.02934) -> 2199 (-4.36525, 7.63718)
    54 (-1.76443, 14.4781) -> 2366 (-0.751118, 15.9277)
    55 (9.5455, 19.2665) -> 3797 (9.2155, 21.1534)
    56 (0.112392, 11.1314) -> 3963 (0.604061, 13.0601)
    57 (7.01106, -1.7779) -> 498 (5.59936, -0.783452)
    58 (-3.62264, 15.2178) -> 3628 (-2.62162, 16.4324)
    59 (-1.56319, 15.2012) -> 3398 (0.0112576, 16.3361)
    60 (-4.24102, 2.36684) -> 2483 (-5.66184, 3.41512)
    61 (8.98015, -3.30327) -> 3727 (7.12649, -2.87082)
    62 (5.15605, -7.39764) -> 3672 (4.35745, -5.89197)
    63 (11.5, 19.6905) -> 3357 (10.1807, 20.7981)
    64 (-8.39696, 4.15649) -> 3263 (-8.41016, 6.08156)
    65 (13.4981, 19.778) -> 2493 (11.8851, 20.6908)
    66 (-10.291, 21.5154) -> 41 (-8.36917, 22.0691)
    67 (14.6501, 21.4129) -> 3463 (13.8792, 23.0848)
    68 (20.2699, -2.0704) -> 3119 (18.9192, -3.41051)
    69 (7.72352, 19.0045) -> 1104 (6.44078, 20.5383)
    70 (3.23309, -7.9474) -> 3858 (2.64455, -6.41213)
    71 (16.2139, -0.326928) -> 2030 (14.7251, -1.49567)
    72 (11.9056, -0.522319) -> 3520 (10.8743, 0.92816)
    73 (18.8418, 4.10591) -> 42 (18.1493, 2.22965)
    74 (15.2264, 0.157967) -> 2030 (14.7251, -1.49567)
    75 (8.68555, -8.0261) -> 574 (6.87181, -7.68031)
    76 (1.23322, -7.92459) -> 3728 (-0.0831346, -8.74725)
    77 (6.34002, 18.3286) -> 2846 (4.4308, 18.4958)
    78 (-2.31687, 5.71999) -> 1692 (-1.54596, 7.39976)
    79 (1.85561, -7.33159) -> 3763 (0.590644, -5.94811)
    80 (-0.694632, -8.45694) -> 3218 (-1.49905, -6.82305)
    81 (10.5563, -8.73345) -> 75 (8.68555, -8.0261)
    82 (0.116377, -10.2851) -> 3728 (-0.0831346, -8.74725)
    83 (13.6235, 7.49) -> 45 (12.5824, 5.78231)
