Parent Map for Subproblem Tree 46
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (2.81726, 14.1648) -> 0 (1, 15)
    2 (3.94823, 12.5153) -> 2255 (2.48213, 13.7748)
    3 (2.63115, 12.6967) -> 2318 (1.09084, 13.4991)
    4 (-0.610792, 16.1855) -> 0 (1, 15)
    5 (4.22426, 10.5344) -> 1455 (3.00327, 12.0139)
    6 (-1.89478, 17.7189) -> 4 (-0.610792, 16.1855)
    7 (-0.908591, 16.2858) -> 2057 (0.452591, 16.1657)
    8 (0.674868, 12.2809) -> 2125 (0.354153, 13.6213)
    9 (-3.82359, 18.2477) -> 2063 (-1.99847, 17.4529)
    10 (-0.42161, 10.6082) -> 2150 (-0.235836, 12.3567)
    11 (4.19834, 15.6114) -> 1204 (2.61631, 14.565)
    12 (6.1917, 10.175) -> 5 (4.22426, 10.5344)
    13 (8.06818, 10.867) -> 12 (6.1917, 10.175)
    14 (5.75984, 8.22219) -> 3089 (3.8723, 8.56461)
    15 (-2.32044, 9.98019) -> 2861 (-2.38975, 11.556)
    16 (5.8249, 16.3776) -> 2079 (4.22882, 16.6844)
    17 (6.32387, 6.30337) -> 2937 (5.04895, 7.48589)
    18 (7.67789, 4.83143) -> 17 (6.32387, 6.30337)
    19 (-3.71511, 8.54669) -> 2379 (-3.23763, 10.0278)
    20 (-5.15702, 19.7384) -> 9 (-3.82359, 18.2477)
    21 (-4.9317, 6.95927) -> 19 (-3.71511, 8.54669)
    22 (7.40489, 2.85015) -> 3382 (6.42734, 4.26967)
    23 (-6.15226, 5.3749) -> 2754 (-5.37586, 6.86308)
    24 (8.59799, 1.245) -> 2147 (6.78732, 1.8304)
    25 (-6.90988, 20.7014) -> 20 (-5.15702, 19.7384)
    26 (10.5907, 1.4153) -> 24 (8.59799, 1.245)
    27 (-4.89586, 6.13715) -> 3147 (-5.14538, 8.09407)
    28 (10.1926, 3.20544) -> 3073 (8.64222, 3.69557)
    29 (7.38316, -0.343759) -> 3059 (6.29062, 0.885802)
    30 (7.82857, -2.29353) -> 2127 (6.29781, -1.22684)
    31 (-4.57396, 7.34088) -> 2178 (-4.21384, 9.05399)
    32 (-5.97426, 3.38284) -> 3813 (-5.32997, 4.49346)
    33 (5.667, 18.3714) -> 2846 (4.4308, 18.4958)
    34 (12.4085, 0.581219) -> 3146 (10.4228, 0.541939)
    35 (7.65066, 18.6265) -> 3855 (6.12489, 19.3594)
    36 (14.2543, 1.35125) -> 1633 (12.6866, 2.2362)
    37 (11.3396, -0.0728614) -> 2534 (10.2404, 0.315336)
    38 (8.76711, -4.05964) -> 2801 (7.66202, -3.36688)
    39 (16.2283, 1.67302) -> 36 (14.2543, 1.35125)
    40 (6.92737, -4.84408) -> 3727 (7.12649, -2.87082)
    41 (-8.36917, 22.0691) -> 25 (-6.90988, 20.7014)
    42 (18.1493, 2.22965) -> 39 (16.2283, 1.67302)
    43 (10.6872, 5.1433) -> 3043 (9.06342, 5.85755)
    44 (20.0883, 1.73981) -> 42 (18.1493, 2.22965)
    45 (12.5824, 5.78231) -> 43 (10.6872, 5.1433)
    46 (7.07631, -6.83853) -> 3994 (6.66508, -5.20104)
    47 (-4.56906, 1.95967) -> 2561 (-4.53126, 3.67258)
    48 (-2.59192, 1.65815) -> 3815 (-2.29431, 3.1835)
    49 (-5.53129, 17.2067) -> 2817 (-3.63345, 16.9187)
    50 (19.5779, -0.193945) -> 3086 (17.9263, 0.791195)
    51 (-5.73873, 1.27971) -> 3433 (-5.68538, 2.80066)
    52 (-8.02722, 6.07098) -> 2418 (-7.64074, 7.32768)
    53 (-4.2928, 6.02934) -> 2199 (-4.36525, 7.63718)
    54 (-1.76443, 14.4781) -> 2862 (-0.40955, 15.7382)
    55 (9.5455, 19.2665) -> 2670 (7.79939, 18.6477)
    56 (0.112392, 11.1314) -> 3963 (0.604061, 13.0601)
    57 (7.01106, -1.7779) -> 1432 (6.52424, -0.343573)
