Parent Map for Subproblem Tree 60
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (2.81726, 14.1648) -> 0 (1, 15)
    2 (3.94823, 12.5153) -> 2255 (2.48213, 13.7748)
    3 (2.63115, 12.6967) -> 3484 (1.90178, 13.6945)
    4 (-0.610792, 16.1855) -> 0 (1, 15)
    5 (4.22426, 10.5344) -> 3907 (3.49634, 11.6017)
    6 (-1.89478, 17.7189) -> 4 (-0.610792, 16.1855)
    7 (-0.908591, 16.2858) -> 4 (-0.610792, 16.1855)
    8 (0.674868, 12.2809) -> 3302 (0.808094, 13.5108)
    9 (-3.82359, 18.2477) -> 2507 (-2.24798, 17.22)
    10 (-0.42161, 10.6082) -> 2150 (-0.235836, 12.3567)
    11 (4.19834, 15.6114) -> 647 (2.83778, 15.4644)
    12 (6.1917, 10.175) -> 1712 (5.34005, 11.674)
    13 (8.06818, 10.867) -> 1838 (6.36511, 11.888)
    14 (5.75984, 8.22219) -> 2492 (5.43961, 8.96521)
    15 (-2.32044, 9.98019) -> 2504 (-1.9879, 10.9299)
    16 (5.8249, 16.3776) -> 2531 (4.16089, 15.8643)
    17 (6.32387, 6.30337) -> 1382 (5.49967, 7.34262)
    18 (7.67789, 4.83143) -> 3947 (6.83519, 6.38412)
    19 (-3.71511, 8.54669) -> 1795 (-2.98642, 9.92025)
    20 (-5.15702, 19.7384) -> 286 (-4.67972, 19.2263)
    21 (-4.9317, 6.95927) -> 19 (-3.71511, 8.54669)
    22 (7.40489, 2.85015) -> 3354 (6.28948, 4.31725)
    23 (-6.15226, 5.3749) -> 21 (-4.9317, 6.95927)
    24 (8.59799, 1.245) -> 2311 (8.21512, 1.87918)
    25 (-6.90988, 20.7014) -> 3571 (-5.31045, 19.6563)
    26 (10.5907, 1.4153) -> 2305 (9.96451, 2.1885)
    27 (-4.89586, 6.13715) -> 2832 (-4.31755, 7.20715)
    28 (10.1926, 3.20544) -> 3726 (9.44703, 3.93263)
    29 (7.38316, -0.343759) -> 3945 (7.17017, 0.876994)
    30 (7.82857, -2.29353) -> 3018 (7.81477, -2.13245)
    31 (-4.57396, 7.34088) -> 19 (-3.71511, 8.54669)
    32 (-5.97426, 3.38284) -> 3813 (-5.32997, 4.49346)
    33 (5.667, 18.3714) -> 1907 (4.83239, 17.8507)
    34 (12.4085, 0.581219) -> 3538 (11.5081, 1.67996)
    35 (7.65066, 18.6265) -> 3136 (6.27248, 18.7557)
    36 (14.2543, 1.35125) -> 3754 (12.7372, 2.32506)
    37 (11.3396, -0.0728614) -> 3520 (10.8743, 0.92816)
    38 (8.76711, -4.05964) -> 30 (7.82857, -2.29353)
    39 (16.2283, 1.67302) -> 3941 (15.0786, 3.26885)
    40 (6.92737, -4.84408) -> 335 (6.77188, -3.12158)
    41 (-8.36917, 22.0691) -> 2340 (-8.13585, 21.9281)
    42 (18.1493, 2.22965) -> 3223 (17.2175, 2.86467)
    43 (10.6872, 5.1433) -> 2884 (8.95792, 5.98295)
    44 (20.0883, 1.73981) -> 1842 (19.7049, 1.62926)
    45 (12.5824, 5.78231) -> 3810 (11.4617, 6.71146)
    46 (7.07631, -6.83853) -> 3994 (6.66508, -5.20104)
    47 (-4.56906, 1.95967) -> 929 (-3.67822, 3.16408)
    48 (-2.59192, 1.65815) -> 3815 (-2.29431, 3.1835)
    49 (-5.53129, 17.2067) -> 1967 (-3.61412, 16.7742)
    50 (19.5779, -0.193945) -> 3226 (18.4122, 0.708605)
    51 (-5.73873, 1.27971) -> 3600 (-5.25344, 2.27343)
    52 (-8.02722, 6.07098) -> 3452 (-7.2334, 6.57734)
    53 (-4.2928, 6.02934) -> 1720 (-3.76387, 7.66905)
    54 (-1.76443, 14.4781) -> 3549 (-0.824387, 14.9012)
    55 (9.5455, 19.2665) -> 2586 (7.947, 18.151)
    56 (0.112392, 11.1314) -> 3963 (0.604061, 13.0601)
    57 (7.01106, -1.7779) -> 2945 (6.68002, -1.69108)
