Parent Map for Subproblem Tree 0
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (2.81726, 14.1648) -> 0 (1, 15)
    2 (3.94823, 12.5153) -> 1 (2.81726, 14.1648)
    3 (2.63115, 12.6967) -> 2 (3.94823, 12.5153)
    4 (-0.610792, 16.1855) -> 0 (1, 15)
    5 (4.22426, 10.5344) -> 2 (3.94823, 12.5153)
    6 (-1.89478, 17.7189) -> 4 (-0.610792, 16.1855)
    7 (-0.908591, 16.2858) -> 4 (-0.610792, 16.1855)
    8 (0.674868, 12.2809) -> 3 (2.63115, 12.6967)
    9 (-3.82359, 18.2477) -> 6 (-1.89478, 17.7189)
    10 (-0.42161, 10.6082) -> 8 (0.674868, 12.2809)
    11 (4.19834, 15.6114) -> 1 (2.81726, 14.1648)
    12 (6.1917, 10.175) -> 5 (4.22426, 10.5344)
    13 (8.06818, 10.867) -> 12 (6.1917, 10.175)
    14 (5.75984, 8.22219) -> 12 (6.1917, 10.175)
    15 (-2.32044, 9.98019) -> 10 (-0.42161, 10.6082)
    16 (5.8249, 16.3776) -> 11 (4.19834, 15.6114)
    17 (6.32387, 6.30337) -> 14 (5.75984, 8.22219)
    18 (7.67789, 4.83143) -> 17 (6.32387, 6.30337)
    19 (-3.71511, 8.54669) -> 15 (-2.32044, 9.98019)
    20 (-5.15702, 19.7384) -> 9 (-3.82359, 18.2477)
    21 (-4.9317, 6.95927) -> 19 (-3.71511, 8.54669)
    22 (7.40489, 2.85015) -> 18 (7.67789, 4.83143)
    23 (-6.15226, 5.3749) -> 21 (-4.9317, 6.95927)
    24 (8.59799, 1.245) -> 22 (7.40489, 2.85015)
    25 (-6.90988, 20.7014) -> 20 (-5.15702, 19.7384)
    26 (10.5907, 1.4153) -> 24 (8.59799, 1.245)
    27 (-4.89586, 6.13715) -> 21 (-4.9317, 6.95927)
    28 (10.1926, 3.20544) -> 26 (10.5907, 1.4153)
    29 (7.38316, -0.343759) -> 24 (8.59799, 1.245)
    30 (7.82857, -2.29353) -> 29 (7.38316, -0.343759)
    31 (-4.57396, 7.34088) -> 21 (-4.9317, 6.95927)
    32 (-5.97426, 3.38284) -> 23 (-6.15226, 5.3749)
    33 (5.667, 18.3714) -> 16 (5.8249, 16.3776)
    34 (12.4085, 0.581219) -> 26 (10.5907, 1.4153)
    35 (7.65066, 18.6265) -> 33 (5.667, 18.3714)
    36 (14.2543, 1.35125) -> 34 (12.4085, 0.581219)
    37 (11.3396, -0.0728614) -> 34 (12.4085, 0.581219)
    38 (8.76711, -4.05964) -> 30 (7.82857, -2.29353)
    39 (16.2283, 1.67302) -> 36 (14.2543, 1.35125)
    40 (6.92737, -4.84408) -> 38 (8.76711, -4.05964)
    41 (-8.36917, 22.0691) -> 25 (-6.90988, 20.7014)
    42 (18.1493, 2.22965) -> 39 (16.2283, 1.67302)
    43 (10.6872, 5.1433) -> 28 (10.1926, 3.20544)
    44 (20.0883, 1.73981) -> 42 (18.1493, 2.22965)
    45 (12.5824, 5.78231) -> 43 (10.6872, 5.1433)
    46 (7.07631, -6.83853) -> 40 (6.92737, -4.84408)
    47 (-4.56906, 1.95967) -> 32 (-5.97426, 3.38284)
    48 (-2.59192, 1.65815) -> 47 (-4.56906, 1.95967)
    49 (-5.53129, 17.2067) -> 9 (-3.82359, 18.2477)
    50 (19.5779, -0.193945) -> 44 (20.0883, 1.73981)
    51 (-5.73873, 1.27971) -> 47 (-4.56906, 1.95967)
    52 (-8.02722, 6.07098) -> 23 (-6.15226, 5.3749)
    53 (-4.2928, 6.02934) -> 27 (-4.89586, 6.13715)
    54 (-1.76443, 14.4781) -> 7 (-0.908591, 16.2858)
    55 (9.5455, 19.2665) -> 35 (7.65066, 18.6265)
    56 (0.112392, 11.1314) -> 10 (-0.42161, 10.6082)
    57 (7.01106, -1.7779) -> 30 (7.82857, -2.29353)
    58 (-3.62264, 15.2178) -> 54 (-1.76443, 14.4781)
    59 (-1.56319, 15.2012) -> 54 (-1.76443, 14.4781)
    60 (-4.24102, 2.36684) -> 47 (-4.56906, 1.95967)
    61 (8.98015, -3.30327) -> 38 (8.76711, -4.05964)
    62 (5.15605, -7.39764) -> 46 (7.07631, -6.83853)
    63 (11.5, 19.6905) -> 55 (9.5455, 19.2665)
    64 (-8.39696, 4.15649) -> 52 (-8.02722, 6.07098)
    65 (13.4981, 19.778) -> 63 (11.5, 19.6905)
    66 (-10.291, 21.5154) -> 41 (-8.36917, 22.0691)
    67 (14.6501, 21.4129) -> 65 (13.4981, 19.778)
    68 (20.2699, -2.0704) -> 50 (19.5779, -0.193945)
    69 (7.72352, 19.0045) -> 35 (7.65066, 18.6265)
    70 (3.23309, -7.9474) -> 62 (5.15605, -7.39764)
    71 (16.2139, -0.326928) -> 39 (16.2283, 1.67302)
    72 (11.9056, -0.522319) -> 37 (11.3396, -0.0728614)
    73 (18.8418, 4.10591) -> 42 (18.1493, 2.22965)
    74 (15.2264, 0.157967) -> 71 (16.2139, -0.326928)
    75 (8.68555, -8.0261) -> 46 (7.07631, -6.83853)
    76 (1.23322, -7.92459) -> 70 (3.23309, -7.9474)
    77 (6.34002, 18.3286) -> 33 (5.667, 18.3714)
    78 (-2.31687, 5.71999) -> 53 (-4.2928, 6.02934)
    79 (1.85561, -7.33159) -> 76 (1.23322, -7.92459)
    80 (-0.694632, -8.45694) -> 76 (1.23322, -7.92459)
    81 (10.5563, -8.73345) -> 75 (8.68555, -8.0261)
    82 (0.116377, -10.2851) -> 80 (-0.694632, -8.45694)
    83 (13.6235, 7.49) -> 45 (12.5824, 5.78231)
    84 (16.5988, 20.9629) -> 67 (14.6501, 21.4129)
    85 (-0.757938, 0.860324) -> 48 (-2.59192, 1.65815)
