Parent Map for Subproblem Tree 11
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.94987, 15.3126) -> 0 (1, 15)
    2 (2.5817, 16.0877) -> 18593 (2.16627, 15.8951)
    3 (3.56666, 15.9149) -> 38523 (3.1947, 15.819)
    4 (4.50259, 15.5628) -> 6913 (3.75492, 15.5327)
    5 (5.30308, 16.1621) -> 39763 (4.763, 16.1832)
    6 (5.60951, 17.114) -> 39876 (4.90543, 17.0705)
    7 (5.0611, 14.7333) -> 33155 (4.17799, 14.8756)
    8 (6.3962, 17.7314) -> 26658 (6.01278, 17.7001)
    9 (5.89274, 14.178) -> 33664 (5.1869, 14.3439)
    10 (6.49839, 13.3822) -> 29803 (5.88766, 13.4746)
    11 (6.39592, 18.7314) -> 31472 (6.01645, 18.7008)
    12 (6.78476, 19.6527) -> 16716 (6.49723, 19.6745)
    13 (7.49801, 13.4096) -> 19241 (6.77001, 13.4637)
    14 (8.01282, 12.5523) -> 20460 (7.0579, 12.4341)
    15 (6.20307, 20.4661) -> 34939 (5.91733, 20.38)
    16 (7.8105, 11.5729) -> 21080 (7.31542, 11.4203)
    17 (7.5538, 10.6065) -> 38167 (6.8485, 10.3702)
    18 (5.6467, 21.297) -> 25161 (4.76042, 20.9163)
    19 (7.58077, 20.2579) -> 29806 (6.84804, 20.2851)
    20 (5.27457, 22.2252) -> 26770 (4.68967, 21.8785)
    21 (8.58047, 20.2333) -> 27251 (7.89094, 20.3708)
    22 (8.03338, 9.72896) -> 38733 (7.17625, 9.3054)
    23 (8.86275, 9.17025) -> 21511 (8.40682, 8.76528)
    24 (9.56411, 8.45745) -> 22298 (9.26234, 8.15947)
    25 (9.54744, 19.9785) -> 35820 (8.79208, 20.206)
    26 (9.03112, 7.61133) -> 37782 (8.66265, 7.47112)
    27 (10.4556, 8.91051) -> 38772 (10.0427, 8.21777)
    28 (7.3919, 17.6387) -> 26189 (7.09805, 17.7597)
    29 (5.98423, 22.9297) -> 26552 (5.40588, 22.6224)
    30 (6.69682, 10.0911) -> 35389 (6.36112, 10.0883)
    31 (6.80131, 23.5063) -> 37779 (6.10594, 23.1026)
    32 (7.5721, 24.1434) -> 39505 (7.03498, 23.9243)
    33 (6.16268, 9.24571) -> 27612 (5.86309, 9.26849)
    34 (9.53228, 6.74597) -> 38813 (8.97178, 6.51316)
    35 (10.4454, 6.33822) -> 28693 (10.0607, 6.07513)
    36 (8.10818, 11.6675) -> 20092 (7.32425, 11.3074)
    37 (10.5447, 20.052) -> 39714 (10.4536, 20.1519)
    38 (8.31255, 24.8155) -> 34760 (7.39936, 24.4563)
    39 (11.1597, 5.63842) -> 38220 (10.7057, 5.41391)
    40 (8.86326, 6.00272) -> 28577 (8.60879, 5.96981)
    41 (12.0589, 5.20086) -> 36390 (11.815, 4.93592)
    42 (12.5011, 4.30393) -> 32681 (11.7678, 3.83113)
    43 (11.4151, 19.5596) -> 36495 (11.3565, 19.7216)
    44 (8.15149, 25.8024) -> 29630 (7.74635, 25.6198)
    45 (8.43654, 26.7609) -> 36661 (7.6112, 26.2031)
    46 (12.8658, 3.37282) -> 29878 (12.553, 3.30537)
    47 (8.2254, 18.1912) -> 30496 (7.4446, 18.4918)
    48 (13.2203, 2.43775) -> 17100 (12.7268, 2.33247)
    49 (8.00746, 10.941) -> 16838 (7.97935, 10.9002)
    50 (8.50902, 5.06757) -> 30952 (7.67488, 5.08943)
    51 (7.45375, 26.9456) -> 39384 (7.05649, 26.6956)
    52 (6.07807, 23.0132) -> 30702 (6.04249, 22.9988)
    53 (14.1551, 2.79277) -> 38881 (13.5805, 2.64867)
    54 (15.1418, 2.63004) -> 39985 (14.6437, 2.52987)
    55 (15.7349, 3.43518) -> 34954 (15.2602, 3.22705)
    56 (12.314, 19.9979) -> 21758 (12.0457, 20.3094)
    57 (16.6999, 3.69723) -> 37816 (16.5538, 3.55824)
    58 (5.2431, 18.0445) -> 18776 (4.42796, 17.8441)
    59 (16.9572, 2.73088) -> 39513 (16.9822, 2.46964)
    60 (17.3394, 4.46604) -> 34454 (17.2559, 4.45013)
    61 (13.2636, 20.3114) -> 34170 (12.9954, 20.4973)
    62 (7.62735, 22.9427) -> 34908 (7.15985, 22.7864)
    63 (14.2216, 20.5979) -> 35180 (13.9655, 20.9287)
    64 (5.23697, 8.86747) -> 28638 (4.31006, 9.14959)
