Parent Map for Subproblem Tree 7
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.94987, 15.3126) -> 0 (1, 15)
    2 (2.5817, 16.0877) -> 17681 (2.12605, 15.7856)
    3 (3.56666, 15.9149) -> 11736 (2.72497, 15.5589)
    4 (4.50259, 15.5628) -> 29317 (3.99402, 15.4689)
    5 (5.30308, 16.1621) -> 39182 (4.47864, 15.9574)
    6 (5.60951, 17.114) -> 32286 (5.34807, 17.0189)
    7 (5.0611, 14.7333) -> 32391 (4.959, 13.7853)
    8 (6.3962, 17.7314) -> 25390 (5.5965, 17.4433)
    9 (5.89274, 14.178) -> 36147 (5.77123, 13.5881)
    10 (6.49839, 13.3822) -> 27212 (6.47447, 13.296)
    11 (6.39592, 18.7314) -> 37037 (5.77077, 18.3099)
    12 (6.78476, 19.6527) -> 28241 (6.10594, 19.1767)
    13 (7.49801, 13.4096) -> 23682 (7.44675, 12.9654)
    14 (8.01282, 12.5523) -> 20460 (7.0579, 12.4341)
    15 (6.20307, 20.4661) -> 32490 (5.66665, 19.9075)
    16 (7.8105, 11.5729) -> 36857 (7.23452, 11.4847)
    17 (7.5538, 10.6065) -> 38449 (6.89929, 10.6768)
    18 (5.6467, 21.297) -> 33309 (5.46924, 21.0781)
    19 (7.58077, 20.2579) -> 31063 (7.25672, 20.0173)
    20 (5.27457, 22.2252) -> 37279 (4.85173, 21.524)
    21 (8.58047, 20.2333) -> 33055 (7.81977, 19.6704)
    22 (8.03338, 9.72896) -> 37081 (7.18144, 9.76142)
    23 (8.86275, 9.17025) -> 39222 (8.13821, 9.11025)
    24 (9.56411, 8.45745) -> 30572 (9.20752, 8.44909)
    25 (9.54744, 19.9785) -> 9407 (9.28301, 19.2791)
    26 (9.03112, 7.61133) -> 26729 (8.89399, 7.62271)
    27 (10.4556, 8.91051) -> 37208 (10.3372, 8.86565)
    28 (7.3919, 17.6387) -> 24037 (7.33433, 16.7278)
    29 (5.98423, 22.9297) -> 34896 (5.83621, 22.7058)
    30 (6.69682, 10.0911) -> 21602 (6.41106, 10.1047)
    31 (6.80131, 23.5063) -> 29212 (6.20002, 22.734)
    32 (7.5721, 24.1434) -> 37744 (7.17825, 23.6012)
    33 (6.16268, 9.24571) -> 35850 (5.47092, 9.50028)
    34 (9.53228, 6.74597) -> 31398 (9.3339, 6.74358)
    35 (10.4454, 6.33822) -> 29895 (9.65304, 6.56658)
    36 (8.10818, 11.6675) -> 21080 (7.31542, 11.4203)
    37 (10.5447, 20.052) -> 27248 (10.2182, 19.374)
    38 (8.31255, 24.8155) -> 38124 (7.83353, 24.1827)
    39 (11.1597, 5.63842) -> 35912 (10.5767, 5.81115)
    40 (8.86326, 6.00272) -> 24088 (8.42448, 6.1556)
    41 (12.0589, 5.20086) -> 37834 (11.1732, 5.40275)
    42 (12.5011, 4.30393) -> 22438 (11.6328, 4.65131)
    43 (11.4151, 19.5596) -> 30008 (11.7355, 18.7973)
    44 (8.15149, 25.8024) -> 22518 (7.71704, 25.1617)
    45 (8.43654, 26.7609) -> 28450 (7.98294, 25.9558)
    46 (12.8658, 3.37282) -> 30608 (12.5008, 3.55256)
