Parent Map for Subproblem Tree 16
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.94987, 15.3126) -> 0 (1, 15)
    2 (2.5817, 16.0877) -> 18593 (2.16627, 15.8951)
    3 (3.56666, 15.9149) -> 38523 (3.1947, 15.819)
    4 (4.50259, 15.5628) -> 6913 (3.75492, 15.5327)
    5 (5.30308, 16.1621) -> 39763 (4.763, 16.1832)
    6 (5.60951, 17.114) -> 39876 (4.90543, 17.0705)
    7 (5.0611, 14.7333) -> 31611 (4.17722, 14.8344)
    8 (6.3962, 17.7314) -> 19146 (5.96404, 17.7824)
    9 (5.89274, 14.178) -> 33664 (5.1869, 14.3439)
    10 (6.49839, 13.3822) -> 19557 (6.27133, 13.3492)
    11 (6.39592, 18.7314) -> 31472 (6.01645, 18.7008)
    12 (6.78476, 19.6527) -> 30350 (6.04967, 19.5629)
    13 (7.49801, 13.4096) -> 27652 (6.64221, 13.3737)
    14 (8.01282, 12.5523) -> 20460 (7.0579, 12.4341)
    15 (6.20307, 20.4661) -> 34939 (5.91733, 20.38)
    16 (7.8105, 11.5729) -> 11593 (6.95684, 11.2797)
    17 (7.5538, 10.6065) -> 28908 (7.06425, 10.3248)
    18 (5.6467, 21.297) -> 25161 (4.76042, 20.9163)
    19 (7.58077, 20.2579) -> 33525 (7.52748, 20.2792)
    20 (5.27457, 22.2252) -> 26770 (4.68967, 21.8785)
    21 (8.58047, 20.2333) -> 24963 (7.6722, 20.436)
    22 (8.03338, 9.72896) -> 38735 (7.82694, 9.51596)
    23 (8.86275, 9.17025) -> 36931 (8.5872, 8.70341)
    24 (9.56411, 8.45745) -> 19891 (9.27833, 7.91685)
    25 (9.54744, 19.9785) -> 25421 (8.87362, 20.1288)
    26 (9.03112, 7.61133) -> 38322 (8.38518, 6.87628)
    27 (10.4556, 8.91051) -> 39366 (10.3519, 8.24321)
    28 (7.3919, 17.6387) -> 13602 (6.77025, 17.7595)
    29 (5.98423, 22.9297) -> 26552 (5.40588, 22.6224)
    30 (6.69682, 10.0911) -> 34512 (6.06404, 9.86526)
    31 (6.80131, 23.5063) -> 36705 (6.16481, 23.2805)
    32 (7.5721, 24.1434) -> 27975 (7.21568, 24.0626)
    33 (6.16268, 9.24571) -> 23271 (5.21563, 9.01501)
    34 (9.53228, 6.74597) -> 34596 (9.30285, 6.1255)
    35 (10.4454, 6.33822) -> 34106 (10.3363, 5.91909)
    36 (8.10818, 11.6675) -> 20092 (7.32425, 11.3074)
    37 (10.5447, 20.052) -> 35343 (9.62978, 20.446)
    38 (8.31255, 24.8155) -> 34760 (7.39936, 24.4563)
    39 (11.1597, 5.63842) -> 35769 (10.6863, 4.85487)
    40 (8.86326, 6.00272) -> 36806 (8.68962, 5.77144)
    41 (12.0589, 5.20086) -> 32671 (11.767, 4.4736)
    42 (12.5011, 4.30393) -> 35795 (12.4762, 4.18117)
    43 (11.4151, 19.5596) -> 39200 (11.044, 19.7575)
    44 (8.15149, 25.8024) -> 29630 (7.74635, 25.6198)
    45 (8.43654, 26.7609) -> 14235 (7.70067, 26.3193)
    46 (12.8658, 3.37282) -> 36276 (12.4173, 2.63744)
    47 (8.2254, 18.1912) -> 37264 (7.38886, 18.3568)
    48 (13.2203, 2.43775) -> 38681 (12.7621, 1.73296)
    49 (8.00746, 10.941) -> 3110 (7.49497, 10.6061)
    50 (8.50902, 5.06757) -> 38236 (7.8438, 4.53232)
    51 (7.45375, 26.9456) -> 34571 (6.92334, 26.6162)
    52 (6.07807, 23.0132) -> 26552 (5.40588, 22.6224)
    53 (14.1551, 2.79277) -> 39868 (13.8628, 2.16119)
    54 (15.1418, 2.63004) -> 39330 (14.8473, 2.16488)
    55 (15.7349, 3.43518) -> 24487 (15.4487, 2.49184)
    56 (12.314, 19.9979) -> 39471 (11.5731, 20.4947)
    57 (16.6999, 3.69723) -> 39702 (16.5543, 2.95128)
    58 (5.2431, 18.0445) -> 18776 (4.42796, 17.8441)
    59 (16.9572, 2.73088) -> 39513 (16.9822, 2.46964)
    60 (17.3394, 4.46604) -> 34474 (17.3745, 3.76019)
    61 (13.2636, 20.3114) -> 37793 (13.1208, 20.3707)
    62 (7.62735, 22.9427) -> 39561 (6.73468, 22.7536)
    63 (14.2216, 20.5979) -> 28887 (14.0014, 20.7829)
    64 (5.23697, 8.86747) -> 38207 (4.48615, 8.84597)
