Parent Map for Subproblem Tree 22
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.94987, 15.3126) -> 0 (1, 15)
    2 (2.5817, 16.0877) -> 16147 (2.00835, 15.7131)
    3 (3.56666, 15.9149) -> 17548 (3.07056, 15.7912)
    4 (4.50259, 15.5628) -> 6913 (3.75492, 15.5327)
    5 (5.30308, 16.1621) -> 33995 (5.00153, 16.1474)
    6 (5.60951, 17.114) -> 9404 (4.82523, 17.0079)
    7 (5.0611, 14.7333) -> 31611 (4.17722, 14.8344)
    8 (6.3962, 17.7314) -> 26658 (6.01278, 17.7001)
    9 (5.89274, 14.178) -> 33664 (5.1869, 14.3439)
    10 (6.49839, 13.3822) -> 35816 (6.12095, 13.2074)
    11 (6.39592, 18.7314) -> 21304 (5.60329, 18.5699)
    12 (6.78476, 19.6527) -> 35250 (6.2593, 19.5515)
    13 (7.49801, 13.4096) -> 36352 (6.65999, 13.3307)
    14 (8.01282, 12.5523) -> 20460 (7.0579, 12.4341)
    15 (6.20307, 20.4661) -> 34939 (5.91733, 20.38)
    16 (7.8105, 11.5729) -> 21080 (7.31542, 11.4203)
    17 (7.5538, 10.6065) -> 39986 (6.78294, 10.4516)
    18 (5.6467, 21.297) -> 38546 (5.28141, 21.0507)
    19 (7.58077, 20.2579) -> 28726 (7.37409, 20.2389)
    20 (5.27457, 22.2252) -> 13243 (4.71032, 21.825)
    21 (8.58047, 20.2333) -> 25904 (7.7376, 20.2248)
    22 (8.03338, 9.72896) -> 11173 (7.08767, 9.41679)
    23 (8.86275, 9.17025) -> 23550 (8.53846, 8.94494)
    24 (9.56411, 8.45745) -> 37940 (9.19017, 8.22953)
    25 (9.54744, 19.9785) -> 35820 (8.79208, 20.206)
    26 (9.03112, 7.61133) -> 37782 (8.66265, 7.47112)
    27 (10.4556, 8.91051) -> 24179 (10.3763, 8.70124)
    28 (7.3919, 17.6387) -> 39967 (6.50737, 17.7521)
    29 (5.98423, 22.9297) -> 38133 (5.18133, 22.3676)
    30 (6.69682, 10.0911) -> 37478 (6.41129, 10.098)
    31 (6.80131, 23.5063) -> 37779 (6.10594, 23.1026)
    32 (7.5721, 24.1434) -> 28796 (7.04322, 23.8134)
    33 (6.16268, 9.24571) -> 29675 (5.79686, 9.32374)
    34 (9.53228, 6.74597) -> 35650 (8.78174, 6.61056)
    35 (10.4454, 6.33822) -> 38981 (10.43, 6.37867)
    36 (8.10818, 11.6675) -> 21080 (7.31542, 11.4203)
    37 (10.5447, 20.052) -> 30581 (9.64516, 20.3318)
    38 (8.31255, 24.8155) -> 32451 (8.0244, 24.6156)
    39 (11.1597, 5.63842) -> 38220 (10.7057, 5.41391)
    40 (8.86326, 6.00272) -> 22457 (8.22654, 6.06668)
    41 (12.0589, 5.20086) -> 30944 (11.1304, 5.03725)
    42 (12.5011, 4.30393) -> 26419 (12.166, 4.25102)
    43 (11.4151, 19.5596) -> 39200 (11.044, 19.7575)
    44 (8.15149, 25.8024) -> 28552 (7.45236, 25.3391)
    45 (8.43654, 26.7609) -> 36661 (7.6112, 26.2031)
    46 (12.8658, 3.37282) -> 29878 (12.553, 3.30537)
    47 (8.2254, 18.1912) -> 39174 (7.6007, 18.3748)
    48 (13.2203, 2.43775) -> 38059 (12.526, 2.49751)
