Parent Map for Subproblem Tree 13
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.94987, 15.3126) -> 0 (1, 15)
    2 (2.5817, 16.0877) -> 17681 (2.12605, 15.7856)
    3 (3.56666, 15.9149) -> 11736 (2.72497, 15.5589)
    4 (4.50259, 15.5628) -> 29317 (3.99402, 15.4689)
    5 (5.30308, 16.1621) -> 39182 (4.47864, 15.9574)
    6 (5.60951, 17.114) -> 32286 (5.34807, 17.0189)
    7 (5.0611, 14.7333) -> 32391 (4.959, 13.7853)
    8 (6.3962, 17.7314) -> 25390 (5.5965, 17.4433)
    9 (5.89274, 14.178) -> 36147 (5.77123, 13.5881)
    10 (6.49839, 13.3822) -> 37606 (6.44194, 12.9874)
    11 (6.39592, 18.7314) -> 37037 (5.77077, 18.3099)
    12 (6.78476, 19.6527) -> 28241 (6.10594, 19.1767)
    13 (7.49801, 13.4096) -> 19435 (7.12512, 12.5783)
    14 (8.01282, 12.5523) -> 20460 (7.0579, 12.4341)
    15 (6.20307, 20.4661) -> 32490 (5.66665, 19.9075)
    16 (7.8105, 11.5729) -> 21080 (7.31542, 11.4203)
    17 (7.5538, 10.6065) -> 21485 (6.64783, 10.5093)
    18 (5.6467, 21.297) -> 22544 (5.09299, 20.5331)
    19 (7.58077, 20.2579) -> 31063 (7.25672, 20.0173)
    20 (5.27457, 22.2252) -> 37279 (4.85173, 21.524)
    21 (8.58047, 20.2333) -> 33055 (7.81977, 19.6704)
    22 (8.03338, 9.72896) -> 39642 (7.26736, 9.67004)
    23 (8.86275, 9.17025) -> 31774 (8.80854, 9.16929)
    24 (9.56411, 8.45745) -> 33480 (9.12757, 8.34987)
    25 (9.54744, 19.9785) -> 29827 (9.31188, 19.0424)
    26 (9.03112, 7.61133) -> 37992 (8.56277, 7.59172)
    27 (10.4556, 8.91051) -> 37414 (10.0888, 8.60542)
    28 (7.3919, 17.6387) -> 24037 (7.33433, 16.7278)
    29 (5.98423, 22.9297) -> 34896 (5.83621, 22.7058)
    30 (6.69682, 10.0911) -> 21602 (6.41106, 10.1047)
    31 (6.80131, 23.5063) -> 29212 (6.20002, 22.734)
    32 (7.5721, 24.1434) -> 37744 (7.17825, 23.6012)
    33 (6.16268, 9.24571) -> 35850 (5.47092, 9.50028)
    34 (9.53228, 6.74597) -> 31398 (9.3339, 6.74358)
    35 (10.4454, 6.33822) -> 24040 (9.75204, 6.5049)
    36 (8.10818, 11.6675) -> 21080 (7.31542, 11.4203)
    37 (10.5447, 20.052) -> 28209 (10.424, 19.8876)
    38 (8.31255, 24.8155) -> 38124 (7.83353, 24.1827)
    39 (11.1597, 5.63842) -> 27333 (10.8289, 5.65478)
    40 (8.86326, 6.00272) -> 31021 (8.1542, 6.25436)
    41 (12.0589, 5.20086) -> 37834 (11.1732, 5.40275)
    42 (12.5011, 4.30393) -> 34804 (12.0964, 4.52092)
    43 (11.4151, 19.5596) -> 25998 (11.5903, 19.1191)
    44 (8.15149, 25.8024) -> 15352 (7.68513, 25.2504)
    45 (8.43654, 26.7609) -> 27745 (7.99107, 25.9815)
    46 (12.8658, 3.37282) -> 39465 (12.6038, 3.5914)
