Parent Map for Subproblem Tree 5
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.94987, 15.3126) -> 0 (1, 15)
    2 (2.5817, 16.0877) -> 18593 (2.16627, 15.8951)
    3 (3.56666, 15.9149) -> 17548 (3.07056, 15.7912)
    4 (4.50259, 15.5628) -> 38781 (4.35652, 15.5712)
    5 (5.30308, 16.1621) -> 39763 (4.763, 16.1832)
    6 (5.60951, 17.114) -> 39876 (4.90543, 17.0705)
    7 (5.0611, 14.7333) -> 33155 (4.17799, 14.8756)
    8 (6.3962, 17.7314) -> 19146 (5.96404, 17.7824)
    9 (5.89274, 14.178) -> 33664 (5.1869, 14.3439)
    10 (6.49839, 13.3822) -> 29803 (5.88766, 13.4746)
    11 (6.39592, 18.7314) -> 23933 (6.09712, 18.7404)
    12 (6.78476, 19.6527) -> 30607 (6.12786, 19.6791)
    13 (7.49801, 13.4096) -> 19241 (6.77001, 13.4637)
    14 (8.01282, 12.5523) -> 20460 (7.0579, 12.4341)
    15 (6.20307, 20.4661) -> 30004 (5.34529, 20.2772)
    16 (7.8105, 11.5729) -> 11593 (6.95684, 11.2797)
    17 (7.5538, 10.6065) -> 28908 (7.06425, 10.3248)
    18 (5.6467, 21.297) -> 6580 (5.19107, 21.1232)
    19 (7.58077, 20.2579) -> 33525 (7.52748, 20.2792)
    20 (5.27457, 22.2252) -> 16395 (4.47578, 21.8178)
    21 (8.58047, 20.2333) -> 31623 (8.2955, 20.4359)
    22 (8.03338, 9.72896) -> 21464 (7.49979, 9.45341)
    23 (8.86275, 9.17025) -> 32268 (8.16539, 8.57715)
    24 (9.56411, 8.45745) -> 22706 (9.15397, 8.01291)
    25 (9.54744, 19.9785) -> 35242 (8.835, 20.4594)
    26 (9.03112, 7.61133) -> 33608 (8.98896, 7.49244)
    27 (10.4556, 8.91051) -> 27927 (10.1634, 8.26955)
    28 (7.3919, 17.6387) -> 26189 (7.09805, 17.7597)
    29 (5.98423, 22.9297) -> 21553 (5.25309, 22.6308)
    30 (6.69682, 10.0911) -> 16263 (6.26758, 9.9917)
    31 (6.80131, 23.5063) -> 36705 (6.16481, 23.2805)
    32 (7.5721, 24.1434) -> 30946 (6.66878, 23.8411)
    33 (6.16268, 9.24571) -> 31570 (5.44465, 9.22545)
    34 (9.53228, 6.74597) -> 36872 (9.15135, 6.49965)
    35 (10.4454, 6.33822) -> 39979 (9.82596, 5.85659)
    36 (8.10818, 11.6675) -> 20092 (7.32425, 11.3074)
    37 (10.5447, 20.052) -> 39714 (10.4536, 20.1519)
    38 (8.31255, 24.8155) -> 38123 (8.1645, 24.8299)
    39 (11.1597, 5.63842) -> 38220 (10.7057, 5.41391)
    40 (8.86326, 6.00272) -> 31486 (8.70755, 5.90569)
    41 (12.0589, 5.20086) -> 34634 (11.4823, 4.76894)
    42 (12.5011, 4.30393) -> 39716 (12.5793, 4.368)
    43 (11.4151, 19.5596) -> 17477 (11.383, 19.6233)
    44 (8.15149, 25.8024) -> 36759 (7.87064, 25.6072)
    45 (8.43654, 26.7609) -> 31624 (8.35869, 26.77)
    46 (12.8658, 3.37282) -> 29878 (12.553, 3.30537)
    47 (8.2254, 18.1912) -> 25727 (7.39514, 18.5897)
    48 (13.2203, 2.43775) -> 30532 (12.577, 2.29242)
    49 (8.00746, 10.941) -> 3110 (7.49497, 10.6061)
    50 (8.50902, 5.06757) -> 38043 (7.56037, 5.03148)
    51 (7.45375, 26.9456) -> 39384 (7.05649, 26.6956)
    52 (6.07807, 23.0132) -> 30702 (6.04249, 22.9988)
    53 (14.1551, 2.79277) -> 33534 (13.9067, 2.6471)
    54 (15.1418, 2.63004) -> 39985 (14.6437, 2.52987)
    55 (15.7349, 3.43518) -> 29677 (15.6277, 3.36215)
    56 (12.314, 19.9979) -> 19830 (11.9354, 20.5133)
    57 (16.6999, 3.69723) -> 33003 (16.1104, 3.3574)
    58 (5.2431, 18.0445) -> 36241 (5.22052, 18.0342)
    59 (16.9572, 2.73088) -> 36073 (16.4627, 2.40881)
    60 (17.3394, 4.46604) -> 33815 (16.6798, 3.9507)
    61 (13.2636, 20.3114) -> 34875 (12.7374, 20.923)
    62 (7.62735, 22.9427) -> 38214 (6.75004, 22.8151)
    63 (14.2216, 20.5979) -> 35180 (13.9655, 20.9287)
    64 (5.23697, 8.86747) -> 28638 (4.31006, 9.14959)
