Parent Map for Subproblem Tree 24
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.94987, 15.3126) -> 0 (1, 15)
    2 (2.5817, 16.0877) -> 17681 (2.12605, 15.7856)
    3 (3.56666, 15.9149) -> 34392 (3.08337, 15.7622)
    4 (4.50259, 15.5628) -> 29317 (3.99402, 15.4689)
    5 (5.30308, 16.1621) -> 39182 (4.47864, 15.9574)
    6 (5.60951, 17.114) -> 32286 (5.34807, 17.0189)
    7 (5.0611, 14.7333) -> 31611 (4.17722, 14.8344)
    8 (6.3962, 17.7314) -> 25390 (5.5965, 17.4433)
    9 (5.89274, 14.178) -> 36147 (5.77123, 13.5881)
    10 (6.49839, 13.3822) -> 27212 (6.47447, 13.296)
    11 (6.39592, 18.7314) -> 37037 (5.77077, 18.3099)
    12 (6.78476, 19.6527) -> 28241 (6.10594, 19.1767)
    13 (7.49801, 13.4096) -> 32594 (7.08078, 12.9373)
    14 (8.01282, 12.5523) -> 20460 (7.0579, 12.4341)
    15 (6.20307, 20.4661) -> 32490 (5.66665, 19.9075)
    16 (7.8105, 11.5729) -> 30160 (7.03233, 11.7636)
    17 (7.5538, 10.6065) -> 13489 (7.34172, 10.6973)
    18 (5.6467, 21.297) -> 33309 (5.46924, 21.0781)
    19 (7.58077, 20.2579) -> 31063 (7.25672, 20.0173)
    20 (5.27457, 22.2252) -> 37279 (4.85173, 21.524)
    21 (8.58047, 20.2333) -> 26040 (7.76357, 19.7576)
    22 (8.03338, 9.72896) -> 27309 (8.01119, 9.74408)
    23 (8.86275, 9.17025) -> 39641 (7.94203, 9.43279)
    24 (9.56411, 8.45745) -> 39512 (9.12501, 8.50292)
    25 (9.54744, 19.9785) -> 29827 (9.31188, 19.0424)
    26 (9.03112, 7.61133) -> 14011 (8.59377, 7.95588)
    27 (10.4556, 8.91051) -> 37208 (10.3372, 8.86565)
    28 (7.3919, 17.6387) -> 36057 (6.58048, 17.3161)
    29 (5.98423, 22.9297) -> 34896 (5.83621, 22.7058)
    30 (6.69682, 10.0911) -> 30187 (6.42517, 10.3002)
    31 (6.80131, 23.5063) -> 34472 (6.39341, 23.0375)
    32 (7.5721, 24.1434) -> 37744 (7.17825, 23.6012)
    33 (6.16268, 9.24571) -> 36808 (5.86818, 9.59332)
    34 (9.53228, 6.74597) -> 19450 (9.30437, 6.88056)
    35 (10.4454, 6.33822) -> 38794 (9.76734, 6.7322)
    36 (8.10818, 11.6675) -> 13165 (7.56617, 11.7866)
    37 (10.5447, 20.052) -> 28209 (10.424, 19.8876)
    38 (8.31255, 24.8155) -> 39362 (7.84701, 24.3007)
    39 (11.1597, 5.63842) -> 23873 (10.5197, 6.12366)
    40 (8.86326, 6.00272) -> 32467 (8.83114, 6.05326)
    41 (12.0589, 5.20086) -> 39271 (11.4212, 5.47409)
    42 (12.5011, 4.30393) -> 36840 (11.9496, 4.68706)
    43 (11.4151, 19.5596) -> 38929 (11.2013, 19.2738)
    44 (8.15149, 25.8024) -> 15352 (7.68513, 25.2504)
    45 (8.43654, 26.7609) -> 28450 (7.98294, 25.9558)
    46 (12.8658, 3.37282) -> 39465 (12.6038, 3.5914)
