Parent Map for Subproblem Tree 10
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.94987, 15.3126) -> 0 (1, 15)
    2 (2.5817, 16.0877) -> 18593 (2.16627, 15.8951)
    3 (3.56666, 15.9149) -> 17548 (3.07056, 15.7912)
    4 (4.50259, 15.5628) -> 38781 (4.35652, 15.5712)
    5 (5.30308, 16.1621) -> 39763 (4.763, 16.1832)
    6 (5.60951, 17.114) -> 39876 (4.90543, 17.0705)
    7 (5.0611, 14.7333) -> 14879 (4.54341, 14.6972)
    8 (6.3962, 17.7314) -> 19146 (5.96404, 17.7824)
    9 (5.89274, 14.178) -> 33664 (5.1869, 14.3439)
    10 (6.49839, 13.3822) -> 19557 (6.27133, 13.3492)
    11 (6.39592, 18.7314) -> 23933 (6.09712, 18.7404)
    12 (6.78476, 19.6527) -> 30607 (6.12786, 19.6791)
    13 (7.49801, 13.4096) -> 25934 (6.74352, 13.4275)
    14 (8.01282, 12.5523) -> 20460 (7.0579, 12.4341)
    15 (6.20307, 20.4661) -> 30004 (5.34529, 20.2772)
    16 (7.8105, 11.5729) -> 11593 (6.95684, 11.2797)
    17 (7.5538, 10.6065) -> 28908 (7.06425, 10.3248)
    18 (5.6467, 21.297) -> 6580 (5.19107, 21.1232)
    19 (7.58077, 20.2579) -> 33525 (7.52748, 20.2792)
    20 (5.27457, 22.2252) -> 16395 (4.47578, 21.8178)
    21 (8.58047, 20.2333) -> 31623 (8.2955, 20.4359)
    22 (8.03338, 9.72896) -> 38735 (7.82694, 9.51596)
    23 (8.86275, 9.17025) -> 36931 (8.5872, 8.70341)
    24 (9.56411, 8.45745) -> 27196 (9.19898, 7.68162)
    25 (9.54744, 19.9785) -> 35820 (8.79208, 20.206)
    26 (9.03112, 7.61133) -> 10431 (8.72052, 7.19224)
    27 (10.4556, 8.91051) -> 39366 (10.3519, 8.24321)
    28 (7.3919, 17.6387) -> 38126 (6.67663, 17.8926)
    29 (5.98423, 22.9297) -> 21553 (5.25309, 22.6308)
    30 (6.69682, 10.0911) -> 34512 (6.06404, 9.86526)
    31 (6.80131, 23.5063) -> 12900 (6.11186, 23.3157)
    32 (7.5721, 24.1434) -> 30946 (6.66878, 23.8411)
    33 (6.16268, 9.24571) -> 20195 (5.62344, 9.12132)
    34 (9.53228, 6.74597) -> 34070 (9.27144, 6.42828)
    35 (10.4454, 6.33822) -> 28490 (10.0629, 5.58281)
    36 (8.10818, 11.6675) -> 20092 (7.32425, 11.3074)
    37 (10.5447, 20.052) -> 23530 (9.66358, 20.4516)
    38 (8.31255, 24.8155) -> 14466 (7.50807, 24.6226)
    39 (11.1597, 5.63842) -> 35769 (10.6863, 4.85487)
    40 (8.86326, 6.00272) -> 14977 (8.27287, 5.45312)
    41 (12.0589, 5.20086) -> 32671 (11.767, 4.4736)
    42 (12.5011, 4.30393) -> 35795 (12.4762, 4.18117)
    43 (11.4151, 19.5596) -> 24540 (10.8756, 19.9619)
    44 (8.15149, 25.8024) -> 30442 (7.59752, 25.6439)
    45 (8.43654, 26.7609) -> 31624 (8.35869, 26.77)
    46 (12.8658, 3.37282) -> 36276 (12.4173, 2.63744)
    47 (8.2254, 18.1912) -> 39174 (7.6007, 18.3748)
    48 (13.2203, 2.43775) -> 28539 (12.6271, 1.66716)
    49 (8.00746, 10.941) -> 3110 (7.49497, 10.6061)
    50 (8.50902, 5.06757) -> 38236 (7.8438, 4.53232)
    51 (7.45375, 26.9456) -> 39384 (7.05649, 26.6956)
    52 (6.07807, 23.0132) -> 30702 (6.04249, 22.9988)
    53 (14.1551, 2.79277) -> 39541 (14.1149, 2.71151)
    54 (15.1418, 2.63004) -> 39330 (14.8473, 2.16488)
    55 (15.7349, 3.43518) -> 39211 (15.5103, 2.70469)
    56 (12.314, 19.9979) -> 39471 (11.5731, 20.4947)
    57 (16.6999, 3.69723) -> 39702 (16.5543, 2.95128)
    58 (5.2431, 18.0445) -> 37496 (4.89766, 18.0323)
    59 (16.9572, 2.73088) -> 32320 (16.8057, 2.27032)
    60 (17.3394, 4.46604) -> 38055 (17.3965, 3.84048)
    61 (13.2636, 20.3114) -> 25599 (12.6085, 20.737)
    62 (7.62735, 22.9427) -> 38214 (6.75004, 22.8151)
    63 (14.2216, 20.5979) -> 18432 (13.4121, 21.1597)
    64 (5.23697, 8.86747) -> 22900 (4.64713, 8.79725)
