Parent Map for Subproblem Tree 20
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.44949, 15.219) -> 0 (1, 15)
    2 (1.94282, 15.1376) -> 3616 (1.4819, 15.1307)
    3 (2.14286, 15.5958) -> 8523 (1.74727, 15.4064)
    4 (2.6421, 15.6234) -> 24320 (2.18113, 15.4506)
    5 (3.05072, 15.3352) -> 14885 (2.65047, 15.1484)
    6 (1.04919, 14.5024) -> 0 (1, 15)
    7 (3.47261, 15.0669) -> 29434 (3.20126, 15.1274)
    8 (3.9503, 15.2146) -> 859 (3.52306, 15.2861)
    9 (2.77459, 16.1055) -> 26039 (2.62646, 15.9675)
    10 (4.20194, 14.7826) -> 34338 (3.78448, 14.7121)
    11 (4.41114, 14.3284) -> 28384 (3.92845, 14.4357)
    12 (4.84485, 14.0796) -> 32977 (4.75713, 14.1492)
    13 (4.90336, 13.5831) -> 12627 (4.67184, 13.7168)
    14 (5.38215, 13.439) -> 13 (4.90336, 13.5831)
    15 (4.30865, 15.5633) -> 28544 (3.88554, 15.6409)
    16 (5.68327, 13.0398) -> 25362 (5.46607, 13.1093)
    17 (4.74208, 15.8126) -> 21904 (4.30132, 15.9778)
    18 (6.05923, 12.7102) -> 31579 (5.57211, 12.7565)
    19 (0.96185, 14.0101) -> 23903 (0.904022, 14.4611)
    20 (6.39127, 12.3364) -> 27398 (6.01966, 12.3359)
    21 (6.58618, 11.8759) -> 15604 (6.20428, 11.9133)
    22 (5.21018, 15.9883) -> 34829 (4.92188, 16.0176)
    23 (6.32887, 11.4472) -> 39911 (6.24707, 11.4837)
    24 (6.20614, 10.9625) -> 29265 (5.889, 10.9679)
    25 (6.42207, 10.5115) -> 36636 (6.03299, 10.3524)
    26 (6.7606, 10.1436) -> 30791 (6.64365, 10.0089)
    27 (5.60571, 16.2942) -> 37292 (5.24529, 16.3736)
    28 (2.56882, 16.5612) -> 35348 (2.36863, 16.4614)
    29 (5.84238, 16.7346) -> 17427 (5.62318, 16.9013)
    30 (7.25598, 10.2114) -> 38813 (6.88238, 10.087)
    31 (6.05219, 17.1885) -> 12651 (5.56786, 17.1772)
    32 (6.46836, 17.4656) -> 26137 (6.2325, 17.5461)
    33 (5.71287, 13.814) -> 12845 (5.22979, 13.8512)
    34 (7.71735, 10.0187) -> 23049 (7.33511, 9.70888)
    35 (7.65279, 9.52287) -> 39070 (7.6145, 9.47528)
    36 (8.05589, 9.22705) -> 30042 (7.89375, 9.03824)
    37 (8.3148, 8.7993) -> 17114 (7.99459, 8.51783)
    38 (8.71353, 8.49762) -> 21862 (8.45966, 8.21385)
    39 (8.6258, 8.00538) -> 35010 (8.51005, 7.5668)
    40 (6.44018, 9.75975) -> 34758 (6.29741, 9.74644)
    41 (8.90088, 7.58785) -> 30086 (8.57681, 7.21275)
    42 (8.96857, 7.09245) -> 24852 (8.66481, 6.77539)
    43 (0.910381, 13.5128) -> 19 (0.96185, 14.0101)
    44 (9.11049, 8.80163) -> 29604 (8.87931, 8.37563)
    45 (0.76208, 13.0353) -> 30861 (0.743394, 13.2074)
    46 (8.8113, 6.61783) -> 28344 (8.49549, 6.24237)
    47 (6.94902, 17.6033) -> 19897 (6.54347, 17.7589)
    48 (8.95291, 6.1383) -> 38053 (8.89235, 5.89954)
    49 (2.5286, 17.0596) -> 30514 (2.43447, 17.0323)
    50 (9.46855, 7.09657) -> 29989 (9.34582, 6.80369)
    51 (5.47488, 16.5612) -> 39106 (5.18494, 16.6491)
    52 (8.62397, 5.76174) -> 35418 (8.53585, 5.61202)
    53 (7.44791, 17.6366) -> 35190 (7.38448, 17.6984)
    54 (1.81496, 15.9733) -> 31778 (1.62278, 15.8487)
