Iteration, w1,w2,w3, f1,f2,f3, MaxRegret
-3,1,0, 0, 20.2203,29.8171,10.1101, 0
-2,0,1, 0, 31.6455,3.057,2.9557, 0
-1,0,0, 1, 26.4619,52.3009,2.2283, 0
0,0.638535,0.128861,0.232605, 23.7134,7.82266,11.8567, 0.24727
1,0.798087,0,0.201913, 41.0998,6.8802,20.5499, 0.157411
1,0.792093,0.207907,0, 26.3042,18.4585,13.1521, 0.106377
1,0,0.0709897,0.92901, 25.9329,44.1347,12.9665, 0.0668403
2,0.586296,0.413704,0, 23.5669,11.2251,11.7835, 0.211675
2,0.798087,0,0.201913, 23.1561,51.5663,11.5781, 0.157411
2,0,0.0709897,0.92901, 24.779,11.9973,12.3895, 0.0668403
2,0.266608,0.733392,0, 28.5555,9.55004,14.2777, 0.024392
3,0.798087,0,0.201913, 25.0403,15.0655,12.5201, 0.157411
3,0.379563,0.620437,0, 22.5039,9.78709,11.252, 0.137036
3,0,0.0709897,0.92901, 25.0493,23.5786,12.5246, 0.0668403
3,0.379563,0.620437,0, 23.9677,12.791,11.9838, 0.0550683
4,0.798087,0,0.201913, 23.334,11.1307,11.667, 0.157411
4,0.308176,0.691824,0, 23.4692,16.6704,11.7346, 0.111263
4,0,0.0709897,0.92901, 24.375,12.7646,12.1875, 0.0668403
4,0.379563,0.620437,0, 22.7673,31.5981,11.3836, 0.0550683
5,0.501848,0.498152,0, 29.8853,9.44408,14.9427, 0.181186
5,0.798087,0,0.201913, 24.0398,14.4162,12.0199, 0.157411
5,0,0.0709897,0.92901, 25.9799,87.0179,12.9899, 0.0668403
5,0.379563,0.620437,0, 25.9038,8.94432,12.9519, 0.0550683
6,0.586296,0.413704,0, 22.3707,10.6173,11.1854, 0.211675
6,0.798087,0,0.201913, 22.3915,21.2031,11.1958, 0.157411
6,0,0.0709897,0.92901, 34.5718,32.7803,17.2859, 0.0668403
6,0.710014,0.289986,0, 23.1225,11.2812,11.5612, 0.0596313
7,0.798087,0,0.201913, 24.6415,42.0517,12.3207, 0.157411
7,0.330305,0.669695,0, 23.1468,8.6981,11.5734, 0.119252
7,0,0.0709897,0.92901, 28.5826,39.2766,14.2913, 0.0668403
7,0.330305,0.669695,0, 25.5194,24.9213,12.7597, 0.0631155
8,0.798087,0,0.201913, 24.0652,20.4751,12.0326, 0.157411
8,0.286538,0.713462,0, 24.1939,14.963,12.0969, 0.103451
8,0,0.0709897,0.92901, 25.4603,9.79881,12.7302, 0.0668403
8,0.330305,0.669695,0, 25.1742,14.0483,12.5871, 0.0631155
9,0.49155,0.50845,0, 24.0237,16.0387,12.0119, 0.177468
9,0.798087,0,0.201913, 31.0324,46.0169,15.5162, 0.157411
9,0,0.0709897,0.92901, 24.944,12.0969,12.472, 0.0668403
9,0.813659,0.186341,0, 23.286,8.12141,11.643, 0.0667451
10,0.507528,0.492472,0, 22.0638,8.49676,11.0319, 0.183236
10,0.798087,0,0.201913, 23.2057,16.3207,11.6029, 0.157411
10,0.693426,0.306574,0, 24.317,8.31911,12.1585, 0.0716102
10,0,0.0709897,0.92901, 22.4601,10.5791,11.23, 0.0668403
11,0.798087,0,0.201913, 24.4109,43.3956,12.2054, 0.157411
11,0.255681,0.744319,0, 23.9622,12.9637,11.9811, 0.0923104
11,0,0.0709897,0.92901, 22.486,8.02169,11.243, 0.0668403
11,0.813659,0.186341,0, 23.3274,8.518,11.6637, 0.0667451
12,0.438252,0.561748,0, 23.8723,8.93859,11.9362, 0.158225
12,0.798087,0,0.201913, 26.4514,17.108,13.2257, 0.157411
12,0,0.0709897,0.92901, 31.0086,33.7917,15.5043, 0.0668403
12,0.813659,0.186341,0, 26.126,10.3016,13.063, 0.0667451
13,0.798087,0,0.201913, 25.7633,29.1614,12.8816, 0.157411
13,0.775742,0.224258,0, 32.9977,5.70977,16.4989, 0.114743
13,0.775742,0.224258,0, 32.9066,11.4996,16.4533, 0.0693331
13,0,0.0709897,0.92901, 22.0665,44.4872,11.0333, 0.0668403
14,0.586296,0.413704,0, 23.1275,9.08835,11.5638, 0.211675
14,0.798087,0,0.201913, 23.646,9.02992,11.823, 0.157411
14,0.731559,0.268441,0, 35.181,4.48852,3.54972, 0.0755987
14,0.775742,0.224258,0, 25.7387,93.1256,12.8694, 0.0693331
15,0.798087,0,0.201913, 40.6581,5.54077,20.3291, 0.157411
15,0.299932,0.700068,0, 26.6893,12.6504,13.3447, 0.108286
15,0.731559,0.268441,0, 25.2167,9.97811,11.9092, 0.0755987
15,0.775742,0.224258,0, 24.9266,7.08247,12.4633, 0.0693331
