Iteration, w1,w2,w3, f1,f2,f3, MaxRegret
-3,1,0, 0, 20.1717,86.1769,10.0858, 0
-2,0,1, 0, 53.6036,0.330123,26.8018, 0
-1,0,0, 1, 25.0371,265.625,2.16954, 0
0,0,0.65868,0.34132, 23.2845,4.68523,11.6422, 0.313691
1,0,0.264588,0.735412, 41.2147,2.82373,20.6074, 0.264259
1,0,0.264588,0.735412, 25.8235,8.33208,12.9118, 0.211463
1,0.840843,0.159157,0, 39.5437,8.05443,19.7719, 0.0514375
2,0,0.410142,0.589858, 24.1281,4.26375,12.064, 0.409633
2,0,0.264588,0.735412, 25.2175,3.31083,12.6087, 0.211463
2,0,0.264588,0.735412, 23.4812,2.97814,11.7406, 0.211463
2,0.448676,0.551324,0, 23.3999,9.38496,11.6999, 0.178181
2,0.764933,0,0.235067, 24.6344,6.17764,12.3172, 0.0694301
2,0.75837,0.159157,0.0824732, 22.4722,3.93777,11.2361, 0.0440388
2,0.75837,0.159157,0.0824732, 26.3636,4.04011,13.1818, 0.0440388
2,0,0.971829,0.0281707, 29.1084,2.2838,14.5542, 0.0150425
3,0,0.27283,0.72717, 23.0176,4.06541,11.5088, 0.272491
3,0,0.264588,0.735412, 24.984,3.56712,12.492, 0.211463
3,0,0.264588,0.735412, 27.1172,3.80366,11.4459, 0.211463
3,0,0.27283,0.72717, 34.3521,11.4298,11.2605, 0.123596
3,0.764933,0,0.235067, 27.013,3.70706,13.5065, 0.0694301
3,0.827601,0.172399,0, 33.9397,2.4511,16.9698, 0.0557174
3,0.75837,0.159157,0.0824732, 28.0972,2.6149,14.0486, 0.0440388
3,0.827601,0.172399,0, 23.6008,9.1024,11.8004, 0.0413912
4,0,0.261378,0.738622, 25.3938,4.95632,12.6969, 0.261053
4,0,0.264588,0.735412, 22.8139,13.5205,11.407, 0.211463
4,0,0.259882,0.740118, 30.1979,4.46836,11.5717, 0.207702
4,0.551005,0.448995,0, 24.8635,10.383,12.4318, 0.14511
4,0,0.261689,0.738311, 23.7574,3.82186,11.8787, 0.118548
4,0,0.261378,0.738622, 32.2652,6.26884,5.45071, 0.118408
4,0.764933,0,0.235067, 23.4785,4.28693,11.7393, 0.0694301
4,0.75837,0.159157,0.0824732, 22.9342,4.28245,11.4671, 0.0440388
5,0,0.285844,0.714156, 22.6774,8.83858,11.3387, 0.285489
5,0,0.264588,0.735412, 23.2066,4.75629,11.6033, 0.211463
5,0,0.262975,0.737025, 26.6311,3.29098,13.3155, 0.210174
5,0,0.268763,0.731237, 30.9361,7.36526,13.9023, 0.121753
5,0.765257,0.234743,0, 23.1302,4.42241,11.5651, 0.075866
5,0,0.111413,0.888587, 22.1381,11.4843,11.069, 0.0702401
5,0,0.111413,0.888587, 21.8913,5.73777,10.9457, 0.0702401
5,0.764933,0,0.235067, 22.6968,120.805,11.3484, 0.0694301
6,0,0.261385,0.738615, 24.5303,12.5004,12.2652, 0.26106
6,0,0.264588,0.735412, 28.5936,7.56707,14.2968, 0.211463
6,0,0.26384,0.73616, 22.184,5.24202,11.092, 0.210865
6,0,0.257639,0.742361, 24.0376,5.051,12.0188, 0.116714
6,0,0.111413,0.888587, 21.8073,5.5563,10.9036, 0.0702401
6,0,0.111413,0.888587, 24.0807,5.58061,12.0403, 0.0702401
6,0.764933,0,0.235067, 23.9518,3.31765,11.9759, 0.0694301
7,0,0.283298,0.716702, 23.5473,3.87314,11.7736, 0.282945
7,0,0.264588,0.735412, 28.6506,2.15863,14.3253, 0.211463
7,0,0.27252,0.72748, 25.7663,4.0338,12.8832, 0.123455
7,0,0.111413,0.888587, 34.6133,2.32337,17.3066, 0.0702401
7,0.764933,0,0.235067, 23.2195,11.767,11.6097, 0.0694301
7,0.847943,0.152057,0, 42.8619,3.05258,21.4309, 0.049143
8,0,0.266669,0.733331, 27.8982,2.55366,13.9491, 0.266338
8,0,0.264588,0.735412, 23.3537,2.5182,11.6768, 0.211463
8,0.425053,0.574947,0, 28.5882,2.46208,14.2941, 0.185816
8,0,0.27283,0.72717, 23.8319,6.59762,11.916, 0.123596
8,0,0.111413,0.888587, 23.0824,10.6988,11.5412, 0.0702401
8,0.764933,0,0.235067, 23.1107,3.8821,11.5553, 0.0694301
8,0.765257,0.234743,0, 22.6312,3.02184,11.3156, 0.041767
8,0.827601,0.172399,0, 25.4563,2.28324,12.7282, 0.0413912
9,0,0.30737,0.69263, 23.6485,4.27879,11.8243, 0.306988
9,0,0.263689,0.736311, 23.8522,5.94763,11.9261, 0.210744
9,0,0.27162,0.72838, 25.2835,14.4422,10.6197, 0.123047
9,0.667468,0.332532,0, 24.5995,3.44323,12.2997, 0.10747
9,0,0.111413,0.888587, 31.8582,19.5612,15.9291, 0.0702401
9,0.764933,0,0.235067, 22.027,61.9339,11.0135, 0.0694301
9,0.667468,0.332532,0, 22.9085,3.86628,11.4543, 0.0662015
