Iteration, w1,w2,w3, f1,f2,f3, MaxRegret
-3,1,0, 0, 20.1717,86.1769,10.0858, 0
-2,0,1, 0, 53.6036,0.330123,26.8018, 0
-1,0,0, 1, 25.0371,265.625,2.16954, 0
0,0,0.65868,0.34132, 23.1608,3.57587,11.5804, 0.313691
1,0,0.262493,0.737507, 23.6357,5.7216,11.8179, 0.262166
1,0,0.262493,0.737507, 23.2448,12.2482,11.6224, 0.211198
1,0.847948,0.152052,0, 24.7495,2.67799,12.3748, 0.0491415
2,0,0.268959,0.731041, 24.3981,3.19878,12.1991, 0.268625
2,0,0.262493,0.737507, 22.7851,3.76211,11.3926, 0.211198
2,0,0.262493,0.737507, 23.7575,6.08155,11.8788, 0.211198
2,0.764933,0,0.235067, 26.4589,2.91379,13.2294, 0.0694301
3,0,0.274717,0.725283, 28.6978,2.32969,14.3489, 0.274376
3,0,0.262493,0.737507, 23.6129,9.88551,11.8065, 0.211198
3,0,0.258745,0.741255, 23.6466,2.69968,11.8233, 0.208183
3,0.764933,0,0.235067, 26.6732,3.0038,13.3366, 0.0694301
4,0,0.314338,0.685662, 26.4909,5.37736,11.5468, 0.313947
4,0,0.262493,0.737507, 24.1946,2.84548,12.0973, 0.211198
4,0,0.262493,0.737507, 30.4357,23.0152,5.42334, 0.211198
4,0.764933,0,0.235067, 27.8438,20.8378,3.45477, 0.0694301
5,0,0.263136,0.736864, 25.9542,4.32262,12.9771, 0.262809
5,0,0.262493,0.737507, 22.8185,7.85602,11.4093, 0.211198
5,0,0.117324,0.882676, 23.3167,6.26761,11.6583, 0.0943978
5,0.764933,0,0.235067, 24.2984,36.3678,12.1492, 0.0694301
6,0,0.290736,0.709264, 23.8652,43.5448,11.9326, 0.290374
6,0,0.262493,0.737507, 34.5502,2.99926,17.2751, 0.211198
6,0,0.262128,0.737872, 33.4694,2.82415,16.7347, 0.210905
6,0.764933,0,0.235067, 23.9611,27.9956,11.9806, 0.0694301
7,0,0.303473,0.696527, 29.3382,21.9297,14.6691, 0.303096
7,0,0.262493,0.737507, 27.2814,2.26216,13.6407, 0.211198
7,0,0.262493,0.737507, 28.7897,2.41744,14.3949, 0.211198
7,0.764933,0,0.235067, 22.7607,5.9178,11.3803, 0.0694301
8,0,0.337018,0.662982, 26.401,6.74957,13.2005, 0.336599
8,0,0.262493,0.737507, 25.6976,2.84464,12.8488, 0.211198
8,0,0.262493,0.737507, 25.8348,2.41703,12.9174, 0.211198
8,0,0.847723,0.152277, 23.8928,2.79994,11.9464, 0.0743257
9,0,0.296917,0.703083, 23.7059,4.85439,11.8529, 0.296548
9,0,0.262493,0.737507, 28.0818,2.4657,14.0409, 0.211198
9,0,0.262493,0.737507, 25.0955,2.90817,12.5478, 0.211198
9,0.764933,0,0.235067, 22.4072,31.3409,11.2036, 0.0694301
10,0,0.269018,0.730982, 25.7354,2.51822,12.8677, 0.268683
10,0,0.262493,0.737507, 23.8898,6.20529,11.9449, 0.211198
10,0,0.262493,0.737507, 27.7275,2.49,13.8638, 0.211198
10,0.764933,0,0.235067, 23.926,11.059,11.5823, 0.0694301
11,0,0.287231,0.712769, 23.7331,3.84383,11.8665, 0.286874
11,0,0.262493,0.737507, 35.8309,2.48724,17.9155, 0.211198
11,0,0.262493,0.737507, 25.4969,7.05855,12.7485, 0.211198
11,0.764933,0,0.235067, 27.0916,4.51872,13.5458, 0.0694301
12,0,0.268534,0.731466, 24.3521,3.30757,12.176, 0.2682
12,0,0.262493,0.737507, 22.9155,9.22582,11.4578, 0.211198
12,0,0.262493,0.737507, 26.0532,2.75658,13.0266, 0.211198
12,0.764933,0,0.235067, 22.0147,80.9618,11.0074, 0.0694301
13,0,0.274342,0.725658, 22.5472,3.68196,11.2736, 0.274001
13,0,0.262493,0.737507, 32.7966,7.23707,3.62444, 0.211198
13,0,0.262493,0.737507, 24.0348,6.74936,12.0174, 0.211198
13,0.764933,0,0.235067, 24.0961,2.58386,12.0481, 0.0694301
14,0,0.256205,0.743795, 24.717,11.2676,12.3585, 0.255886
14,0,0.262493,0.737507, 22.6193,11.6284,11.3097, 0.211198
14,0.764933,0,0.235067, 24.2599,4.82924,12.1299, 0.0694301
14,0.786363,0.213637,0, 24.0814,4.43066,12.0407, 0.0690448
15,0,0.28418,0.71582, 24.6265,3.65619,12.3132, 0.283827
15,0,0.262493,0.737507, 28.0545,2.90114,14.0273, 0.211198
15,0.764933,0,0.235067, 24.8168,6.33287,12.4084, 0.0694301
15,0,0.117324,0.882676, 29.7786,11.2992,11.2179, 0.0671399
16,0,0.277328,0.722672, 24.0436,4.54356,12.0218, 0.276983
16,0,0.262493,0.737507, 22.7173,3.87969,11.3586, 0.211198
16,0.764933,0,0.235067, 23.059,5.55078,11.5295, 0.0694301
16,0,0.117324,0.882676, 23.4446,3.33219,11.7223, 0.0671399
17,0,0.272194,0.727806, 24.109,5.15745,12.0545, 0.271856
