Iteration, w1,w2,w3, f1,f2,f3, MaxRegret
-3,1,0, 0, 20.2203,29.8171,10.1101, 0
-2,0,1, 0, 31.6455,3.057,2.9557, 0
-1,0,0, 1, 26.4619,52.3009,2.2283, 0
0,0.638535,0.128861,0.232605, 22.1639,8.57018,11.0819, 0.24727
1,0.798087,0,0.201913, 24.7583,19.2736,12.3791, 0.157411
1,0.260257,0.739743,0, 25.4711,8.81677,12.7356, 0.0939624
2,0.798087,0,0.201913, 22.6663,9.28822,11.3331, 0.157411
2,0.707596,0.292404,0, 26.9325,18.1223,13.4663, 0.14961
3,0.586296,0.413704,0, 23.6819,8.50702,11.841, 0.211675
3,0.798087,0,0.201913, 31.7846,56.8596,15.8923, 0.157411
4,0.798087,0,0.201913, 22.2548,11.7084,11.1274, 0.157411
4,0.788353,0.211647,0, 23.1317,7.79064,11.5658, 0.10829
5,0.798087,0,0.201913, 25.8141,27.7019,12.9071, 0.157411
5,0.707596,0.292404,0, 22.9278,24.9759,11.4639, 0.100339
6,0.798087,0,0.201913, 23.5353,20.6089,11.7677, 0.157411
6,0.707596,0.292404,0, 23.6195,7.2713,11.8098, 0.100339
7,0.798087,0,0.201913, 26.0257,11.9797,13.0129, 0.157411
7,0.820714,0.179286,0, 24.1875,7.15166,12.0937, 0.0917328
8,0.798087,0,0.201913, 25.0198,7.60034,12.5099, 0.157411
8,0.775629,0.224371,0, 23.5545,10.5099,11.7773, 0.114801
9,0.798087,0,0.201913, 39.5596,9.14535,19.7798, 0.157411
9,0.357884,0.642116,0, 51.3648,6.83804,25.6824, 0.129209
10,0.586296,0.413704,0, 23.6832,11.5164,11.8416, 0.211675
10,0.798087,0,0.201913, 24.9776,10.7879,12.4888, 0.157411
11,0.798087,0,0.201913, 31.383,42.2497,15.6915, 0.157411
11,0.3913,0.6087,0, 25.8809,25.2019,11.1296, 0.141274
12,0.586296,0.413704,0, 23.8744,21.702,11.9372, 0.211675
12,0.798087,0,0.201913, 22.9209,8.24016,11.4605, 0.157411
13,0.586296,0.413704,0, 24.3605,11.6945,12.1803, 0.211675
13,0.798087,0,0.201913, 24.5894,84.1935,12.2947, 0.157411
14,0.798087,0,0.201913, 26.5896,14.6735,13.2948, 0.157411
14,0.417725,0.582275,0, 26.3123,19.984,13.1562, 0.150814
15,0.586296,0.413704,0, 22.4651,9.59047,11.2325, 0.211675
15,0.798087,0,0.201913, 29.3649,5.07575,2.46708, 0.157411
16,0.798087,0,0.201913, 44.278,52.6789,22.139, 0.157411
16,0.300997,0.699003,0, 26.2859,12.9388,13.1429, 0.108671
17,0.627378,0.372622,0, 24.6008,14.8787,12.3004, 0.190654
17,0.798087,0,0.201913, 30.0205,20.3525,15.0102, 0.157411
18,0.503811,0.496189,0, 24.0491,10.8429,12.0246, 0.181894
18,0.798087,0,0.201913, 21.5663,86.5928,10.7832, 0.157411
19,0.798087,0,0.201913, 23.6693,29.839,11.8346, 0.157411
19,0.382777,0.617223,0, 25.3505,8.01096,12.6752, 0.138197
20,0.798087,0,0.201913, 24.6994,11.7906,12.3497, 0.157411
20,0.720035,0.279965,0, 23.9055,22.646,11.9527, 0.143246
21,0.586296,0.413704,0, 22.8981,8.06616,11.449, 0.211675
21,0.798087,0,0.201913, 23.884,10.3461,11.942, 0.157411
22,0.798087,0,0.201913, 26.0348,14.2603,13.0174, 0.157411
22,0.257327,0.742673,0, 25.364,9.52209,12.682, 0.0929046
23,0.798087,0,0.201913, 24.0071,93.9752,12.0036, 0.157411
23,0.704783,0.295217,0, 23.3835,13.8593,11.6917, 0.15105
24,0.441683,0.558317,0, 26.6497,22.9604,3.94052, 0.159464
24,0.798087,0,0.201913, 23.2884,14.0116,11.6442, 0.157411
