Iteration, w1,w2,w3, f1,f2,f3, MaxRegret
-3,1,0, 0, 20.0021,0.9596,10.001, 0
-2,0,1, 0, 20.0678,0.9589,10.0339, 0
-1,0,0, 1, 25.5458,2.9142,2.2169, 0
0,0,0.536317,0.463683, 29.2807,1.17326,5.68429, 0.359845
1,0,0.366468,0.633532, 30.1731,1.27662,7.39378, 0.245884
1,0.781414,0,0.218586, 22.658,1.07467,4.79672, 0.169575
2,0,0.478665,0.521335, 27.701,1.15711,4.32203, 0.321163
2,0.694606,0,0.305394, 22.0432,1.09416,8.51834, 0.150737
3,0,0.25814,0.74186, 27.9527,1.67585,2.79119, 0.173201
3,0.781414,0,0.218586, 21.0765,1.00837,10.5383, 0.169575
4,0,0.745806,0.254194, 30.3546,1.39604,4.02073, 0.198032
4,0.781414,0,0.218586, 21.7835,1.04799,10.8918, 0.169575
5,0,0.256553,0.743447, 27.6058,1.9702,2.9577, 0.172136
5,0.781414,0,0.218586, 21.5376,1.0065,10.7688, 0.169575
6,0,0.670208,0.329792, 27.6905,1.30267,2.82961, 0.256928
6,0.781414,0,0.218586, 22.545,1.02765,8.77544, 0.169575
7,0.781414,0,0.218586, 20.789,1.00633,10.3945, 0.169575
7,0,0.799807,0.200193, 26.2098,1.1929,3.34125, 0.127367
8,0.781414,0,0.218586, 21.2407,1.05176,10.6203, 0.169575
8,0,0.799807,0.200193, 28.468,1.42704,3.63189, 0.117208
9,0.781414,0,0.218586, 22.3729,1.23395,6.04485, 0.169575
9,0,0.798868,0.201132, 25.1588,1.15703,3.17492, 0.117758
10,0.306016,0.372195,0.321788, 25.1731,1.32311,3.01058, 0.11115
11,0,0.85889,0.14111, 23.8613,1.38427,2.70964, 0.109933
11,0,0.366468,0.633532, 30.4488,1.71685,2.52754, 0.109439
12,0,0.833357,0.166643, 24.151,1.12582,4.81014, 0.129825
12,0,0.25814,0.74186, 28.7938,1.60984,7.24288, 0.0966575
13,0,0.296343,0.703657, 28.4419,2.04959,2.48932, 0.198833
13,0,0.25814,0.74186, 26.1585,1.65949,2.49359, 0.0966575
14,0,0.667666,0.332334, 24.8709,1.09726,4.41948, 0.258908
14,0,0.421856,0.578144, 24.5946,1.1708,3.41672, 0.127618
15,0,0.260399,0.739601, 26.4474,1.46925,3.49267, 0.174716
15,0,0.370534,0.629466, 27.5889,1.61902,2.57062, 0.0976905
16,0,0.78825,0.21175, 25.7187,1.1961,4.55128, 0.164966
16,0,0.204095,0.795905, 26.9147,1.53542,2.51001, 0.104948
17,0,0.204095,0.795905, 27.9888,1.54497,2.52972, 0.107571
18,0,0.349687,0.650313, 25.9589,1.69635,2.95255, 0.0954829
18,0,0.166583,0.833417, 25.4427,1.781,2.4596, 0.0936193
19,0,0.510278,0.489722, 24.4493,1.41147,2.69308, 0.100196
19,0,0.289428,0.710572, 28.1419,1.52251,2.87438, 0.0864327
20,0,0.85889,0.14111, 25.2372,1.16232,7.32796, 0.0826167
20,0,0.870352,0.129648, 24.4876,1.15108,4.35407, 0.0765254
21,0,0.611064,0.388936, 26.9326,1.1712,2.9915, 0.165479
21,0.558574,0.236744,0.204682, 21.3077,1.21478,10.6539, 0.073666
23,0,0.149255,0.850745, 26.2236,3.48038,2.48787, 0.0686098
23,0,0.89255,0.10745, 25.6497,1.16147,4.78292, 0.0683615
24,0,0.256553,0.743447, 25.7482,1.30224,3.28269, 0.117932
24,0,0.529324,0.470676, 27.9099,1.24833,3.15812, 0.0899315
