Iteration, w1,w2,w3, f1,f2,f3, MaxRegret
-3,1,0, 0, 20.0021,0.9596,10.001, 0
-2,0,1, 0, 20.0678,0.9589,10.0339, 0
-1,0,0, 1, 25.5458,2.9142,2.2169, 0
0,0,0.536317,0.463683, 27.3423,1.09602,10.741, 0.359845
1,0,0.537277,0.462723, 26.2564,1.18292,9.82146, 0.360489
1,0.781414,0,0.218586, 27.1952,1.14504,13.5976, 0.169575
1,0.0854191,0.914581,0, 23.4614,1.06079,11.7307, 0.000219685
2,0,0.537277,0.462723, 34.7005,1.27144,9.83698, 0.360489
2,0.781414,0,0.218586, 21.1204,1.04579,10.5602, 0.169575
2,0.0854191,0.914581,0, 22.9091,1.11525,11.4545, 0.000219685
2,0,1,0, 21.2231,1.01697,10.6116, 0
3,0,0.537277,0.462723, 23.1468,1.05907,11.5734, 0.360489
3,0.781414,0,0.218586, 21.3262,1.00336,10.6631, 0.169575
3,0,0.580325,0.419675, 27.728,1.39597,3.62801, 0.00529778
4,0,0.537277,0.462723, 32.059,1.15437,10.5913, 0.360489
4,0.781414,0,0.218586, 24.7064,1.0393,6.72455, 0.169575
4,0,0.842559,0.157441, 27.5929,1.09156,10.2807, 0.0812643
4,0,0.842559,0.157441, 26.8882,1.23632,3.27056, 0.0812643
5,0,0.537277,0.462723, 28.485,1.20955,5.12909, 0.360489
5,0.781414,0,0.218586, 21.6523,1.03144,10.8262, 0.169575
5,0,0.842559,0.157441, 29.4748,1.19362,6.518, 0.0812643
5,0,0.906717,0.0932834, 28.184,1.31817,4.60693, 0.0481489
6,0,0.331629,0.668371, 29.5898,1.82445,8.82563, 0.222508
6,0.781414,0,0.218586, 26.3787,1.27096,13.1893, 0.169575
6,0,0.331629,0.668371, 32.9419,1.33312,16.471, 0.11109
6,0,0.852723,0.147277, 27.1568,1.17517,10.2738, 0.0760181
7,0,0.537277,0.462723, 33.8385,1.79567,7.7998, 0.360489
7,0.781414,0,0.218586, 22.7226,1.05956,11.3613, 0.169575
7,0,0.331629,0.668371, 28.4855,1.22246,4.33667, 0.11109
7,0,0.331629,0.668371, 29.979,1.53105,5.94726, 0.11109
8,0,0.537277,0.462723, 25.8988,1.31211,5.10007, 0.360489
8,0.781414,0,0.218586, 22.8297,1.06729,7.5868, 0.169575
8,0,0.331629,0.668371, 28.4603,1.40682,2.75701, 0.11109
8,0,0.266818,0.733182, 28.9309,1.8527,2.45884, 0.0893799
9,0,0.343262,0.656738, 24.871,1.66251,5.88333, 0.230314
9,0.781414,0,0.218586, 21.7931,1.16406,10.8965, 0.169575
9,0,0.343262,0.656738, 27.3225,1.94933,2.52617, 0.103762
9,0,0.842559,0.157441, 25.9697,1.45041,2.83351, 0.0812643
10,0,0.459676,0.540324, 28.0145,1.72666,3.30991, 0.308423
10,0.781414,0,0.218586, 20.762,0.993038,10.381, 0.169575
10,0,0.343262,0.656738, 26.6264,2.77923,2.33117, 0.103762
10,0,0.842559,0.157441, 25.5105,1.05098,7.68383, 0.0812643
11,0,0.717803,0.282197, 24.5889,1.1614,3.21358, 0.219848
11,0.781414,0,0.218586, 21.5153,1.12088,10.7577, 0.169575
11,0,0.717803,0.282197, 28.5909,1.3034,2.8162, 0.125859
11,0,0.354064,0.645936, 24.4711,2.24069,2.58681, 0.0979844
12,0.781414,0,0.218586, 25.7923,1.38408,12.8962, 0.169575
12,0,0.141739,0.858261, 28.0187,1.72987,2.6351, 0.0951007
12,0,0.141739,0.858261, 25.1822,1.91448,5.34479, 0.0797168
12,0,0.805746,0.194254, 26.5658,1.36137,2.74113, 0.0698563
13,0,0.735955,0.264045, 25.7495,1.21298,3.54032, 0.205707
13,0.781414,0,0.218586, 20.6137,0.992742,10.3069, 0.169575
13,0,0.141739,0.858261, 27.1728,2.20595,2.41722, 0.0797168
