Parent Map for Subproblem Tree 20
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.42856, 14.7424) -> 0 (1, 15)
    2 (1.81018, 14.4194) -> 20224 (1.51146, 14.6576)
    3 (1.95766, 13.9416) -> 65347 (1.75449, 14.1416)
    4 (2.24418, 14.6677) -> 47797 (1.91006, 14.7332)
    5 (2.65406, 14.954) -> 61484 (2.42481, 14.9766)
    6 (2.19554, 13.5018) -> 62905 (2.09854, 13.5933)
    7 (0.998438, 15.5) -> 7870 (0.995509, 15.4458)
    8 (2.48797, 13.0963) -> 47116 (2.2769, 13.2998)
    9 (2.95021, 12.9057) -> 73652 (2.64926, 13.1107)
    10 (3.34619, 12.6004) -> 11695 (3.11596, 12.6852)
    11 (0.85052, 15.9776) -> 76943 (0.860874, 15.8537)
    12 (3.06595, 15.2375) -> 68523 (2.6942, 15.1996)
    13 (3.8458, 12.5805) -> 31649 (3.43227, 12.7763)
    14 (3.54961, 15.3642) -> 62134 (3.14183, 15.3822)
    15 (3.85239, 12.0805) -> 41829 (3.54017, 12.2277)
    16 (4.04095, 15.4569) -> 23060 (3.57418, 15.4192)
    17 (4.01582, 11.608) -> 63487 (3.83574, 11.6788)
    18 (4.37192, 15.8317) -> 51538 (4.04928, 15.8998)
    19 (4.31106, 11.2045) -> 33253 (3.98858, 11.2518)
    20 (4.81007, 16.0725) -> 37351 (4.58933, 16.0811)
    21 (2.17587, 12.7056) -> 46561 (1.96112, 13.0279)
    22 (5.3094, 16.0984) -> 31079 (4.98461, 16.0757)
    23 (4.52036, 10.7504) -> 38106 (4.03399, 10.8549)
    24 (4.77939, 10.3227) -> 13999 (4.39042, 10.3234)
    25 (5.76715, 16.2996) -> 29659 (5.35887, 16.3157)
    26 (5.27861, 10.3506) -> 55411 (4.85644, 10.3218)
    27 (5.65631, 10.0229) -> 46355 (5.48968, 10.035)
    28 (6.07869, 9.75536) -> 35076 (5.65672, 9.68309)
    29 (6.57851, 9.74211) -> 67254 (6.22438, 9.59367)
    30 (6.68055, 9.25263) -> 68212 (6.35034, 9.13734)
    31 (6.8932, 8.80011) -> 72350 (6.61424, 8.63238)
    32 (5.73704, 16.7987) -> 77683 (5.28002, 16.8558)
    33 (7.36433, 8.96756) -> 49005 (6.97566, 8.73246)
    34 (6.26702, 16.3112) -> 38301 (5.94413, 16.4521)
    35 (7.85001, 8.84879) -> 75624 (7.57146, 8.51798)
    36 (0.931981, 16.4709) -> 57073 (0.898045, 16.2286)
    37 (8.32827, 8.70293) -> 67024 (8.06235, 8.43073)
    38 (6.66321, 16.6162) -> 36280 (6.39974, 16.6879)
    39 (8.4302, 8.21343) -> 59946 (8.20417, 7.93053)
    40 (7.00278, 16.9832) -> 32914 (6.69375, 17.1686)
    41 (7.47984, 17.1329) -> 31936 (7.05804, 17.3587)
    42 (7.8815, 17.4307) -> 70150 (7.65005, 17.5828)
    43 (8.4749, 7.71544) -> 76061 (8.28421, 7.48121)
    44 (8.6738, 7.2567) -> 57309 (8.41639, 6.84666)
    45 (8.35264, 17.5981) -> 60756 (8.03412, 17.8694)
    46 (8.90953, 6.81576) -> 35232 (8.66237, 6.51765)
    47 (9.22515, 6.42796) -> 59547 (9.05759, 6.15352)
    48 (8.79573, 17.3664) -> 67414 (8.58702, 17.6321)
    49 (9.24913, 17.1556) -> 79110 (8.98243, 17.461)
    50 (9.43356, 5.97347) -> 72202 (9.18783, 5.62231)
    51 (9.77827, 5.61129) -> 16358 (9.5052, 5.20358)
    52 (10.2708, 5.6974) -> 31915 (10.1717, 5.42719)
    53 (9.72649, 17.0069) -> 60625 (9.46651, 17.3956)
    54 (10.1998, 16.8457) -> 65930 (10.0441, 17.291)
    55 (10.6875, 16.9561) -> 59091 (10.7079, 17.4409)
    56 (4.76674, 11.4103) -> 55571 (4.45035, 11.475)
    57 (7.00254, 10.0071) -> 70162 (6.56103, 9.82971)
    58 (10.6529, 5.37495) -> 50975 (10.4682, 5.0972)
    59 (0.933928, 16.9709) -> 48320 (0.810224, 16.7298)
    60 (11.0512, 5.07265) -> 75647 (10.8401, 4.74638)
    61 (11.5406, 5.17491) -> 68370 (11.4789, 4.90264)
    62 (9.56789, 5.1577) -> 79342 (9.50229, 5.05279)
    63 (9.51026, 4.66103) -> 34896 (9.25712, 4.30109)
    64 (11.9491, 4.88652) -> 69892 (11.9017, 4.58174)
    65 (8.34527, 18.098) -> 28463 (8.11787, 18.3337)
    66 (12.1136, 4.41437) -> 37015 (11.9352, 4.01735)
    67 (11.0938, 17.2475) -> 79946 (11.1222, 17.6436)
    68 (12.5784, 4.23016) -> 23339 (12.4919, 3.82807)
    69 (9.30699, 4.20421) -> 60374 (9.03988, 3.78166)
    70 (12.9297, 3.87433) -> 79285 (12.8925, 3.66127)
    71 (4.44323, 9.95258) -> 70423 (3.97904, 9.96759)
    72 (11.5625, 17.4216) -> 69023 (11.588, 17.8695)
    73 (1.26807, 17.3429) -> 42757 (1.11581, 16.9862)
    74 (12.0616, 17.3913) -> 51074 (12.0845, 17.8649)
    75 (3.95708, 9.83572) -> 78543 (3.53504, 9.87514)
    76 (12.5593, 17.439) -> 48325 (12.617, 17.6113)
    77 (13.4224, 3.78941) -> 66492 (13.3946, 3.64158)
    78 (8.63122, 18.5082) -> 32674 (8.39312, 18.7935)
    79 (5.55796, 17.2655) -> 73508 (5.32823, 17.3203)
    80 (13.7928, 4.12527) -> 74791 (13.7196, 3.74125)
    81 (12.8946, 17.8099) -> 79261 (12.9305, 17.9874)
    82 (8.80713, 4.19229) -> 70118 (8.44546, 3.9299)
    83 (7.00408, 8.35642) -> 48354 (6.6758, 8.18701)
    84 (8.70321, 3.70321) -> 47623 (8.54522, 3.546)
    85 (8.67913, 3.20379) -> 66279 (8.42903, 2.96535)
    86 (8.3475, 4.3891) -> 47117 (8.07024, 4.18111)
    87 (13.3934, 17.8441) -> 47440 (13.537, 18.3162)
    88 (13.8235, 17.5892) -> 32180 (13.9608, 17.8176)
    89 (8.45077, 18.9745) -> 77471 (8.28459, 19.1258)
    90 (12.8563, 18.3084) -> 40210 (12.91, 18.7437)
    91 (8.7948, 18.1424) -> 19963 (8.6134, 18.5227)
    92 (13.1402, 18.72) -> 42457 (13.22, 19.1189)
    93 (6.60796, 8.05131) -> 39385 (6.2206, 7.87562)
    94 (3.79307, 9.76308) -> 40126 (3.30975, 9.86098)
    95 (14.2906, 17.7677) -> 37558 (14.5143, 18.1749)
    96 (1.3528, 17.8357) -> 46870 (1.19269, 17.5791)
    97 (1.35098, 17.9689) -> 17060 (1.19166, 17.6476)
    98 (14.1774, 4.44484) -> 59536 (14.1518, 4.05494)
    99 (0.869244, 18.1028) -> 78964 (0.823266, 17.7684)
    100 (14.6592, 18.1055) -> 64696 (14.8386, 18.4516)
    101 (14.6246, 4.66849) -> 46337 (14.6188, 4.5391)
    102 (15.1539, 18.1781) -> 66154 (15.2807, 18.3977)
    103 (10.0067, 4.60141) -> 48335 (9.68904, 4.28709)
    104 (10.8494, 16.483) -> 54542 (10.8831, 16.9454)
    105 (8.15268, 19.3759) -> 42410 (7.80315, 19.695)
    106 (12.8872, 19.1513) -> 70695 (12.9786, 19.5579)
    107 (9.04882, 2.86715) -> 53396 (8.88311, 2.74453)
    108 (15.026, 4.96663) -> 67517 (14.9783, 4.53764)
    109 (13.0476, 19.6249) -> 64278 (13.0061, 19.8073)
    110 (11.9139, 3.95599) -> 72011 (11.8031, 3.69144)
    111 (13.467, 3.2914) -> 70088 (13.3922, 2.906)
    112 (12.9728, 20.1193) -> 26575 (12.9416, 20.5112)
    113 (15.4237, 18.5991) -> 38614 (15.6298, 19.0487)
    114 (7.92332, 17.2837) -> 70150 (7.65005, 17.5828)
    115 (15.4689, 5.19866) -> 77903 (15.5292, 4.81322)
    116 (5.2658, 11.441) -> 61491 (4.77842, 11.4446)
    117 (15.7619, 4.79355) -> 40955 (15.8355, 4.52235)
    118 (7.4021, 8.65352) -> 46525 (7.3145, 8.55227)
    119 (1.68193, 12.628) -> 55816 (1.33118, 12.9717)
    120 (8.88075, 2.39624) -> 39687 (8.61406, 2.2201)
    121 (8.22828, 19.8702) -> 64646 (8.08144, 20.0148)
    122 (13.5429, 2.79719) -> 35977 (13.3435, 2.38544)
    123 (15.8963, 18.7624) -> 43352 (15.9465, 18.8805)
    124 (15.4587, 5.69855) -> 69659 (15.5217, 5.41173)
    125 (8.41351, 2.21825) -> 78916 (8.18726, 2.11912)
    126 (8.11722, 1.81549) -> 43980 (7.72398, 1.68644)
    127 (8.10189, 1.31572) -> 74578 (7.74083, 1.10386)
    128 (13.5201, 18.3949) -> 55289 (13.5662, 18.5854)
    129 (8.22528, 0.831187) -> 79848 (7.90537, 0.660832)
    130 (8.41935, 0.370384) -> 52802 (7.99806, 0.155754)
    131 (13.2224, 20.5525) -> 19948 (13.3616, 21.0105)
    132 (11.2484, 16.1817) -> 28594 (11.3511, 16.6387)
    133 (13.0821, 21.0324) -> 60716 (13.1053, 21.5139)
    134 (13.1034, 21.532) -> 68404 (13.0724, 21.793)
    135 (16.1756, 4.51267) -> 76124 (16.2703, 4.08159)
    136 (15.8989, 5.93568) -> 53430 (15.914, 5.81084)
    137 (11.7997, 5.60256) -> 60505 (11.6987, 5.15066)
    138 (0.95275, 18.5958) -> 54129 (0.842634, 18.3748)
    139 (16.6696, 4.43565) -> 75702 (16.7313, 4.07182)
    140 (0.905218, 19.0935) -> 55439 (0.746266, 18.6383)
    141 (7.74522, 0.691398) -> 72662 (7.62329, 0.638839)
    142 (16.8129, 3.95661) -> 66508 (16.921, 3.51626)
    143 (16.355, 18.5635) -> 72506 (16.5855, 18.9655)
    144 (16.1185, 6.38487) -> 72868 (16.2677, 5.96588)
    145 (8.06133, 20.3415) -> 55210 (8.0262, 20.3936)
    146 (8.72596, -0.0245679) -> 67614 (8.55339, -0.0970509)
    147 (0.900184, 19.5935) -> 75834 (0.73242, 19.3006)
    148 (16.1064, 6.88473) -> 72174 (16.1925, 6.76449)
    149 (9.05005, -0.405309) -> 62791 (8.81, -0.528508)
    150 (7.38128, 0.348545) -> 34732 (6.95868, 0.25497)
    151 (16.573, 19.0135) -> 40897 (16.6802, 19.2097)
    152 (13.7898, 2.36238) -> 56783 (13.7875, 2.33544)
    153 (7.60609, 1.33046) -> 65549 (7.20449, 1.24297)
    154 (12.4125, 19.3084) -> 22715 (12.4107, 19.5813)
    155 (8.98484, -0.901038) -> 72589 (8.73312, -1.01114)
    156 (8.92232, -1.39711) -> 79130 (8.52821, -1.49517)
    157 (17.0717, 19.0483) -> 57587 (17.3041, 19.4425)
    158 (7.69185, 20.6783) -> 78503 (7.55643, 20.8346)
    159 (17.0342, 3.50827) -> 57567 (17.0925, 3.21652)
    160 (7.84793, 4.36841) -> 79860 (7.57104, 4.26562)
    161 (7.54566, 4.7667) -> 62652 (7.32815, 4.63062)
    162 (7.02903, -0.00630253) -> 63998 (6.84973, -0.00718635)
    163 (6.2281, 16.0527) -> 75892 (6.12633, 16.0768)
    164 (9.28118, -1.74528) -> 69902 (9.16093, -1.76515)
    165 (2.15334, 15.1166) -> 41161 (1.94064, 15.0808)
    166 (9.49525, -0.177715) -> 78743 (9.08816, -0.39566)
