Parent Map for Subproblem Tree 8
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.42856, 14.7424) -> 0 (1, 15)
    2 (1.81018, 14.4194) -> 20224 (1.51146, 14.6576)
    3 (1.95766, 13.9416) -> 65347 (1.75449, 14.1416)
    4 (2.24418, 14.6677) -> 47797 (1.91006, 14.7332)
    5 (2.65406, 14.954) -> 61484 (2.42481, 14.9766)
    6 (2.19554, 13.5018) -> 76089 (2.0548, 13.7319)
    7 (0.998438, 15.5) -> 0 (1, 15)
    8 (2.48797, 13.0963) -> 77289 (2.4377, 12.9671)
    9 (2.95021, 12.9057) -> 79920 (2.5767, 12.8947)
    10 (3.34619, 12.6004) -> 48934 (2.93197, 12.5818)
    11 (0.85052, 15.9776) -> 79515 (0.904431, 15.6253)
    12 (3.06595, 15.2375) -> 68523 (2.6942, 15.1996)
    13 (3.8458, 12.5805) -> 78226 (3.39211, 12.5201)
    14 (3.54961, 15.3642) -> 12 (3.06595, 15.2375)
    15 (3.85239, 12.0805) -> 62883 (3.44404, 12.0805)
    16 (4.04095, 15.4569) -> 48562 (3.70306, 15.4213)
    17 (4.01582, 11.608) -> 63487 (3.83574, 11.6788)
    18 (4.37192, 15.8317) -> 64939 (4.07237, 15.7541)
    19 (4.31106, 11.2045) -> 33253 (3.98858, 11.2518)
    20 (4.81007, 16.0725) -> 43788 (4.76588, 16.0611)
    21 (2.17587, 12.7056) -> 77505 (2.01463, 12.6097)
    22 (5.3094, 16.0984) -> 71904 (5.07397, 16.0327)
    23 (4.52036, 10.7504) -> 53971 (4.1394, 10.8536)
    24 (4.77939, 10.3227) -> 78840 (4.54083, 10.6223)
    25 (5.76715, 16.2996) -> 56650 (5.44426, 16.218)
    26 (5.27861, 10.3506) -> 66886 (5.0246, 10.5438)
    27 (5.65631, 10.0229) -> 66364 (5.29937, 10.09)
    28 (6.07869, 9.75536) -> 70176 (5.64486, 9.86684)
    29 (6.57851, 9.74211) -> 78880 (6.34906, 9.89003)
    30 (6.68055, 9.25263) -> 48671 (6.29555, 9.29119)
    31 (6.8932, 8.80011) -> 79183 (6.67708, 8.75478)
    32 (5.73704, 16.7987) -> 62437 (5.31955, 16.6354)
    33 (7.36433, 8.96756) -> 65010 (7.01253, 9.13418)
    34 (6.26702, 16.3112) -> 20192 (5.86327, 16.1926)
    35 (7.85001, 8.84879) -> 78340 (7.40465, 8.69138)
    36 (0.931981, 16.4709) -> 57358 (0.918807, 16.1096)
    37 (8.32827, 8.70293) -> 69154 (8.0347, 8.64822)
    38 (6.66321, 16.6162) -> 70738 (6.63118, 16.3688)
    39 (8.4302, 8.21343) -> 76333 (7.98293, 8.16382)
    40 (7.00278, 16.9832) -> 56269 (6.90663, 16.5455)
    41 (7.47984, 17.1329) -> 50995 (7.34733, 16.7131)
    42 (7.8815, 17.4307) -> 64762 (7.72833, 16.9803)
    43 (8.4749, 7.71544) -> 78129 (8.13042, 7.6702)
    44 (8.6738, 7.2567) -> 61693 (8.20723, 7.22643)
    45 (8.35264, 17.5981) -> 62253 (8.21386, 17.1707)
    46 (8.90953, 6.81576) -> 57309 (8.41639, 6.84666)
    47 (9.22515, 6.42796) -> 12852 (8.84645, 6.45222)
    48 (8.79573, 17.3664) -> 53758 (8.62361, 16.9486)
    49 (9.24913, 17.1556) -> 68263 (9.21367, 17.1255)
    50 (9.43356, 5.97347) -> 67652 (9.08936, 6.00273)
    51 (9.77827, 5.61129) -> 70140 (9.29413, 5.69023)
    52 (10.2708, 5.6974) -> 67149 (9.86942, 5.85352)
    53 (9.72649, 17.0069) -> 38904 (9.48343, 16.832)
    54 (10.1998, 16.8457) -> 68653 (10.0074, 16.7543)
    55 (10.6875, 16.9561) -> 63789 (10.3521, 16.8519)
    56 (4.76674, 11.4103) -> 71096 (4.6299, 11.3339)
    57 (7.00254, 10.0071) -> 41968 (6.5908, 10.0043)
    58 (10.6529, 5.37495) -> 73711 (10.3065, 5.36265)
    59 (0.933928, 16.9709) -> 36598 (0.938449, 16.7059)
    60 (11.0512, 5.07265) -> 78188 (10.7087, 5.18025)
    61 (11.5406, 5.17491) -> 71950 (11.1364, 5.46235)
    62 (9.56789, 5.1577) -> 67288 (9.45799, 5.19084)
    63 (9.51026, 4.66103) -> 66132 (9.3368, 4.64955)
    64 (11.9491, 4.88652) -> 68370 (11.4789, 4.90264)
    65 (8.34527, 18.098) -> 67346 (8.27614, 17.8556)
    66 (12.1136, 4.41437) -> 69892 (11.9017, 4.58174)
    67 (11.0938, 17.2475) -> 66125 (10.9493, 17.1827)
    68 (12.5784, 4.23016) -> 73000 (12.1498, 4.4401)
    69 (9.30699, 4.20421) -> 76329 (9.12856, 4.32697)
    70 (12.9297, 3.87433) -> 71560 (12.6004, 3.92748)
    71 (4.44323, 9.95258) -> 79613 (4.40569, 10.0352)
    72 (11.5625, 17.4216) -> 70177 (11.6549, 17.3387)
    73 (1.26807, 17.3429) -> 27981 (1.2796, 17.1581)
    74 (12.0616, 17.3913) -> 74246 (12.2793, 17.0811)
    75 (3.95708, 9.83572) -> 54533 (3.76873, 10.0246)
    76 (12.5593, 17.439) -> 79424 (12.6698, 17.1711)
    77 (13.4224, 3.78941) -> 78497 (13.0549, 3.83568)
    78 (8.63122, 18.5082) -> 72893 (8.59979, 18.2574)
    79 (5.55796, 17.2655) -> 37718 (5.39184, 17.137)
    80 (13.7928, 4.12527) -> 78755 (13.561, 4.0198)
    81 (12.8946, 17.8099) -> 61108 (13.0448, 17.402)
    82 (8.80713, 4.19229) -> 35847 (8.75398, 4.22301)
    83 (7.00408, 8.35642) -> 78275 (6.5192, 8.44031)
    84 (8.70321, 3.70321) -> 77927 (8.28482, 3.95507)
    85 (8.67913, 3.20379) -> 43988 (8.39144, 3.36688)
    86 (8.3475, 4.3891) -> 74023 (7.9667, 4.63927)
    87 (13.3934, 17.8441) -> 55140 (13.5383, 17.4445)
    88 (13.8235, 17.5892) -> 46945 (13.8841, 17.3668)
    89 (8.45077, 18.9745) -> 53172 (8.32252, 18.5181)
    90 (12.8563, 18.3084) -> 45701 (13.0222, 17.9228)
    91 (8.7948, 18.1424) -> 76963 (8.62007, 17.755)
    92 (13.1402, 18.72) -> 78851 (13.2044, 18.6477)
    93 (6.60796, 8.05131) -> 49015 (6.52752, 8.04445)
    94 (3.79307, 9.76308) -> 27457 (3.40276, 10.0641)
    95 (14.2906, 17.7677) -> 47424 (14.2566, 17.6541)
    96 (1.3528, 17.8357) -> 34256 (1.35005, 17.7654)
    97 (1.35098, 17.9689) -> 34256 (1.35005, 17.7654)
    98 (14.1774, 4.44484) -> 76566 (13.6895, 4.48036)
    99 (0.869244, 18.1028) -> 42435 (0.862152, 17.6641)
    100 (14.6592, 18.1055) -> 78387 (14.6665, 17.8425)
    101 (14.6246, 4.66849) -> 69915 (14.5193, 4.7048)
    102 (15.1539, 18.1781) -> 40149 (15.1188, 17.7606)
    103 (10.0067, 4.60141) -> 62397 (9.55498, 4.70571)
    104 (10.8494, 16.483) -> 35667 (10.4834, 16.5232)
    105 (8.15268, 19.3759) -> 51170 (7.86863, 19.233)
    106 (12.8872, 19.1513) -> 76831 (13.1241, 18.8351)
    107 (9.04882, 2.86715) -> 78620 (8.67293, 3.15345)
    108 (15.026, 4.96663) -> 67116 (14.6543, 5.09014)
    109 (13.0476, 19.6249) -> 46399 (13.0757, 19.5421)
    110 (11.9139, 3.95599) -> 71051 (11.7733, 3.95554)
    111 (13.467, 3.2914) -> 79250 (12.9963, 3.42909)
    112 (12.9728, 20.1193) -> 76772 (12.9749, 20.089)
    113 (15.4237, 18.5991) -> 76330 (15.4181, 18.6315)
    114 (7.92332, 17.2837) -> 62992 (7.85798, 16.8878)
    115 (15.4689, 5.19866) -> 48071 (15.0309, 5.11332)
    116 (5.2658, 11.441) -> 70643 (4.90128, 11.4748)
    117 (15.7619, 4.79355) -> 77903 (15.5292, 4.81322)
    118 (7.4021, 8.65352) -> 48277 (7.08615, 8.70177)
    119 (1.68193, 12.628) -> 77253 (1.57653, 12.5747)
    120 (8.88075, 2.39624) -> 73094 (8.69154, 2.40352)
    121 (8.22828, 19.8702) -> 52596 (8.01676, 19.6562)
    122 (13.5429, 2.79719) -> 70088 (13.3922, 2.906)
    123 (15.8963, 18.7624) -> 33075 (15.9451, 18.6112)
    124 (15.4587, 5.69855) -> 77827 (15.1075, 5.55411)
    125 (8.41351, 2.21825) -> 74124 (8.06062, 2.49482)
    126 (8.11722, 1.81549) -> 77926 (7.8555, 1.92981)
    127 (8.10189, 1.31572) -> 75909 (8.02885, 1.69271)
    128 (13.5201, 18.3949) -> 54527 (13.6337, 17.9853)
    129 (8.22528, 0.831187) -> 57725 (7.87387, 1.15939)
    130 (8.41935, 0.370384) -> 69248 (8.11547, 0.724869)
    131 (13.2224, 20.5525) -> 52046 (13.3772, 20.151)
    132 (11.2484, 16.1817) -> 51419 (11.3787, 16.3316)
    133 (13.0821, 21.0324) -> 41825 (13.0448, 20.7511)
    134 (13.1034, 21.532) -> 65683 (13.0945, 21.1748)
    135 (16.1756, 4.51267) -> 77242 (16.1758, 4.56356)
    136 (15.8989, 5.93568) -> 69467 (15.5344, 5.88)
    137 (11.7997, 5.60256) -> 46022 (11.646, 5.63528)
    138 (0.95275, 18.5958) -> 74694 (0.928935, 18.2876)
    139 (16.6696, 4.43565) -> 53319 (16.252, 4.50376)
    140 (0.905218, 19.0935) -> 17781 (0.91212, 18.8156)
    141 (7.74522, 0.691398) -> 79148 (7.67634, 0.765265)
    142 (16.8129, 3.95661) -> 71079 (16.6965, 3.9788)
    143 (16.355, 18.5635) -> 71938 (16.3072, 18.3816)
    144 (16.1185, 6.38487) -> 58352 (15.7209, 6.45681)
    145 (8.06133, 20.3415) -> 49570 (7.68319, 20.0452)
    146 (8.72596, -0.0245679) -> 70672 (8.60603, 0.085346)
    147 (0.900184, 19.5935) -> 140 (0.905218, 19.0935)
    148 (16.1064, 6.88473) -> 79702 (15.6531, 6.82209)
    149 (9.05005, -0.405309) -> 65314 (8.85485, -0.0128058)
    150 (7.38128, 0.348545) -> 72416 (7.13159, 0.752602)
    151 (16.573, 19.0135) -> 56695 (16.5953, 18.8472)
    152 (13.7898, 2.36238) -> 74583 (13.3657, 2.47427)
    153 (7.60609, 1.33046) -> 48257 (7.32873, 1.59246)
    154 (12.4125, 19.3084) -> 37036 (12.6287, 18.8612)
    155 (8.98484, -0.901038) -> 70001 (8.86152, -0.801085)
    156 (8.92232, -1.39711) -> 45719 (8.82989, -1.2795)
    157 (17.0717, 19.0483) -> 57247 (17.1158, 18.7126)
    158 (7.69185, 20.6783) -> 40579 (7.39277, 20.4311)
    159 (17.0342, 3.50827) -> 58768 (16.7238, 3.53258)
    160 (7.84793, 4.36841) -> 72861 (7.4796, 4.54255)
    161 (7.54566, 4.7667) -> 68924 (7.27851, 4.92006)
    162 (7.02903, -0.00630253) -> 68892 (6.86238, 0.190288)
    163 (6.2281, 16.0527) -> 63709 (6.23895, 15.5782)
    164 (9.28118, -1.74528) -> 69902 (9.16093, -1.76515)
    165 (2.15334, 15.1166) -> 41161 (1.94064, 15.0808)
    166 (9.49525, -0.177715) -> 78827 (9.15173, 0.181407)
    167 (6.28637, 15.5561) -> 62859 (6.27691, 15.4624)
