Parent Map for Subproblem Tree 110
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (2.9274, 15.534) -> 0 (1, 15)
    2 (4.922, 15.3872) -> 1 (2.9274, 15.534)
    3 (6.70982, 16.2837) -> 6076 (4.71782, 16.1781)
    4 (7.78135, 14.595) -> 9546 (5.78799, 14.7407)
    5 (6.79114, 18.2821) -> 1835 (4.80217, 18.2714)
    6 (8.74749, 18.6976) -> 5 (6.79114, 18.2821)
    7 (10.6796, 18.181) -> 3052 (8.74576, 18.6305)
    8 (1.32787, 13.0271) -> 0 (1, 15)
    9 (1.3659, 11.0274) -> 8 (1.32787, 13.0271)
    10 (0.635266, 14.1057) -> 0 (1, 15)
    11 (5.81793, 20.0293) -> 3953 (3.82209, 19.9804)
    12 (0.57032, 16.9533) -> 0 (1, 15)
    13 (4.31026, 21.3435) -> 8390 (3.321, 19.7595)
    14 (3.35531, 20.4902) -> 8852 (1.72563, 19.5533)
    15 (10.9986, 18.3586) -> 8984 (9.58127, 19.7278)
    16 (1.80054, 9.07522) -> 9 (1.3659, 11.0274)
    17 (12.9666, 18.7145) -> 8600 (12.5906, 20.5152)
    18 (2.56128, 11.4941) -> 8 (1.32787, 13.0271)
    19 (13.1526, 19.5551) -> 8413 (11.3279, 20.3734)
    20 (8.68664, 19.5319) -> 8889 (7.07909, 20.6181)
    21 (3.18738, 13.4057) -> 8 (1.32787, 13.0271)
    22 (4.41685, 22.6404) -> 1894 (2.68765, 22.1391)
    23 (14.5077, 17.4396) -> 9321 (14.5304, 19.327)
    24 (16.0983, 16.2273) -> 7613 (15.3547, 18.0835)
    25 (14.9319, 20.4684) -> 6025 (14.1016, 22.064)
    26 (2.84093, 12.3739) -> 8967 (1.02731, 13.0207)
    27 (0.70158, 9.12635) -> 8676 (1.9157, 10.6719)
    28 (16.2136, 22.0038) -> 7454 (14.8816, 23.484)
    29 (13.8772, 21.2957) -> 9339 (12.0901, 21.9237)
    30 (17.2163, 14.569) -> 5187 (18.5051, 16.0672)
    31 (16.1186, 12.8971) -> 8228 (16.8961, 14.666)
    32 (14.7757, 11.415) -> 8403 (15.2794, 9.54094)
    33 (16.0611, 9.88282) -> 7138 (16.2879, 7.91521)
    34 (17.1178, 8.18473) -> 6849 (17.0769, 6.33826)
    35 (18.1347, 22.5598) -> 8543 (16.3053, 23.2422)
    36 (15.5088, 6.99673) -> 8980 (15.7172, 5.01502)
    37 (20.1184, 22.8149) -> 9622 (18.7742, 24.0661)
    38 (20.3364, 20.8268) -> 8582 (20.4178, 22.7757)
    39 (2.52811, 7.21225) -> 16 (1.80054, 9.07522)
    40 (16.9054, 7.53079) -> 8832 (15.2734, 6.4626)
    41 (16.2459, 23.2416) -> 9749 (14.5393, 24.1639)
    42 (19.1072, 13.9173) -> 9634 (19.8917, 15.594)
    43 (14.1956, 5.4883) -> 9926 (12.8472, 4.14671)
    44 (18.627, 6.51282) -> 7267 (17.019, 5.46231)
    45 (3.56803, 15.4566) -> 6908 (1.93036, 16.5832)
    46 (20.7785, 12.8188) -> 7086 (20.9025, 14.582)
    47 (14.2408, 17.3345) -> 2023 (13.3027, 19.0546)
    48 (16.7034, 6.54973) -> 9585 (16.0985, 4.6501)
    49 (20.588, 6.11995) -> 9297 (19.9539, 4.32407)
    50 (12.1956, 5.48345) -> 4849 (10.5719, 4.67022)
    51 (18.7098, 8.73483) -> 5449 (17.7084, 7.0397)
    52 (15.5741, 20.711) -> 6025 (14.1016, 22.064)
    53 (10.5363, 4.36686) -> 9683 (8.96317, 3.72002)
    54 (3.2632, 5.35224) -> 39 (2.52811, 7.21225)
    55 (15.7913, 4.28266) -> 6917 (14.6215, 2.67463)
    56 (13.6102, 3.5759) -> 7692 (11.8625, 2.62551)
    57 (1.95371, 12.6838) -> 6759 (0.119865, 13.3903)
    58 (1.81122, 11.7752) -> 6731 (0.48665, 13.2045)
    59 (11.1968, 7.21619) -> 8275 (10.0917, 5.71871)
    60 (21.1656, 4.20516) -> 8698 (19.6556, 2.89464)
    61 (21.8256, 3.94879) -> 8868 (20.3589, 3.21888)
    62 (4.46418, 7.71389) -> 7257 (2.56097, 7.80751)
    63 (19.7761, 22.5556) -> 7766 (18.3933, 23.7521)
    64 (1.41575, 14.0225) -> 0 (1, 15)
    65 (4.25262, 10.4266) -> 18 (2.56128, 11.4941)
    66 (16.9114, 9.39763) -> 8654 (15.7841, 7.89429)
    67 (15.1735, 5.35288) -> 9719 (13.6471, 4.17934)
    68 (16.1477, 9.09361) -> 8911 (16.2665, 7.28305)
    69 (5.09186, 21.0709) -> 4737 (3.63785, 19.7727)
    70 (23.6393, 4.79183) -> 9328 (22.03, 3.74521)
    71 (22.5217, 4.39271) -> 6416 (20.9673, 3.29903)
    72 (2.85974, 23.5655) -> 6384 (1.39609, 22.6614)
    73 (22.7784, 12.7997) -> 8668 (22.1081, 14.4924)
    74 (2.31518, 3.5912) -> 6502 (1.54535, 5.30606)
    75 (17.2479, 8.18563) -> 6849 (17.0769, 6.33826)
    76 (12.3105, 2.05573) -> 9991 (10.4583, 2.59481)
    77 (1.36359, 9.40923) -> 2022 (0.592619, 11.2362)
    78 (6.23733, 10.6734) -> 65 (4.25262, 10.4266)
    79 (2.63968, 24.4857) -> 5927 (0.658288, 24.707)
    80 (12.1616, 22.3237) -> 4991 (10.3856, 23.14)
    81 (4.18642, 2.88519) -> 9412 (2.59734, 4.05655)
    82 (10.7075, 1.58482) -> 7821 (8.87985, 1.08676)
    83 (1.7263, 13.9304) -> 0 (1, 15)
    84 (21.9282, 7.6045) -> 8843 (22.3274, 5.71612)
    85 (22.2881, 21.2636) -> 8946 (20.7791, 22.1905)
    86 (13.2285, 24.0153) -> 5499 (11.3636, 24.4757)
    87 (1.6161, 19.7115) -> 9773 (0.27095, 18.8015)
    88 (15.5759, 24.6139) -> 7797 (13.8315, 24.7934)
    89 (4.30998, 0.889014) -> 7831 (3.81897, 2.71898)
    90 (16.6249, 11.6718) -> 9824 (17.6035, 10.1193)
    91 (9.59389, 21.3143) -> 4928 (7.72411, 20.6401)
    92 (6.44583, 7.98417) -> 9994 (4.64463, 8.6742)
    93 (1.96421, 17.9853) -> 12 (0.57032, 16.9533)
    94 (21.6906, 3.66216) -> 8468 (22.0272, 1.78694)
    95 (1.49566, 14.0425) -> 0 (1, 15)
    96 (11.3244, 3.76887) -> 8730 (9.59908, 3.05577)
    97 (1.88601, 19.4185) -> 8580 (0.277089, 18.7755)
    98 (24.2024, 5.00129) -> 7742 (22.5496, 4.07392)
    99 (17.5313, 11.7065) -> 7614 (18.3756, 13.4528)
    100 (22.886, 12.0238) -> 9087 (23.0952, 14.0044)
    101 (10.3181, 19.6938) -> 2087 (8.49183, 20.3608)
    102 (20.3868, 20.0077) -> 9947 (19.1228, 21.2879)
    103 (21.1265, 10.8493) -> 6465 (20.538, 8.96633)
    104 (2.39012, 22.0638) -> 5889 (1.18558, 20.8475)
    105 (14.092, 15.4939) -> 23 (14.5077, 17.4396)
    106 (21.9719, 23.3958) -> 8545 (20.3247, 23.9144)
    107 (1.8323, 18.6381) -> 3871 (1.62424, 16.8004)
    108 (3.85622, 3.10775) -> 6710 (2.14777, 4.0442)
    109 (21.9243, 18.7286) -> 9909 (21.4617, 20.1641)
    110 (10.6323, 5.40625) -> 7594 (8.63907, 5.37506)
    111 (22.3261, 6.75522) -> 6617 (20.7948, 5.50483)
    112 (9.28993, 3.59282) -> 9942 (7.33282, 3.89982)
    113 (9.75532, 16.4074) -> 7424 (8.18777, 17.5597)
