Parent Map for Subproblem Tree 126
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (2.9274, 15.534) -> 0 (1, 15)
    2 (4.922, 15.3872) -> 1888 (2.94905, 15.1581)
    3 (6.70982, 16.2837) -> 4574 (5.16086, 15.9146)
    4 (7.78135, 14.595) -> 9351 (7.00209, 14.6162)
    5 (6.79114, 18.2821) -> 6194 (5.46068, 17.4716)
    6 (8.74749, 18.6976) -> 9758 (7.73383, 18.2274)
    7 (10.6796, 18.181) -> 6414 (9.68836, 17.8261)
    8 (1.32787, 13.0271) -> 0 (1, 15)
    9 (1.3659, 11.0274) -> 8739 (1.30001, 11.5916)
    10 (0.635266, 14.1057) -> 0 (1, 15)
    11 (5.81793, 20.0293) -> 8634 (4.87088, 19.1965)
    12 (0.57032, 16.9533) -> 0 (1, 15)
    13 (4.31026, 21.3435) -> 4453 (3.41609, 19.5953)
    14 (3.35531, 20.4902) -> 6785 (2.69701, 18.683)
    15 (10.9986, 18.3586) -> 4783 (9.57121, 17.9014)
    16 (1.80054, 9.07522) -> 2859 (1.67223, 10.9359)
    17 (12.9666, 18.7145) -> 8443 (11.7921, 18.3719)
    18 (2.56128, 11.4941) -> 1918 (1.71006, 12.9855)
    19 (13.1526, 19.5551) -> 9369 (12.1871, 19.2103)
    20 (8.68664, 19.5319) -> 5308 (7.1425, 18.7217)
    21 (3.18738, 13.4057) -> 9112 (2.41368, 13.9728)
    22 (4.41685, 22.6404) -> 6705 (3.75139, 21.0425)
    23 (14.5077, 17.4396) -> 8947 (13.6527, 17.246)
    24 (16.0983, 16.2273) -> 1342 (14.1132, 16.4031)
    25 (14.9319, 20.4684) -> 4594 (13.3772, 19.8506)
    26 (2.84093, 12.3739) -> 4599 (2.12411, 13.0111)
    27 (0.70158, 9.12635) -> 3011 (0.746255, 10.6544)
    28 (16.2136, 22.0038) -> 3361 (14.3681, 21.2369)
    29 (13.8772, 21.2957) -> 398 (12.3147, 20.5543)
    30 (17.2163, 14.569) -> 8228 (16.8961, 14.666)
    31 (16.1186, 12.8971) -> 5971 (14.7149, 11.5507)
    32 (14.7757, 11.415) -> 5122 (13.5741, 10.3929)
    33 (16.0611, 9.88282) -> 8510 (14.9454, 9.7617)
    34 (17.1178, 8.18473) -> 8283 (16.5481, 8.34012)
    35 (18.1347, 22.5598) -> 4150 (16.3137, 21.8269)
