Parent Map for Subproblem Tree 348
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (2.50125, 13.6785) -> 0 (1, 15)
    2 (3.25674, 11.8267) -> 9818 (2.09543, 13.2638)
    3 (1.6091, 16.905) -> 0 (1, 15)
    4 (3.94205, 15.0657) -> 19026 (3.25499, 15.0597)
    5 (4.91572, 10.7097) -> 19569 (3.59559, 12.1497)
    6 (5.40546, 16.4289) -> 18069 (4.43751, 16.1047)
    7 (6.28647, 9.2533) -> 18132 (5.1025, 10.4514)
    8 (5.24493, 7.5459) -> 9463 (4.83335, 8.26237)
    9 (4.16929, 5.85978) -> 12225 (3.71813, 7.05147)
    10 (5.74308, 18.4002) -> 18603 (4.19352, 17.314)
    11 (6.1278, 20.3628) -> 16318 (4.86076, 19.077)
    12 (8.01826, 19.71) -> 14199 (6.41101, 18.6616)
    13 (9.99459, 20.0168) -> 13511 (8.73796, 19.3283)
    14 (7.22332, 15.595) -> 16709 (6.83885, 15.5424)
    15 (7.34851, 15.337) -> 10126 (5.39439, 15.2284)
    16 (6.91935, 14.1304) -> 7421 (5.52059, 14.3239)
    17 (2.95707, 4.26903) -> 16495 (2.79475, 5.09795)
    18 (8.12896, 8.47533) -> 16549 (7.52315, 8.98142)
    19 (11.8707, 19.3238) -> 13752 (11.1084, 19.035)
    20 (13.4006, 18.0356) -> 11471 (12.0146, 17.6989)
    21 (5.76874, 22.3304) -> 12513 (5.07271, 21.2853)
    22 (5.75236, 23.0742) -> 10922 (5.08642, 21.981)
    23 (10.0583, 19.9545) -> 16977 (8.61198, 19.1863)
    24 (9.87509, 7.50014) -> 19309 (8.9536, 8.26335)
    25 (0.542011, 13.5389) -> 0 (1, 15)
    26 (10.9713, 5.8273) -> 5983 (9.81679, 6.92487)
    27 (12.1774, 21.3001) -> 9127 (10.6971, 20.4687)
    28 (7.63167, 20.5644) -> 15415 (6.46567, 19.5443)
    29 (2.67325, 4.11692) -> 15978 (2.61954, 4.47444)
    30 (14.2306, 16.216) -> 6922 (12.6322, 16.4203)
    31 (12.7836, 6.67326) -> 12876 (11.621, 7.37195)
    32 (4.58161, 14.1922) -> 6763 (2.90615, 14.5705)
    33 (14.1083, 20.7789) -> 19291 (12.3293, 19.9723)
    34 (9.8116, 20.8733) -> 18948 (8.85516, 20.2145)
    35 (5.35712, 4.78693) -> 9697 (4.55015, 6.54765)
    36 (2.39734, 6.78723) -> 12892 (2.22151, 7.8705)
    37 (4.29469, 20.7118) -> 12778 (3.57522, 19.4735)
    38 (4.99942, 2.81918) -> 12729 (4.52623, 4.21818)
    39 (6.31478, 22.8406) -> 14001 (5.5693, 21.655)
    40 (16.1065, 20.8645) -> 17681 (16.0442, 20.8375)
    41 (6.99329, 2.97565) -> 18184 (6.45463, 4.08181)
    42 (13.1466, 19.2177) -> 8535 (12.3228, 18.9254)
    43 (15.139, 14.4342) -> 15812 (14.3036, 15.0103)
    44 (14.0591, 5.13284) -> 16163 (13.2547, 5.74951)
    45 (17.7798, 21.9599) -> 9816 (16.5094, 21.4564)
    46 (16.875, 13.4411) -> 19510 (16.2559, 13.8695)
    47 (14.0648, 20.1966) -> 9493 (12.753, 19.6836)
    48 (15.9067, 4.36701) -> 16928 (14.7681, 5.13703)
    49 (2.57469, 2.11935) -> 19898 (2.34619, 4.09255)
    50 (16.1855, 16.6382) -> 16224 (14.3463, 16.6082)
    51 (16.6054, 11.4594) -> 15151 (15.2379, 10.9059)
    52 (8.27951, 23.2146) -> 14789 (7.77046, 22.6219)
    53 (1.78061, 11.3381) -> 19467 (1.72304, 11.6851)
    54 (10.2474, 23.5717) -> 18141 (9.13453, 22.5664)
    55 (17.8597, 4.79794) -> 12896 (16.1902, 5.74323)
    56 (19.4833, 20.9121) -> 13230 (17.8993, 20.4239)
    57 (21.0759, 22.1219) -> 16358 (19.7104, 21.6577)
    58 (17.5252, 6.76975) -> 16158 (15.765, 7.43306)
    59 (20.825, 19.4288) -> 9981 (19.0462, 19.0556)
    60 (10.6171, 9.35741) -> 2760 (9.62008, 9.77904)
    61 (10.3238, 3.93501) -> 17720 (9.59986, 4.69109)
    62 (18.4939, 10.8008) -> 11827 (17.3791, 10.6223)
    63 (2.50958, 21.6137) -> 7840 (2.44018, 21.267)
    64 (1.0288, 4.58563) -> 4777 (1.06114, 6.29538)
    65 (18.9965, 4.44692) -> 6791 (18.0437, 4.99463)
    66 (0.421766, 3.35565) -> 17116 (0.505734, 5.01126)
    67 (8.82532, 3.4867) -> 11370 (7.75577, 4.95808)
    68 (4.77831, 21.3485) -> 19374 (4.47835, 20.7846)
    69 (13.746, 18.3814) -> 19271 (11.8382, 17.839)
    70 (6.50163, 18.7966) -> 5113 (5.63293, 18.2132)
    71 (19.848, 2.63723) -> 18819 (18.3625, 3.54712)
    72 (15.2902, 2.46441) -> 17475 (13.8315, 3.75656)
    73 (4.33446, 19.912) -> 3534 (4.09811, 19.5738)
    74 (0.196787, 12.9938) -> 9806 (0.81863, 14.6601)
    75 (19.4398, 12.563) -> 14811 (19.2868, 12.5821)
    76 (15.1605, 22.058) -> 7822 (13.7035, 21.3771)
    77 (15.0422, 4.36652) -> 9775 (13.8907, 5.24249)
    78 (21.4933, 3.77424) -> 16002 (20.4278, 4.34702)
    79 (8.61333, 17.033) -> 4948 (7.10442, 16.5909)
    80 (10.1788, 7.64111) -> 15745 (8.64315, 8.83639)
    81 (19.9813, 21.6213) -> 7370 (18.5933, 21.1643)
    82 (11.8269, 9.26554) -> 18070 (10.0638, 9.59932)
    83 (7.57634, 21.013) -> 14480 (6.59974, 20.077)
    84 (12.2995, 5.76098) -> 18871 (11.1761, 6.60225)
    85 (21.024, 1.01951) -> 15865 (20.4266, 1.46912)
    86 (16.1765, 18.6382) -> 10567 (14.4941, 18.2327)
    87 (15.4064, 22.5383) -> 19849 (14.091, 21.83)
    88 (10.9993, 2.05253) -> 12509 (9.91101, 3.41449)
    89 (11.1188, 4.83953) -> 17806 (9.92514, 6.0633)
    90 (17.8075, 7.00977) -> 19922 (16.7249, 7.37929)
    91 (1.77731, 19.7526) -> 2221 (1.68805, 19.167)
    92 (6.0391, 12.8186) -> 12367 (5.94981, 12.7846)
    93 (15.9978, 6.58097) -> 3401 (14.6016, 7.29498)
    94 (8.46572, 10.4468) -> 12816 (6.98045, 11.3129)
    95 (23.0179, 21.6438) -> 14179 (21.6046, 21.2155)
    96 (1.07587, 15.7879) -> 0 (1, 15)
    97 (21.2462, 0.197899) -> 9456 (20.6547, 0.635007)
    98 (4.78103, 22.9553) -> 18966 (4.50737, 22.3401)
    99 (15.9975, 9.55403) -> 19003 (14.7339, 9.53603)
    100 (4.87442, 15.3128) -> 18591 (3.63294, 15.2119)
    101 (12.3579, 0.740222) -> 19959 (11.7553, 1.50436)
    102 (4.51045, 19.1684) -> 5944 (3.30325, 17.7688)
    103 (13.0892, 18.15) -> 19271 (11.8382, 17.839)
    104 (19.4438, 4.02036) -> 17382 (18.3582, 4.68008)
    105 (21.4047, 3.65068) -> 18483 (19.8151, 4.47749)
    106 (4.35916, 13.6402) -> 3899 (2.82534, 14.2863)
    107 (13.4089, 18.4539) -> 19350 (11.7185, 18.0125)
    108 (3.4691, 3.22842) -> 10847 (3.15299, 4.70227)
    109 (12.3106, 16.2876) -> 17584 (11.5667, 16.5369)
    110 (0.634217, 19.9379) -> 10175 (0.762898, 17.9958)
    111 (22.972, 5.12093) -> 18341 (21.5038, 5.62121)
    112 (8.3133, 21.4681) -> 5392 (7.58592, 20.8068)
    113 (15.8335, 12.7179) -> 19385 (15.3618, 12.8169)
    114 (19.6579, 7.7686) -> 7387 (17.9375, 8.08506)
    115 (7.4219, 7.20498) -> 12240 (6.44517, 8.31953)
    116 (12.2362, 23.361) -> 19016 (10.9723, 22.3753)
    117 (5.72504, 7.48361) -> 15245 (4.77783, 8.94264)
    118 (22.624, 18.5551) -> 17741 (21.5051, 18.386)
    119 (6.63659, 15.7572) -> 16861 (5.76472, 15.6487)
    120 (13.4095, 22.3016) -> 9784 (12.3534, 21.664)
    121 (12.1542, 23.148) -> 18416 (10.8221, 22.1592)
    122 (2.28634, 19.617) -> 17459 (1.79622, 17.7891)
    123 (4.10021, 1.42193) -> 12652 (3.69599, 3.16071)
