Parent Map for Subproblem Tree 260
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (2.50125, 13.6785) -> 0 (1, 15)
    2 (3.25674, 11.8267) -> 17738 (1.97766, 12.8598)
    3 (1.6091, 16.905) -> 0 (1, 15)
    4 (3.94205, 15.0657) -> 19026 (3.25499, 15.0597)
    5 (4.91572, 10.7097) -> 16397 (3.52243, 11.8823)
    6 (5.40546, 16.4289) -> 18069 (4.43751, 16.1047)
    7 (6.28647, 9.2533) -> 18325 (5.19981, 10.308)
    8 (5.24493, 7.5459) -> 17503 (4.21056, 9.05111)
    9 (4.16929, 5.85978) -> 16266 (3.44082, 7.69489)
    10 (5.74308, 18.4002) -> 18603 (4.19352, 17.314)
    11 (6.1278, 20.3628) -> 16318 (4.86076, 19.077)
    12 (8.01826, 19.71) -> 14199 (6.41101, 18.6616)
    13 (9.99459, 20.0168) -> 13511 (8.73796, 19.3283)
    14 (7.22332, 15.595) -> 16709 (6.83885, 15.5424)
    15 (7.34851, 15.337) -> 10126 (5.39439, 15.2284)
    16 (6.91935, 14.1304) -> 17561 (5.47208, 14.3738)
    17 (2.95707, 4.26903) -> 16495 (2.79475, 5.09795)
    18 (8.12896, 8.47533) -> 19586 (7.45281, 8.98151)
    19 (11.8707, 19.3238) -> 13752 (11.1084, 19.035)
    20 (13.4006, 18.0356) -> 11471 (12.0146, 17.6989)
    21 (5.76874, 22.3304) -> 12513 (5.07271, 21.2853)
    22 (5.75236, 23.0742) -> 10922 (5.08642, 21.981)
    23 (10.0583, 19.9545) -> 16977 (8.61198, 19.1863)
    24 (9.87509, 7.50014) -> 16747 (8.99813, 8.11811)
    25 (0.542011, 13.5389) -> 0 (1, 15)
    26 (10.9713, 5.8273) -> 15143 (9.99355, 6.59304)
    27 (12.1774, 21.3001) -> 9127 (10.6971, 20.4687)
    28 (7.63167, 20.5644) -> 15415 (6.46567, 19.5443)
    29 (2.67325, 4.11692) -> 15978 (2.61954, 4.47444)
    30 (14.2306, 16.216) -> 6922 (12.6322, 16.4203)
    31 (12.7836, 6.67326) -> 12876 (11.621, 7.37195)
