Parent Map for Subproblem Tree 261
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (2.50125, 13.6785) -> 0 (1, 15)
    2 (3.25674, 11.8267) -> 3267 (2.32281, 13.533)
    3 (1.6091, 16.905) -> 0 (1, 15)
    4 (3.94205, 15.0657) -> 17120 (2.37252, 16.1327)
    5 (4.91572, 10.7097) -> 2 (3.25674, 11.8267)
    6 (5.40546, 16.4289) -> 15990 (3.51057, 16.6318)
    7 (6.28647, 9.2533) -> 6186 (4.74843, 10.4741)
    8 (5.24493, 7.5459) -> 556 (3.34532, 8.05534)
    9 (4.16929, 5.85978) -> 17810 (2.60309, 7.0256)
    10 (5.74308, 18.4002) -> 17082 (4.03607, 17.4102)
    11 (6.1278, 20.3628) -> 6709 (4.22278, 19.7949)
    12 (8.01826, 19.71) -> 18289 (6.14892, 19.8992)
    13 (9.99459, 20.0168) -> 8552 (8.00671, 20.1234)
    14 (7.22332, 15.595) -> 16937 (5.65566, 16.7285)
    15 (7.34851, 15.337) -> 17560 (5.54416, 16.1164)
    16 (6.91935, 14.1304) -> 7805 (4.96539, 14.5187)
    17 (2.95707, 4.26903) -> 17643 (1.6139, 5.65044)
    18 (8.12896, 8.47533) -> 16815 (6.19934, 8.12745)
    19 (11.8707, 19.3238) -> 13 (9.99459, 20.0168)
    20 (13.4006, 18.0356) -> 19 (11.8707, 19.3238)
    21 (5.76874, 22.3304) -> 13212 (4.0026, 21.8502)
    22 (5.75236, 23.0742) -> 14806 (4.41857, 21.6062)
    23 (10.0583, 19.9545) -> 9852 (8.22095, 20.3983)
    24 (9.87509, 7.50014) -> 5840 (8.03278, 7.05927)
    25 (0.542011, 13.5389) -> 0 (1, 15)
    26 (10.9713, 5.8273) -> 19312 (8.97425, 5.82607)
    27 (12.1774, 21.3001) -> 18399 (10.2646, 21.5285)
    28 (7.63167, 20.5644) -> 19723 (5.7573, 20.8485)
    29 (2.67325, 4.11692) -> 11531 (1.52908, 5.73095)
    30 (14.2306, 16.216) -> 20 (13.4006, 18.0356)
    31 (12.7836, 6.67326) -> 15212 (11.1117, 5.58358)
    32 (4.58161, 14.1922) -> 2943 (2.60245, 14.0696)
    33 (14.1083, 20.7789) -> 17273 (12.2096, 21.0779)
    34 (9.8116, 20.8733) -> 12401 (7.95222, 20.9374)
    35 (5.35712, 4.78693) -> 8895 (4.03395, 6.16459)
    36 (2.39734, 6.78723) -> 15008 (0.788712, 7.71514)
    37 (4.29469, 20.7118) -> 19671 (2.56201, 19.7867)
    38 (4.99942, 2.81918) -> 12646 (3.67549, 4.07394)
    39 (6.31478, 22.8406) -> 13696 (4.62847, 21.8509)
    40 (16.1065, 20.8645) -> 14000 (15.2463, 22.3644)
    41 (6.99329, 2.97565) -> 12784 (5.39112, 3.58223)
    42 (13.1466, 19.2177) -> 17597 (11.5536, 20.288)
    43 (15.139, 14.4342) -> 17796 (15.7872, 16.1543)
    44 (14.0591, 5.13284) -> 19135 (12.1112, 4.77806)
    45 (17.7798, 21.9599) -> 18265 (16.1434, 22.9118)
    46 (16.875, 13.4411) -> 18517 (17.3748, 15.206)
    47 (14.0648, 20.1966) -> 14343 (12.6665, 21.3769)
    48 (15.9067, 4.36701) -> 19246 (14.6679, 3.30028)
    49 (2.57469, 2.11935) -> 19004 (1.51329, 3.70527)
    50 (16.1855, 16.6382) -> 15768 (15.5782, 18.3751)
    51 (16.6054, 11.4594) -> 18417 (16.6527, 9.54537)
    52 (8.27951, 23.2146) -> 12040 (6.37371, 22.8877)
    53 (1.78061, 11.3381) -> 6439 (0.834145, 13.093)
    54 (10.2474, 23.5717) -> 16742 (8.34397, 23.3214)
    55 (17.8597, 4.79794) -> 17771 (16.4805, 3.5807)
    56 (19.4833, 20.9121) -> 19326 (18.037, 21.8123)
    57 (21.0759, 22.1219) -> 19574 (19.5268, 22.7862)
    58 (17.5252, 6.76975) -> 17728 (16.4671, 5.47696)
    59 (20.825, 19.4288) -> 18238 (18.9856, 20.1584)
    60 (10.6171, 9.35741) -> 19309 (8.9536, 8.26335)
    61 (10.3238, 3.93501) -> 17446 (8.48486, 3.90692)
    62 (18.4939, 10.8008) -> 14385 (18.025, 8.87411)
    63 (2.50958, 21.6137) -> 17595 (1.23499, 20.1106)
    64 (1.0288, 4.58563) -> 12668 (0.0164018, 5.8805)
    65 (18.9965, 4.44692) -> 18476 (17.2748, 3.52118)
    66 (0.421766, 3.35565) -> 18462 (0.762392, 5.30007)
    67 (8.82532, 3.4867) -> 14826 (6.9954, 4.26799)
    68 (4.77831, 21.3485) -> 4462 (3.09064, 20.2857)
    69 (13.746, 18.3814) -> 16340 (12.321, 19.7539)
    70 (6.50163, 18.7966) -> 12385 (4.60043, 18.7029)
    71 (19.848, 2.63723) -> 12500 (17.8623, 2.47097)
    72 (15.2902, 2.46441) -> 19860 (13.4191, 2.48526)
    73 (4.33446, 19.912) -> 18359 (2.60964, 19.6136)
    74 (0.196787, 12.9938) -> 10589 (1.68159, 13.1672)
    75 (19.4398, 12.563) -> 18711 (20.3541, 14.2426)
    76 (15.1605, 22.058) -> 9228 (13.2988, 22.3377)
    77 (15.0422, 4.36652) -> 19864 (13.3684, 3.43607)
    78 (21.4933, 3.77424) -> 18446 (19.6845, 3.08093)
    79 (8.61333, 17.033) -> 14362 (6.86894, 17.9911)
    80 (10.1788, 7.64111) -> 17036 (8.21594, 7.51428)
    81 (19.9813, 21.6213) -> 17983 (18.3317, 22.3831)
    82 (11.8269, 9.26554) -> 13390 (10.7905, 7.59919)
    83 (7.57634, 21.013) -> 13653 (5.6375, 21.2275)
    84 (12.2995, 5.76098) -> 11913 (10.4998, 5.0842)
    85 (21.024, 1.01951) -> 19145 (19.214, 1.30636)
    86 (16.1765, 18.6382) -> 19078 (15.0685, 20.1916)
    87 (15.4064, 22.5383) -> 17341 (13.8224, 23.4501)
    88 (10.9993, 2.05253) -> 17782 (9.29861, 1.8967)
    89 (11.1188, 4.83953) -> 8658 (9.14286, 4.82901)
    90 (17.8075, 7.00977) -> 11033 (16.2829, 5.79861)
    91 (1.77731, 19.7526) -> 8749 (0.504492, 18.2903)
    92 (6.0391, 12.8186) -> 13236 (4.05597, 12.8694)
    93 (15.9978, 6.58097) -> 16928 (14.7681, 5.13703)
    94 (8.46572, 10.4468) -> 1358 (6.56438, 9.84478)
    95 (23.0179, 21.6438) -> 18033 (21.3398, 22.4142)
    96 (1.07587, 15.7879) -> 0 (1, 15)
    97 (21.2462, 0.197899) -> 18465 (19.3639, 0.23117)
    98 (4.78103, 22.9553) -> 17322 (2.89237, 22.3377)
    99 (15.9975, 9.55403) -> 18659 (15.3401, 7.87622)
    100 (4.87442, 15.3128) -> 17616 (2.93685, 15.3523)
    101 (12.3579, 0.740222) -> 18460 (10.3965, 0.954791)
    102 (4.51045, 19.1684) -> 10475 (2.84002, 18.4663)
    103 (13.0892, 18.15) -> 11047 (12.1267, 19.8364)
    104 (19.4438, 4.02036) -> 17208 (18.4098, 2.68589)
    105 (21.4047, 3.65068) -> 18446 (19.6845, 3.08093)
    106 (4.35916, 13.6402) -> 19057 (2.48265, 14.0216)
    107 (13.4089, 18.4539) -> 11047 (12.1267, 19.8364)
    108 (3.4691, 3.22842) -> 17593 (2.12133, 4.49518)
    109 (12.3106, 16.2876) -> 19711 (11.3545, 17.9092)
    110 (0.634217, 19.9379) -> 11980 (1.31929, 18.3608)
    111 (22.972, 5.12093) -> 19884 (21.1389, 4.45513)
    112 (8.3133, 21.4681) -> 17482 (6.42833, 21.6406)
    113 (15.8335, 12.7179) -> 4658 (16.7346, 14.4432)
    114 (19.6579, 7.7686) -> 18605 (19.6996, 6.07006)
    115 (7.4219, 7.20498) -> 10413 (5.47776, 7.38515)
    116 (12.2362, 23.361) -> 2915 (10.4307, 23.844)
    117 (5.72504, 7.48361) -> 1376 (4.02236, 8.51085)
    118 (22.624, 18.5551) -> 16137 (22.1053, 20.116)
    119 (6.63659, 15.7572) -> 14355 (4.67729, 15.8679)
    120 (13.4095, 22.3016) -> 19160 (11.5019, 22.3906)
    121 (12.1542, 23.148) -> 16991 (10.2764, 22.9897)
    122 (2.28634, 19.617) -> 12257 (0.81893, 18.2996)
    123 (4.10021, 1.42193) -> 19228 (2.62004, 2.11925)
    124 (8.51384, 23.9697) -> 16128 (6.78845, 23.7451)
    125 (17.365, 20.7493) -> 19319 (15.837, 21.6761)
    126 (0.56108, 17.3074) -> 4602 (1.94105, 16.7166)
    127 (1.15676, 13.4466) -> 0 (1, 15)
    128 (16.3743, 10.5003) -> 15817 (16.6834, 8.68982)
    129 (22.1129, 2.65768) -> 18046 (20.3296, 2.36618)
    130 (6.28706, 19.2541) -> 19764 (4.36817, 19.3015)
    131 (3.03667, 10.0898) -> 18032 (1.57366, 11.3761)
    132 (21.4523, 8.65194) -> 19972 (20.9571, 6.71865)
    133 (21.3392, 13.1892) -> 18436 (20.4642, 14.9521)
    134 (14.2349, 10.4992) -> 17787 (14.3726, 8.58651)
    135 (20.2826, 3.13041) -> 17208 (18.4098, 2.68589)
    136 (20.6681, 1.01195) -> 19897 (18.8447, 0.83949)
    137 (8.84479, 2.3682) -> 14276 (7.11528, 2.66911)
    138 (13.7579, 24.4217) -> 18267 (11.9321, 23.9604)
    139 (3.83685, 9.33164) -> 14110 (2.09421, 10.3119)
    140 (4.58074, 2.06189) -> 15951 (4.13411, 3.97779)
    141 (2.24194, 21.2084) -> 15340 (0.845943, 20.0522)
    142 (6.85884, 3.61211) -> 17362 (5.15706, 4.65075)
    143 (4.57479, 19.5999) -> 12161 (3.08819, 18.3214)
    144 (10.223, 19.919) -> 4398 (8.34311, 20.4971)
    145 (7.50082, 16.5292) -> 14401 (5.61066, 17.1464)
    146 (1.48433, 19.7041) -> 15296 (0.428796, 18.3389)
    147 (23.5059, 20.9149) -> 17107 (21.8221, 21.6066)
    148 (4.51758, 10.8012) -> 13220 (2.83512, 11.7297)
    149 (2.16482, 3.03562) -> 18944 (0.712567, 4.0217)
    150 (4.20369, 3.33095) -> 19268 (2.7232, 4.67243)
    151 (7.64907, 20.8385) -> 19723 (5.7573, 20.8485)
    152 (12.5261, 0.825243) -> 17666 (10.7414, 0.910623)
    153 (10.0229, 5.35878) -> 10119 (8.08748, 5.41423)
    154 (13.0291, 9.73877) -> 13615 (12.5181, 7.81461)
    155 (5.03582, 5.24144) -> 15873 (3.50657, 6.31511)
    156 (21.2377, 3.78214) -> 18446 (19.6845, 3.08093)
    157 (18.503, 9.77248) -> 18989 (17.6179, 8.30365)
    158 (3.90249, 15.1333) -> 17120 (2.37252, 16.1327)
    159 (8.65488, 20.647) -> 13640 (6.74954, 20.1137)
    160 (5.3524, 13.3392) -> 7298 (3.56183, 12.4616)
    161 (14.1627, 22.2567) -> 18623 (12.4136, 22.9861)
    162 (20.5623, 4.75215) -> 18441 (19.4021, 3.79849)
    163 (20.7133, 8.93218) -> 18919 (19.4489, 7.40854)
    164 (24.0842, 23.3359) -> 14228 (22.316, 23.7617)
    165 (2.05957, 15.787) -> 0 (1, 15)
    166 (2.95278, 8.74483) -> 11888 (1.45606, 9.93077)
    167 (19.1138, 19.0835) -> 18115 (17.4092, 20.1017)
    168 (23.2676, 2.39753) -> 14112 (21.424, 1.72471)
    169 (10.2266, 3.25301) -> 16497 (8.42354, 3.44096)
    170 (2.12824, 12.162) -> 16245 (0.596049, 13.1419)
    171 (23.2851, 7.85144) -> 15317 (21.4668, 7.02584)
    172 (1.83932, 16.0927) -> 0 (1, 15)
    173 (8.39199, 3.61372) -> 18184 (6.45463, 4.08181)
    174 (3.82765, 4.48978) -> 13581 (2.22942, 5.48492)
    175 (4.33925, 18.8459) -> 14707 (2.39772, 18.45)
    176 (18.1335, 22.2349) -> 18018 (16.3561, 22.7243)
    177 (18.8149, 22.7057) -> 19552 (16.8466, 22.7207)
    178 (7.76794, 2.4567) -> 17665 (6.04965, 3.31086)
    179 (15.5319, 0.761162) -> 19031 (13.9076, 0.0345294)
