Parent Map for Subproblem Tree 33
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (2.86972, 14.29) -> 0 (1, 15)
    2 (4.08778, 12.7037) -> 1689 (2.69753, 12.7389)
    3 (5.06823, 10.9605) -> 2219 (3.7942, 11.802)
    4 (5.62723, 9.04019) -> 1719 (4.46362, 10.2627)
    5 (6.55913, 7.27057) -> 2187 (5.11843, 8.56378)
    6 (7.30262, 5.4139) -> 3484 (6.33962, 6.55708)
    7 (8.97039, 4.31002) -> 1072 (7.8274, 4.70135)
    8 (8.76329, 2.32077) -> 1638 (8.21087, 3.93389)
    9 (8.91515, 0.326541) -> 3331 (8.38238, 1.50582)
    10 (6.19536, 3.74837) -> 2800 (5.24465, 5.41393)
    11 (4.3542, 4.52948) -> 4981 (4.5821, 6.28976)
    12 (9.61598, -1.54665) -> 2915 (9.03044, -0.760629)
    13 (11.3447, -2.55239) -> 1779 (10.3436, -1.07507)
    14 (12.0861, -4.4099) -> 4943 (11.2458, -3.25786)
    15 (4.19127, 13.317) -> 2833 (2.9157, 13.9691)
    16 (10.3987, -5.48358) -> 712 (9.73695, -4.11735)
    17 (6.03156, 14.1002) -> 480 (4.12017, 14.4164)
    18 (10.7757, 5.17082) -> 4585 (10.0639, 6.17968)
    19 (13.2337, -6.04792) -> 4098 (12.3962, -5.09325)
    20 (14.1637, -7.81854) -> 4797 (13.5392, -6.60473)
    21 (15.1533, -5.48683) -> 4484 (14.2118, -4.81278)
    22 (6.95659, 15.8734) -> 1569 (6.39555, 15.5843)
    23 (12.7738, 5.25791) -> 2122 (11.537, 5.46585)
    24 (15.0785, -9.59706) -> 4655 (14.1345, -7.84674)
    25 (9.26857, -7.13366) -> 3764 (9.00849, -6.47505)
    26 (13.1096, -1.61166) -> 4380 (12.1234, -0.38782)
    27 (16.688, -4.20431) -> 4714 (15.6013, -3.11525)
    28 (13.9468, -11.2461) -> 4825 (13.0518, -10.0329)
    29 (17.5378, -2.39383) -> 3230 (16.5858, -1.47109)
    30 (8.55736, -9.00293) -> 4834 (7.54053, -7.29475)
    31 (8.36377, -10.9935) -> 3895 (7.97579, -9.35184)
    32 (15.0622, -12.9062) -> 4946 (14.707, -11.0688)
    33 (7.96482, -2.67521) -> 3019 (7.29887, -0.823531)
    34 (5.75135, 2.43503) -> 4023 (5.93666, 3.88205)
    35 (6.93295, -12.3909) -> 4095 (7.10678, -11.5089)
    36 (6.37783, -2.51593) -> 4771 (5.83442, -1.01136)
    37 (5.25502, 7.15063) -> 2014 (4.23255, 8.63561)
    38 (15.0715, -14.9062) -> 4457 (14.5312, -13.0296)
    39 (17.0008, -15.4335) -> 4892 (16.0667, -14.1298)
    40 (14.3649, 6.46967) -> 4957 (13.5709, 6.19059)
    41 (15.4426, 8.15447) -> 2398 (14.0096, 8.40583)
