Parent Map for Subproblem Tree 9
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (2.86972, 14.29) -> 0 (1, 15)
    2 (4.08778, 12.7037) -> 1 (2.86972, 14.29)
    3 (5.06823, 10.9605) -> 3464 (3.58264, 10.1778)
    4 (5.62723, 9.04019) -> 3908 (4.42532, 10.6133)
    5 (6.55913, 7.27057) -> 4752 (4.5669, 7.26175)
    6 (7.30262, 5.4139) -> 2567 (5.71633, 4.90515)
    7 (8.97039, 4.31002) -> 2937 (7.03532, 4.47668)
    8 (8.76329, 2.32077) -> 3135 (7.37632, 2.44055)
    9 (8.91515, 0.326541) -> 2503 (7.61813, 1.50357)
    10 (6.19536, 3.74837) -> 2983 (4.42229, 4.54101)
    11 (4.3542, 4.52948) -> 2145 (3.11451, 5.94648)
    12 (9.61598, -1.54665) -> 4673 (8.02472, -0.868234)
    13 (11.3447, -2.55239) -> 3175 (9.80323, -2.19676)
    14 (12.0861, -4.4099) -> 4943 (11.2458, -3.25786)
    15 (4.19127, 13.317) -> 1 (2.86972, 14.29)
    16 (10.3987, -5.48358) -> 2950 (8.99608, -4.74977)
    17 (6.03156, 14.1002) -> 4584 (4.41634, 14.6165)
    18 (10.7757, 5.17082) -> 4125 (9.41818, 3.89335)
    19 (13.2337, -6.04792) -> 4465 (12.0781, -7.42671)
    20 (14.1637, -7.81854) -> 3496 (12.7513, -9.01149)
    21 (15.1533, -5.48683) -> 4274 (14.1449, -3.92449)
    22 (6.95659, 15.8734) -> 3942 (5.70767, 16.5476)
    23 (12.7738, 5.25791) -> 2862 (11.1564, 4.47099)
    24 (15.0785, -9.59706) -> 4882 (13.3073, -9.20783)
    25 (9.26857, -7.13366) -> 2220 (7.84075, -6.03225)
    26 (13.1096, -1.61166) -> 4687 (12.5481, -2.99629)
    27 (16.688, -4.20431) -> 4107 (14.843, -4.91932)
    28 (13.9468, -11.2461) -> 4992 (12.6544, -11.2804)
    29 (17.5378, -2.39383) -> 4086 (16.195, -1.41026)
    30 (8.55736, -9.00293) -> 4834 (7.54053, -7.29475)
    31 (8.36377, -10.9935) -> 3145 (6.65323, -10.1816)
    32 (15.0622, -12.9062) -> 4104 (13.5854, -12.3938)
    33 (7.96482, -2.67521) -> 4013 (6.21599, -2.85338)
    34 (5.75135, 2.43503) -> 3773 (4.02976, 3.3257)
    35 (6.93295, -12.3909) -> 4229 (5.86804, -13.6323)
