Parent Map for Subproblem Tree 216
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (2.71976, 13.979) -> 0 (1, 15)
    2 (3.01851, 12.0014) -> 8088 (2.55479, 12.47)
    3 (4.41648, 15.0378) -> 8084 (2.89796, 15.0423)
    4 (1.93439, 10.3208) -> 7967 (1.4384, 12.1032)
    5 (6.3904, 15.3598) -> 1360 (5.2474, 15.2721)
    6 (3.74719, 9.47593) -> 6555 (2.94139, 10.9355)
    7 (8.34337, 15.7909) -> 4753 (6.75173, 15.5909)
    8 (5.2813, 8.19276) -> 5617 (4.34219, 9.47959)
    9 (7.24148, 7.7957) -> 9792 (5.84957, 9.17709)
    10 (9.12924, 7.13512) -> 5214 (8.70103, 7.55244)
    11 (9.11819, 9.13509) -> 8715 (7.9917, 9.77627)
    12 (6.73779, 5.86016) -> 6170 (5.65235, 7.47704)
    13 (11.1171, 6.91514) -> 9776 (9.97012, 7.6612)
    14 (12.9338, 7.75148) -> 6044 (12.5637, 7.92069)
    15 (14.078, 6.11111) -> 8337 (13.0362, 6.88391)
    16 (0.948521, 13.6554) -> 0 (1, 15)
    17 (15.2967, 4.52528) -> 7380 (14.7425, 4.80322)
    18 (9.4116, 17.4818) -> 8086 (7.68634, 17.0267)
    19 (11.4001, 17.2676) -> 3828 (9.71051, 16.9774)
    20 (13.0131, 18.45) -> 8941 (12.0615, 18.1788)
    21 (6.61162, 15.6682) -> 2500 (4.85909, 15.4142)
    22 (14.8759, 19.1779) -> 9984 (13.3761, 18.7081)
    23 (16.7872, 5.85882) -> 4981 (15.1636, 6.713)
    24 (3.48855, 9.55629) -> 9675 (3.22398, 10.0994)
    25 (16.8605, 19.4262) -> 5671 (15.0292, 18.8278)
    26 (13.9736, 9.45999) -> 7517 (13.5558, 9.35958)
    27 (5.25684, 4.516) -> 5622 (4.80538, 5.75006)
    28 (12.7598, 5.56003) -> 7381 (11.1929, 6.55628)
    29 (10.2539, 8.10924) -> 6698 (9.04426, 8.77138)
