Parent Map for Subproblem Tree 15
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (2.93005, 14.4757) -> 0 (1, 15)
    2 (4.35988, 13.0773) -> 6591 (3.46089, 11.7618)
    3 (6.14704, 13.9751) -> 7795 (6.02148, 13.1481)
    4 (7.20555, 12.2782) -> 6605 (5.2273, 12.3594)
    5 (3.69732, 16.3227) -> 8897 (3.40066, 16.194)
    6 (6.73279, 10.3348) -> 9212 (5.2876, 10.5105)
    7 (5.52919, 8.73754) -> 7341 (3.94387, 9.58446)
    8 (8.31132, 9.10674) -> 9638 (7.27106, 9.16303)
    9 (8.04129, 14.6168) -> 4954 (8.02682, 14.503)
    10 (8.08829, 16.6162) -> 7200 (7.62188, 15.3341)
    11 (10.0882, 16.5927) -> 6345 (8.94419, 16.0126)
    12 (12.0278, 16.105) -> 7757 (13.2651, 16.062)
    13 (10.2023, 8.45546) -> 9488 (9.67696, 8.27345)
    14 (4.93163, 6.82889) -> 5362 (4.1996, 7.53928)
    15 (10.7113, 18.4932) -> 5668 (10.4728, 18.23)
    16 (10.3291, 6.45948) -> 8280 (8.35178, 6.55634)
    17 (12.0613, 9.19319) -> 3494 (10.7456, 7.95766)
    18 (9.54147, 20.1154) -> 9114 (9.02317, 18.9905)
    19 (11.554, 4.87847) -> 9918 (9.81813, 5.34975)
    20 (14.0601, 9.26036) -> 8836 (12.873, 8.1376)
    21 (6.79717, 13.3486) -> 8925 (6.74048, 13.1104)
    22 (13.8256, 16.9812) -> 9664 (14.1214, 16.3146)
    23 (14.8472, 18.7006) -> 7717 (15.0697, 17.5917)
    24 (15.1903, 18.191) -> 1257 (15.4215, 16.7798)
    25 (11.7312, 2.88633) -> 8801 (11.5121, 2.97633)
    26 (9.17179, 22.0809) -> 9409 (8.57161, 21.6425)
    27 (9.5544, 24.044) -> 8039 (8.22001, 22.6836)
    28 (3.5395, 8.94029) -> 8446 (3.01996, 9.42257)
    29 (16.1786, 20.193) -> 5722 (16.4307, 18.2385)
    30 (17.3197, 21.8356) -> 9662 (17.347, 21.1501)
    31 (10.6192, 1.22394) -> 9154 (9.04315, 2.13719)
    32 (12.0634, -0.159697) -> 7619 (11.448, 0.113637)
    33 (13.4246, -1.62495) -> 4714 (12.4999, -1.27526)
    34 (11.8572, -2.86716) -> 9878 (10.7178, -1.44041)
    35 (12.5277, -4.7514) -> 9942 (11.1408, -3.41385)
    36 (2.69885, 18.0556) -> 1550 (1.83058, 16.5439)
    37 (4.42721, 19.062) -> 8224 (3.2612, 17.6628)
    38 (8.47053, 18.9991) -> 4897 (8.13051, 17.3406)
    39 (12.1287, -1.95797) -> 8930 (10.9838, -0.751196)
    40 (12.7469, -5.81486) -> 4113 (11.5516, -4.66133)
    41 (4.34313, 5.34089) -> 6202 (3.39759, 6.67518)
    42 (14.7023, -6.23487) -> 9390 (14.5476, -5.95535)
    43 (16.3793, 22.7567) -> 9798 (16.4211, 20.8763)
    44 (15.6456, 8.04116) -> 8835 (13.94, 7.45025)
    45 (8.78691, 0.422298) -> 9068 (8.17616, 0.992723)
    46 (8.28847, 9.65188) -> 2565 (6.42806, 9.54574)
    47 (10.3422, -2.99426) -> 9919 (9.4659, -1.78782)
    48 (6.68223, 18.4142) -> 5489 (5.06441, 17.4885)
    49 (15.3005, -0.931455) -> 9730 (14.4687, -0.64805)
    50 (9.19683, -4.63382) -> 8883 (8.42073, -3.33901)
    51 (7.23246, -4.25794) -> 9994 (6.32317, -2.75752)
    52 (14.3899, 22.5507) -> 6823 (14.4653, 21.8847)
    53 (6.98846, -3.20575) -> 8972 (6.64368, -2.54768)
    54 (17.3745, 9.04648) -> 3128 (16.7351, 8.57797)
    55 (5.83724, -5.6909) -> 8189 (5.20126, -4.13088)
    56 (3.15892, 3.72917) -> 7330 (2.63183, 4.67246)
    57 (18.9785, 10.2412) -> 7332 (17.4014, 9.23392)
    58 (3.12187, 15.5942) -> 270 (2.41832, 15.4673)
    59 (20.5366, 8.98728) -> 7601 (18.9509, 8.44967)
    60 (12.2652, -6.13217) -> 9499 (11.88, -5.39647)
    61 (3.90329, -5.18117) -> 9294 (3.88732, -3.83657)
    62 (1.68001, 19.7766) -> 4774 (1.57569, 19.0355)
    63 (19.5401, 12.1607) -> 9418 (18.4885, 10.9767)
    64 (10.8975, 0.813186) -> 8546 (9.29206, 1.91845)
    65 (11.5017, 20.5123) -> 8519 (11.9312, 19.4807)
    66 (19.1177, 22.7113) -> 7258 (19.1221, 20.7273)
    67 (2.6321, -3.63712) -> 9448 (2.56034, -2.27471)
    68 (10.2318, 22.509) -> 8262 (9.10298, 21.6499)
    69 (17.0874, 6.65516) -> 8313 (15.4097, 6.5591)
    70 (16.8221, -2.22942) -> 7244 (15.4906, -1.78755)
    71 (8.48886, 25.7365) -> 5808 (7.44738, 24.2182)
    72 (11.166, -4.79911) -> 9681 (9.96477, -3.55068)
    73 (11.5144, -5.23173) -> 8718 (10.6008, -3.76812)
    74 (7.31039, 22.8125) -> 9914 (6.09496, 21.274)
    75 (13.1095, 4.47405) -> 8760 (12.9944, 4.41179)
    76 (6.19338, 14.6807) -> 4448 (6.01533, 13.1973)
    77 (5.36593, -2.03639) -> 9137 (4.75447, -0.564245)
    78 (5.1076, 9.94773) -> 6002 (4.93539, 10.0682)
    79 (10.9792, -7.66387) -> 9871 (10.1949, -6.47645)
    80 (16.6975, -6.37314) -> 9374 (15.7358, -5.6437)
