Parent Map for Subproblem Tree 195
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (2.93005, 14.4757) -> 0 (1, 15)
    2 (4.35988, 13.0773) -> 4629 (4.19539, 12.9867)
    3 (6.14704, 13.9751) -> 1578 (4.9073, 12.6767)
    4 (7.20555, 12.2782) -> 7549 (5.74807, 12.4475)
    5 (3.69732, 16.3227) -> 8897 (3.40066, 16.194)
    6 (6.73279, 10.3348) -> 6161 (6.23496, 10.5682)
    7 (5.52919, 8.73754) -> 4399 (4.875, 9.56582)
    8 (8.31132, 9.10674) -> 6960 (6.97152, 9.84355)
    9 (8.04129, 14.6168) -> 8925 (6.74048, 13.1104)
    10 (8.08829, 16.6162) -> 7713 (7.24751, 15.5032)
    11 (10.0882, 16.5927) -> 7017 (9.28317, 15.6156)
    12 (12.0278, 16.105) -> 9493 (10.2254, 16.0963)
    13 (10.2023, 8.45546) -> 6071 (8.80054, 9.0677)
    14 (4.93163, 6.82889) -> 9382 (4.10485, 8.22871)
    15 (10.7113, 18.4932) -> 9650 (9.49111, 17.4092)
    16 (10.3291, 6.45948) -> 5080 (9.65052, 6.99171)
    17 (12.0613, 9.19319) -> 7131 (10.6735, 9.71023)
    18 (9.54147, 20.1154) -> 9892 (8.44365, 19.5042)
    19 (11.554, 4.87847) -> 4956 (10.9587, 5.31105)
    20 (14.0601, 9.26036) -> 5803 (12.126, 9.54078)
    21 (6.79717, 13.3486) -> 6947 (6.80934, 13.3414)
    22 (13.8256, 16.9812) -> 6614 (13.9322, 16.2844)
    23 (14.8472, 18.7006) -> 4248 (14.727, 17.6529)
    24 (15.1903, 18.191) -> 5093 (14.8396, 16.6699)
    25 (11.7312, 2.88633) -> 7166 (10.3018, 4.10605)
    26 (9.17179, 22.0809) -> 2594 (8.9503, 21.847)
    27 (9.5544, 24.044) -> 7630 (8.93324, 23.4277)
    28 (3.5395, 8.94029) -> 8865 (2.63965, 10.399)
    29 (16.1786, 20.193) -> 9933 (16.0156, 19.7497)
    30 (17.3197, 21.8356) -> 5988 (17.019, 20.6261)
    31 (10.6192, 1.22394) -> 7646 (10.1581, 1.57347)
    32 (12.0634, -0.159697) -> 8205 (11.3211, 1.01462)
    33 (13.4246, -1.62495) -> 5666 (12.7382, -0.766247)
    34 (11.8572, -2.86716) -> 8391 (11.6609, -2.62538)
    35 (12.5277, -4.7514) -> 6116 (11.8247, -3.39607)
    36 (2.69885, 18.0556) -> 1550 (1.83058, 16.5439)
    37 (4.42721, 19.062) -> 8224 (3.2612, 17.6628)
    38 (8.47053, 18.9991) -> 9984 (7.13433, 18.1779)
    39 (12.1287, -1.95797) -> 3242 (12.0604, -1.87101)
    40 (12.7469, -5.81486) -> 4788 (11.8599, -4.3657)
    41 (4.34313, 5.34089) -> 2933 (3.63602, 7.0782)
    42 (14.7023, -6.23487) -> 3530 (14.5452, -5.98422)
    43 (16.3793, 22.7567) -> 7519 (16.12, 21.2589)
    44 (15.6456, 8.04116) -> 1337 (14.513, 8.46756)
    45 (8.78691, 0.422298) -> 9313 (8.22465, 1.42136)
    46 (8.28847, 9.65188) -> 9153 (7.53347, 9.90772)
    47 (10.3422, -2.99426) -> 3872 (9.79319, -2.06059)
    48 (6.68223, 18.4142) -> 3150 (5.03479, 17.3597)
    49 (15.3005, -0.931455) -> 7724 (13.8523, -0.0247397)
    50 (9.19683, -4.63382) -> 6949 (8.62509, -3.54145)
    51 (7.23246, -4.25794) -> 8972 (6.64368, -2.54768)
    52 (14.3899, 22.5507) -> 6615 (13.6082, 21.4606)
    53 (6.98846, -3.20575) -> 9492 (6.47613, -1.58224)
    54 (17.3745, 9.04648) -> 8496 (15.5348, 9.27895)
    55 (5.83724, -5.6909) -> 7566 (5.71878, -5.00168)
    56 (3.15892, 3.72917) -> 7881 (2.89761, 5.05798)
    57 (18.9785, 10.2412) -> 7947 (18.0904, 10.221)
    58 (3.12187, 15.5942) -> 270 (2.41832, 15.4673)
    59 (20.5366, 8.98728) -> 6898 (19.2766, 9.01541)
    60 (12.2652, -6.13217) -> 9929 (11.55, -4.86516)
    61 (3.90329, -5.18117) -> 6673 (3.78193, -3.94457)
    62 (1.68001, 19.7766) -> 4774 (1.57569, 19.0355)
    63 (19.5401, 12.1607) -> 4486 (17.868, 11.7886)
    64 (10.8975, 0.813186) -> 7646 (10.1581, 1.57347)
    65 (11.5017, 20.5123) -> 9768 (10.4813, 18.9291)
    66 (19.1177, 22.7113) -> 2703 (18.6728, 21.7811)
    67 (2.6321, -3.63712) -> 9448 (2.56034, -2.27471)
    68 (10.2318, 22.509) -> 6185 (9.76899, 22.1068)
    69 (17.0874, 6.65516) -> 9745 (15.676, 7.15367)
    70 (16.8221, -2.22942) -> 5219 (16.5832, -1.825)
    71 (8.48886, 25.7365) -> 5808 (7.44738, 24.2182)
    72 (11.166, -4.79911) -> 8718 (10.6008, -3.76812)
    73 (11.5144, -5.23173) -> 8718 (10.6008, -3.76812)
    74 (7.31039, 22.8125) -> 9914 (6.09496, 21.274)
    75 (13.1095, 4.47405) -> 8287 (11.766, 5.70583)
    76 (6.19338, 14.6807) -> 9985 (5.43726, 13.4564)
    77 (5.36593, -2.03639) -> 9137 (4.75447, -0.564245)
    78 (5.1076, 9.94773) -> 9506 (3.88687, 11.1714)
    79 (10.9792, -7.66387) -> 6775 (10.038, -5.9012)
    80 (16.6975, -6.37314) -> 9811 (15.5945, -4.9441)
    81 (18.6318, -1.37779) -> 9733 (17.4617, -0.37579)
    82 (6.50858, 26.0166) -> 3244 (5.97291, 25.1631)
    83 (10.962, 25.4648) -> 3549 (9.93358, 24.3437)
    84 (2.74662, 18.0504) -> 7990 (1.99807, 16.6932)
    85 (16.8256, -0.470342) -> 9981 (15.9017, 0.900864)
    86 (14.2974, 15.0376) -> 9038 (14.2368, 13.4834)
    87 (9.06089, 19.0916) -> 4911 (7.64603, 18.3507)
    88 (12.8837, 25.9885) -> 1264 (11.5308, 24.9)
    89 (7.57407, 24.0103) -> 4702 (6.85228, 23.091)
    90 (13.0272, 10.0168) -> 7206 (11.3544, 9.96824)
    91 (17.5509, 11.9535) -> 7699 (16.3746, 11.5609)
    92 (6.4175, 12.9709) -> 5893 (4.54541, 12.9203)
    93 (20.5098, 13.9099) -> 8117 (20.3406, 13.818)
    94 (20.3823, 24.2608) -> 5051 (20.1059, 23.7513)
    95 (7.0323, -1.92922) -> 7109 (6.72358, -1.2379)
    96 (1.16072, 21.708) -> 1101 (1.20138, 19.7366)
    97 (4.51381, 26.1612) -> 7218 (4.48579, 26.0525)
    98 (6.6087, -7.28236) -> 9165 (6.02579, -5.41953)
    99 (16.7932, 24.7134) -> 9177 (15.7803, 23.1578)
    100 (10.0093, 18.8908) -> 9254 (9.10525, 18.6181)
    101 (7.18266, -7.80514) -> 9124 (7.14167, -6.63745)
    102 (10.7582, 5.69946) -> 6756 (9.79171, 6.41309)
    103 (3.6617, -1.20871) -> 8529 (3.5039, -0.418009)
    104 (4.80785, -2.84224) -> 7277 (4.5528, -1.27149)
    105 (8.68223, 2.41956) -> 5507 (7.79281, 4.14954)
    106 (15.9521, -0.299741) -> 9018 (15.0447, 0.544352)
    107 (20.5636, -0.86005) -> 7839 (20.0134, -0.192863)
    108 (20.3273, 1.12594) -> 7547 (18.8076, 2.00046)
    109 (10.5319, 27.418) -> 8317 (10.0674, 26.581)
    110 (2.95417, 27.4132) -> 9654 (2.80472, 26.1215)
    111 (12.5049, 8.90123) -> 6343 (11.179, 9.54585)
    112 (17.2073, 1.38502) -> 9911 (16.1132, 2.17482)
    113 (13.4362, -3.69043) -> 9037 (12.4034, -2.26122)
    114 (18.2798, -7.59633) -> 2882 (17.6547, -6.8514)
    115 (1.2435, -5.07649) -> 2686 (1.34467, -3.36411)
    116 (3.88102, 13.7986) -> 2523 (2.43495, 14.3873)
    117 (12.6151, -7.67634) -> 7434 (11.5071, -6.17872)
    118 (3.76821, -5.48457) -> 8269 (3.54766, -4.03097)
    119 (7.51832, 0.534968) -> 8782 (6.68169, 2.26731)
    120 (12.5776, 27.7932) -> 8385 (12.0259, 27.3131)
    121 (14.0647, 21.942) -> 9959 (13.0929, 20.5849)
    122 (18.081, -1.64617) -> 9733 (17.4617, -0.37579)
    123 (16.3998, 7.00613) -> 7797 (15.1698, 7.55495)
    124 (2.36304, 20.9065) -> 8276 (2.14229, 19.8998)
    125 (13.3586, -5.17442) -> 5901 (12.2685, -3.6086)
    126 (22.1977, 23.4215) -> 6713 (22.1429, 23.3006)
    127 (17.1239, 13.5869) -> 9300 (15.613, 12.3709)
    128 (0.643605, 21.6671) -> 8913 (0.656024, 21.0862)
    129 (6.27262, 17.3649) -> 2326 (4.84311, 16.7422)
