Parent Map for Subproblem Tree 4
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.88353, 13.2057) -> 0 (1, 15)
    2 (3.64332, 12.2554) -> 5010 (3.16901, 12.1617)
    3 (5.41817, 13.1773) -> 3268 (5.39838, 12.9079)
    4 (4.38853, 10.3994) -> 5525 (3.27651, 10.4581)
    5 (5.99979, 15.0909) -> 4368 (5.39902, 13.4132)
    6 (7.80864, 15.9441) -> 5283 (6.82668, 14.3348)
    7 (5.91146, 9.10302) -> 3967 (4.40286, 9.43227)
    8 (8.25859, 17.6825) -> 5888 (7.58483, 16.2069)
    9 (5.49075, 17.025) -> 5507 (3.71636, 16.449)
    10 (8.82503, 19.6006) -> 3360 (7.14809, 18.7431)
    11 (8.38633, 21.5519) -> 4861 (7.16325, 20.6138)
    12 (4.79722, 7.44215) -> 4189 (3.39998, 8.35124)
    13 (4.12638, 5.55802) -> 4236 (3.37774, 6.09522)
    14 (5.47663, 4.08261) -> 3898 (4.67232, 4.46223)
    15 (9.24224, 23.3595) -> 4417 (8.71774, 23.0302)
    16 (5.08819, 7.385) -> 4189 (3.39998, 8.35124)
    17 (6.85062, 2.62929) -> 4168 (5.4215, 3.68967)
    18 (8.64899, 1.75415) -> 5709 (8.25269, 2.17923)
    19 (11.2256, 23.6172) -> 5938 (10.6085, 22.8116)
    20 (10.626, 2.05636) -> 5913 (8.88261, 2.18129)
    21 (11.3188, 0.180174) -> 5631 (9.55823, 0.768403)
    22 (12.9035, 22.5288) -> 2608 (13.2325, 21.0364)
    23 (10.7093, -1.72468) -> 5868 (9.37799, -0.774075)
    24 (12.4716, 2.82703) -> 4800 (11.5783, 2.86574)
    25 (1.00757, 17) -> 0 (1, 15)
    26 (7.41252, 24.1671) -> 5765 (6.47937, 22.9445)
    27 (12.1064, -3.15578) -> 4596 (11.2101, -2.72637)
    28 (14.7668, 21.8022) -> 2595 (15.3954, 20.1038)
    29 (5.71687, 0.981683) -> 5445 (4.83445, 1.50109)
    30 (2.20494, 5.00296) -> 469 (1.41273, 6.32574)
    31 (7.08815, 7.39803) -> 3949 (6.87335, 7.39688)
    32 (14.357, 3.4943) -> 5229 (12.6663, 2.9812)
    33 (8.4728, 8.84121) -> 1069 (6.82277, 8.22739)
    34 (16.1588, 2.62627) -> 5786 (15.0031, 2.66937)
    35 (12.5598, -5.10369) -> 4056 (12.5107, -4.77741)
    36 (4.10724, -0.205374) -> 5976 (3.38118, 1.56017)
    37 (2.69157, 6.89246) -> 4653 (2.15926, 7.73902)
    38 (5.91, 25.4871) -> 1943 (5.47867, 24.7351)
    39 (13.7275, -6.72742) -> 5936 (13.1285, -6.31332)
    40 (13.3902, -8.69876) -> 4113 (11.893, -7.70452)
    41 (4.86696, 27.1935) -> 3130 (4.26567, 25.5034)
    42 (1.24427, 14.1632) -> 0 (1, 15)
    43 (9.11423, -2.93128) -> 4722 (8.41983, -2.70917)
    44 (0.319298, 16.6419) -> 0 (1, 15)
    45 (6.66651, 28.0663) -> 5739 (6.58726, 27.8729)
    46 (16.6109, 22.5763) -> 5313 (16.8029, 21.8771)
    47 (16.0571, 0.628852) -> 4953 (15.3862, 0.651343)
    48 (15.3729, -8.9615) -> 4567 (14.6536, -8.3174)
    49 (2.04724, 8.3691) -> 5281 (1.2085, 9.58253)
    50 (15.3637, -5.57718) -> 4700 (13.7462, -4.6972)
    51 (10.587, 20.273) -> 5443 (9.29307, 19.0523)
    52 (7.98813, -4.58413) -> 5140 (7.61406, -3.73708)
    53 (6.78263, 29.6957) -> 3726 (6.14379, 28.7356)
    54 (7.07332, -6.36264) -> 5417 (6.43727, -5.5116)
    55 (17.8575, 3.68197) -> 5687 (16.4718, 3.30828)
    56 (2.06456, 18.6979) -> 3177 (2.01654, 18.2456)
    57 (19.179, 5.18312) -> 5741 (18.782, 4.89324)
    58 (10.461, 8.62466) -> 3138 (9.02261, 7.43014)
    59 (1.68693, 8.5491) -> 3001 (1.37775, 9.09546)
    60 (21.1561, 5.06766) -> 5827 (20.5896, 5.07751)
    61 (4.3516, 25.7334) -> 1309 (3.79499, 24.4403)
    62 (11.7664, 7.10941) -> 2168 (10.8152, 6.56274)
    63 (20.6437, 4.81073) -> 5827 (20.5896, 5.07751)
    64 (2.75106, 12.597) -> 5174 (2.30808, 12.7641)
    65 (21.9134, 6.91873) -> 4036 (20.4443, 6.18582)
    66 (16.4465, 3.27196) -> 5846 (14.5542, 3.03978)
    67 (5.27357, 4.97431) -> 3323 (3.85428, 5.80728)
    68 (13.1356, 8.5673) -> 4106 (12.7767, 7.5451)
    69 (22.7462, 3.85457) -> 3825 (21.5069, 3.57317)
    70 (14.0195, -6.19621) -> 5448 (12.6417, -5.35687)
    71 (18.5118, 23.1983) -> 5328 (18.8182, 21.5627)
    72 (15.5007, -6.95769) -> 5721 (14.1923, -6.56315)
    73 (2.39177, 26.1322) -> 4813 (2.36973, 25.6487)
    74 (11.0559, -6.42202) -> 1487 (10.451, -5.2749)
    75 (10.552, -6.10502) -> 1442 (9.29968, -5.33451)
    76 (15.4768, 19.9324) -> 3053 (15.5502, 19.6707)
    77 (7.56439, 2.70377) -> 4802 (6.6694, 3.20691)
    78 (6.51589, 20.8438) -> 3870 (5.50946, 20.1498)
    79 (13.4424, 7.28018) -> 2256 (12.4237, 6.30988)
    80 (18.3118, 25.1883) -> 5724 (18.5121, 23.2607)
    81 (17.2536, -4.92276) -> 5240 (16.1307, -4.61332)
    82 (12.1153, 4.57822) -> 3591 (12.1092, 4.59791)
    83 (5.54814, -7.65641) -> 4862 (4.58741, -6.65812)
    84 (19.5604, 2.94797) -> 5667 (18.7724, 2.79086)
    85 (11.3889, 21.0811) -> 3659 (10.4681, 19.8057)
    86 (13.6436, -9.36584) -> 4696 (12.3548, -8.18604)
    87 (3.19716, 18.9888) -> 2251 (2.40873, 17.776)
    88 (2.18553, 24.1428) -> 4964 (1.84986, 22.4728)
    89 (6.97709, 20.9351) -> 5358 (6.29547, 20.3241)
