Parent Map for Subproblem Tree 6
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.35667, 15.9342) -> 0 (1, 15)
    2 (2.2768, 16.3258) -> 9283 (1.89279, 15.6427)
    3 (1.73882, 14.3261) -> 0 (1, 15)
    4 (2.30559, 17.3254) -> 8607 (1.97558, 16.5613)
    5 (3.22062, 17.7288) -> 5799 (2.72734, 17.3295)
    6 (4.12409, 18.1575) -> 7213 (3.47991, 17.7787)
    7 (5.10157, 18.3685) -> 8406 (4.66707, 17.8943)
    8 (2.52208, 13.7044) -> 3 (1.73882, 14.3261)
    9 (3.10622, 12.8927) -> 6786 (2.28802, 12.4651)
    10 (2.89822, 11.9146) -> 9080 (2.10513, 12.4645)
    11 (3.76903, 11.423) -> 9558 (3.13376, 11.7839)
    12 (1.78248, 18.1777) -> 9542 (1.66754, 17.7343)
    13 (5.90417, 18.965) -> 3617 (5.43923, 18.8415)
    14 (3.4557, 10.4734) -> 7086 (2.66179, 10.7213)
    15 (6.85267, 18.6482) -> 9393 (6.02364, 18.553)
    16 (7.84689, 18.5409) -> 5612 (7.02176, 18.4633)
    17 (8.76942, 18.9268) -> 6030 (8.18807, 18.3467)
    18 (3.65746, 9.49393) -> 6512 (2.77465, 9.84771)
    19 (3.29797, 8.56078) -> 7884 (2.71211, 9.26021)
    20 (9.75671, 18.7679) -> 9728 (9.08074, 18.292)
    21 (4.09159, 7.95236) -> 9493 (3.43598, 8.11483)
    22 (8.93407, 19.9132) -> 7864 (8.31644, 19.5469)
    23 (3.99186, 19.1487) -> 9560 (3.65627, 18.7505)
    24 (10.6089, 19.2911) -> 3436 (9.74568, 19.0652)
    25 (11.3136, 20.0007) -> 9459 (10.863, 19.9442)
    26 (12.1014, 20.6165) -> 7238 (11.3666, 20.0354)
    27 (5.08969, 7.8907) -> 6046 (4.4437, 7.84259)
    28 (3.95983, 6.96108) -> 8432 (3.63525, 7.10834)
    29 (12.9571, 20.099) -> 9722 (13.0513, 20.0333)
    30 (12.2354, 21.6075) -> 7401 (11.4621, 21.0615)
    31 (5.69262, 7.0929) -> 9188 (4.79929, 6.86944)
