Parent Map for Subproblem Tree 10
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.35667, 15.9342) -> 0 (1, 15)
    2 (2.2768, 16.3258) -> 1 (1.35667, 15.9342)
    3 (1.73882, 14.3261) -> 0 (1, 15)
    4 (2.30559, 17.3254) -> 2357 (1.8001, 16.8054)
    5 (3.22062, 17.7288) -> 4 (2.30559, 17.3254)
    6 (4.12409, 18.1575) -> 5327 (3.67506, 18.0092)
    7 (5.10157, 18.3685) -> 5373 (4.45742, 18.3026)
    8 (2.52208, 13.7044) -> 3 (1.73882, 14.3261)
    9 (3.10622, 12.8927) -> 8665 (2.60497, 13.1717)
    10 (2.89822, 11.9146) -> 9080 (2.10513, 12.4645)
    11 (3.76903, 11.423) -> 9558 (3.13376, 11.7839)
    12 (1.78248, 18.1777) -> 9827 (1.20989, 17.4604)
    13 (5.90417, 18.965) -> 6508 (5.15372, 18.9945)
    14 (3.4557, 10.4734) -> 7086 (2.66179, 10.7213)
    15 (6.85267, 18.6482) -> 6514 (6.29766, 18.9501)
    16 (7.84689, 18.5409) -> 7007 (6.99395, 18.9253)
    17 (8.76942, 18.9268) -> 5896 (8.10208, 19.4146)
    18 (3.65746, 9.49393) -> 6512 (2.77465, 9.84771)
    19 (3.29797, 8.56078) -> 4234 (2.79922, 8.70803)
    20 (9.75671, 18.7679) -> 9709 (9.35594, 19.5075)
    21 (4.09159, 7.95236) -> 7395 (3.27883, 8.00562)
    22 (8.93407, 19.9132) -> 5614 (8.4504, 20.7037)
    23 (3.99186, 19.1487) -> 9243 (3.67249, 19.0598)
    24 (10.6089, 19.2911) -> 4705 (10.2352, 19.9114)
    25 (11.3136, 20.0007) -> 4430 (11.1641, 20.7996)
    26 (12.1014, 20.6165) -> 5262 (11.6387, 21.4855)
    27 (5.08969, 7.8907) -> 6046 (4.4437, 7.84259)
    28 (3.95983, 6.96108) -> 8432 (3.63525, 7.10834)
    29 (12.9571, 20.099) -> 8413 (12.8616, 20.744)
    30 (12.2354, 21.6075) -> 9783 (12.114, 22.0655)
    31 (5.69262, 7.0929) -> 9188 (4.79929, 6.86944)
    32 (6.68589, 6.97708) -> 4076 (6.26154, 6.83425)
    33 (8.41016, 20.7649) -> 5820 (7.94446, 21.1004)
    34 (4.65727, 11.8824) -> 5167 (3.81536, 12.2069)
    35 (5.55366, 6.10261) -> 4695 (4.70603, 6.15372)
    36 (7.58842, 7.4077) -> 3549 (7.39037, 7.33058)
    37 (8.4024, 6.8268) -> 9432 (7.74499, 6.39539)
    38 (13.8642, 19.6782) -> 8535 (13.869, 20.5057)
    39 (14.5792, 20.3774) -> 9633 (14.6013, 20.9071)
    40 (9.25617, 6.30616) -> 7882 (8.92793, 5.9477)
    41 (12.9444, 22.3127) -> 8505 (12.6755, 23.1951)
    42 (14.5149, 18.9188) -> 3543 (14.6798, 19.8032)
    43 (5.12991, 5.19682) -> 5838 (4.1892, 5.32178)
    44 (15.578, 20.4248) -> 4318 (15.5897, 21.306)
    45 (10.2413, 6.13428) -> 7375 (9.81907, 5.61942)
    46 (7.61765, 21.3748) -> 4186 (6.62688, 21.4994)
    47 (16.169, 21.2315) -> 9119 (16.2285, 22.1721)
    48 (7.24043, 22.3009) -> 9808 (6.39301, 22.6965)
    49 (11.1042, 5.62898) -> 7623 (10.745, 4.89676)
    50 (3.77721, 8.85365) -> 2217 (3.14791, 9.10032)
    51 (16.5419, 22.1593) -> 9581 (16.5229, 22.8802)
    52 (12.0953, 5.76229) -> 7182 (11.919, 4.93588)
    53 (12.8264, 5.07999) -> 6601 (12.7825, 4.57114)
    54 (3.1949, 6.31697) -> 4574 (2.43855, 6.77096)
    55 (7.9751, 22.9793) -> 9369 (7.53535, 23.3507)
    56 (7.63772, 22.7902) -> 9890 (7.19571, 22.9977)
    57 (13.6574, 4.52377) -> 9417 (13.4638, 3.78141)
    58 (14.6493, 4.65096) -> 8670 (14.7161, 4.36074)
    59 (11.3209, 18.7418) -> 5129 (11.3539, 19.3209)
    60 (15.1696, 5.50491) -> 7369 (15.149, 4.79197)
    61 (17.4302, 22.6187) -> 4724 (17.4101, 23.3438)
    62 (15.7913, 6.28823) -> 4411 (15.8756, 5.38598)
    63 (2.74357, 5.42461) -> 7051 (2.75508, 5.53334)
    64 (0.788981, 18.0639) -> 7055 (0.608368, 17.0841)
    65 (18.0548, 23.3996) -> 9442 (18.1431, 24.1528)
    66 (7.90935, 23.9772) -> 7932 (7.11568, 23.9463)
    67 (7.19477, 24.6767) -> 9449 (6.7864, 24.8311)
    68 (16.8228, 23.2666) -> 9675 (16.9685, 24.1876)
    69 (8.90156, 24.1017) -> 9170 (8.18862, 24.4906)
    70 (18.9706, 23.8013) -> 8736 (18.8493, 24.4475)
    71 (13.4267, 4.0036) -> 9141 (13.1853, 3.41938)
    72 (16.7254, 20.4006) -> 7084 (17.077, 20.9845)
    73 (6.19576, 24.6321) -> 9567 (5.25006, 24.4762)
    74 (16.2086, 7.19699) -> 8968 (16.2278, 7.19261)
    75 (19.6752, 24.5109) -> 7149 (19.5256, 25.2661)
    76 (15.3101, 3.9004) -> 6202 (15.0328, 3.35931)
    77 (13.4666, 3.0044) -> 4921 (13.4519, 2.61409)
    78 (9.21984, 21.2117) -> 5656 (8.66486, 21.8757)
    79 (2.29225, 4.53225) -> 9247 (2.18409, 4.68801)
    80 (17.5663, 19.8593) -> 6448 (17.9041, 20.4367)
    81 (2.21819, 3.535) -> 9983 (2.01447, 3.84908)
    82 (1.5582, 2.78372) -> 9920 (1.15083, 3.43035)
    83 (19.6268, 25.5098) -> 8812 (19.4385, 25.8475)
    84 (1.50273, 1.78526) -> 6386 (1.22991, 2.52082)
    85 (8.00422, 17.5533) -> 8896 (7.49378, 18.1043)
    86 (15.7793, 3.01734) -> 9755 (15.7086, 2.48588)
    87 (5.4314, 25.2769) -> 3918 (5.01975, 25.1408)
    88 (6.16578, 5.91444) -> 7094 (5.67577, 5.64288)
    89 (3.45647, 19.9933) -> 9488 (2.59121, 19.5544)
    90 (12.7692, 2.28768) -> 9483 (12.5442, 1.87507)
    91 (8.58125, 23.3917) -> 7764 (8.22988, 23.5797)
    92 (19.3308, 26.4649) -> 6673 (18.6725, 27.2079)
    93 (11.4277, 22.1971) -> 3600 (10.6728, 22.8431)
    94 (15.8664, 2.02113) -> 3932 (15.4747, 1.33866)
    95 (0.858757, 1.02021) -> 6533 (0.610719, 1.3288)
    96 (18.4288, 19.3534) -> 7870 (18.6119, 19.6614)
    97 (1.20536, 3.13945) -> 9920 (1.15083, 3.43035)
    98 (16.4458, 1.20615) -> 9015 (16.414, 1.0211)
    99 (11.9384, 1.7311) -> 9605 (11.6427, 0.870116)
    100 (20.6479, 24.2787) -> 3250 (20.4169, 25.1438)
    101 (2.17426, 5.75471) -> 3200 (2.17188, 5.76823)
    102 (18.4307, 18.3534) -> 4464 (18.918, 19.1503)
    103 (12.5838, 6.63486) -> 3366 (12.6185, 6.27894)
    104 (0.50707, 0.0840963) -> 7301 (0.221208, 0.908274)
    105 (12.131, 7.52646) -> 7474 (12.057, 6.89269)
    106 (17.2314, 0.587347) -> 8824 (17.1375, 0.0335168)
    107 (19.2644, 17.8012) -> 5686 (19.3846, 17.9242)
    108 (19.9452, 17.0687) -> 9414 (20.4322, 17.8146)
    109 (17.8596, -0.19069) -> 7670 (17.6177, -0.565065)
    110 (12.7023, 23.283) -> 7033 (12.4763, 23.9805)
    111 (12.7075, 20.9395) -> 6981 (12.709, 21.2126)
    112 (13.3873, 1.50155) -> 7354 (13.2643, 1.20452)
    113 (5.75822, 24.475) -> 9567 (5.25006, 24.4762)
    114 (8.4507, 22.3385) -> 9173 (7.77023, 23.0217)
    115 (20.1554, 16.091) -> 8212 (20.612, 16.8353)
    116 (17.3124, 23.8682) -> 8186 (17.2539, 24.1882)
    117 (21.1508, 15.9951) -> 4022 (21.6455, 16.6523)
    118 (7.25731, 21.99) -> 7324 (6.76909, 22.1159)
    119 (18.4017, 26.8346) -> 9787 (18.0453, 27.1867)
    120 (17.1874, 6.99227) -> 9929 (17.8048, 6.2399)
    121 (16.1071, 2.17424) -> 9244 (15.7164, 1.3427)
    122 (3.01162, 12.1613) -> 5383 (2.5341, 12.4336)
    123 (9.82801, 23.7253) -> 4752 (9.62779, 24.2078)
    124 (5.68622, 4.36584) -> 7827 (4.95095, 4.37655)
    125 (21.5204, 16.9243) -> 5674 (22.0261, 17.1268)
    126 (13.1736, 0.524638) -> 4075 (12.9678, 0.409157)
    127 (0.610927, -0.910496) -> 9498 (0.463895, -0.62397)
    128 (0.140667, 17.3025) -> 2252 (0.314138, 16.3839)
    129 (4.94066e-324, 6.9533e-310) -> 2209 (0.166112, 0.830897)
    130 (13.9903, 18.0675) -> 42 (14.5149, 18.9188)
    131 (21.4029, 24.9343) -> 7212 (21.3531, 25.0232)
    132 (15.714, 8.0661) -> 3021 (15.8338, 7.98627)
    133 (15.3673, 19.9664) -> 6756 (15.45, 20.3758)
    134 (10.2911, 7.13303) -> 5700 (9.98157, 6.25407)
    135 (8.96428, 25.0997) -> 9868 (8.57752, 25.2604)
    136 (21.173, 14.9953) -> 6456 (22.0165, 15.5008)
    137 (6.00956, 3.41956) -> 1870 (5.40704, 3.11465)
    138 (15.9166, 9.04535) -> 3497 (16.1519, 8.64031)
    139 (10.2049, 20.2059) -> 9621 (9.90589, 20.5053)
    140 (18.7856, 0.186793) -> 3936 (18.5527, -0.641998)
    141 (12.5838, -0.28291) -> 7701 (12.4004, -0.484569)
