Parent Map for Subproblem Tree 51
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.35667, 15.9342) -> 0 (1, 15)
    2 (2.2768, 16.3258) -> 9283 (1.89279, 15.6427)
    3 (1.73882, 14.3261) -> 0 (1, 15)
    4 (2.30559, 17.3254) -> 8607 (1.97558, 16.5613)
    5 (3.22062, 17.7288) -> 5799 (2.72734, 17.3295)
    6 (4.12409, 18.1575) -> 7213 (3.47991, 17.7787)
    7 (5.10157, 18.3685) -> 8412 (4.71518, 18.0188)
    8 (2.52208, 13.7044) -> 3 (1.73882, 14.3261)
    9 (3.10622, 12.8927) -> 8665 (2.60497, 13.1717)
    10 (2.89822, 11.9146) -> 6304 (2.4854, 12.4236)
    11 (3.76903, 11.423) -> 7467 (3.25539, 12.1421)
    12 (1.78248, 18.1777) -> 2319 (1.6344, 17.5839)
    13 (5.90417, 18.965) -> 8629 (5.14659, 18.6365)
    14 (3.4557, 10.4734) -> 9810 (3.14041, 11.3263)
    15 (6.85267, 18.6482) -> 2794 (6.78922, 18.5802)
    16 (7.84689, 18.5409) -> 2820 (7.52708, 18.4603)
    17 (8.76942, 18.9268) -> 2689 (8.02339, 18.6689)
    18 (3.65746, 9.49393) -> 8585 (3.47189, 10.1224)
    19 (3.29797, 8.56078) -> 2217 (3.14791, 9.10032)
    20 (9.75671, 18.7679) -> 9108 (9.25156, 18.4142)
    21 (4.09159, 7.95236) -> 9834 (3.63594, 8.83872)
    22 (8.93407, 19.9132) -> 7864 (8.31644, 19.5469)
    23 (3.99186, 19.1487) -> 9560 (3.65627, 18.7505)
    24 (10.6089, 19.2911) -> 4919 (9.82946, 19.0357)
    25 (11.3136, 20.0007) -> 9459 (10.863, 19.9442)
    26 (12.1014, 20.6165) -> 7238 (11.3666, 20.0354)
    27 (5.08969, 7.8907) -> 307 (4.51894, 8.4385)
    28 (3.95983, 6.96108) -> 5688 (3.35845, 7.50652)
    29 (12.9571, 20.099) -> 9324 (12.8082, 19.8509)
    30 (12.2354, 21.6075) -> 7401 (11.4621, 21.0615)
    31 (5.69262, 7.0929) -> 3980 (5.11254, 7.84551)
