Parent Map for Subproblem Tree 180
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.04223, 13.0004) -> 0 (1, 15)
    2 (2.76234, 15.9456) -> 0 (1, 15)
    3 (4.58356, 16.7721) -> 2 (2.76234, 15.9456)
    4 (4.29937, 18.7518) -> 3 (4.58356, 16.7721)
    5 (2.36784, 11.5029) -> 1 (1.04223, 13.0004)
    6 (6.34867, 15.8317) -> 3 (4.58356, 16.7721)
    7 (3.56883, 9.9036) -> 5 (2.36784, 11.5029)
    8 (1.38026, 17.3912) -> 2 (2.76234, 15.9456)
    9 (7.50306, 14.1985) -> 6 (6.34867, 15.8317)
    10 (7.75195, 17.2568) -> 718 (5.9142, 16.9347)
    11 (5.27492, 20.4978) -> 4 (4.29937, 18.7518)
    12 (9.73031, 16.9633) -> 10 (7.75195, 17.2568)
    13 (6.09686, 22.3211) -> 11 (5.27492, 20.4978)
    14 (11.7023, 16.6298) -> 1047 (11.7193, 18.4791)
    15 (4.19033, 22.9253) -> 902 (2.36112, 23.2443)
    16 (12.6982, 18.3642) -> 1602 (11.8944, 19.6096)
    17 (13.7271, 20.0793) -> 1471 (12.9879, 21.8937)
    18 (5.13833, 8.66398) -> 7 (3.56883, 9.9036)
    19 (6.89911, 7.71547) -> 18 (5.13833, 8.66398)
    20 (14.4902, 17.4761) -> 1840 (13.4438, 19.1198)
    21 (15.0249, 15.5489) -> 1142 (14.8253, 17.4879)
    22 (11.8675, 17.5923) -> 1900 (11.5647, 19.326)
    23 (16.2071, 13.9357) -> 549 (16.7861, 15.7919)
    24 (18.03, 14.7584) -> 775 (17.6776, 16.5908)
    25 (16.698, 11.9969) -> 1959 (17.0933, 10.0461)
    26 (16.9329, 10.0107) -> 495 (17.5559, 8.13661)
    27 (16.4646, 16.0921) -> 579 (17.134, 17.9752)
    28 (15.4502, 21.0946) -> 1989 (14.5296, 22.478)
    29 (6.92457, 5.71563) -> 323 (5.66613, 7.12085)
    30 (8.73735, 8.50341) -> 19 (6.89911, 7.71547)
    31 (17.432, 20.8256) -> 1366 (16.7725, 22.2334)
    32 (6.28859, 4.52275) -> 101 (4.71433, 5.48364)
    33 (2.8455, 8.03898) -> 7 (3.56883, 9.9036)
    34 (9.97698, 6.93391) -> 1966 (7.99941, 6.99552)
    35 (18.7495, 9.17411) -> 609 (17.5189, 7.90598)
    36 (12.0696, 21.0014) -> 749 (10.5328, 22.0369)
    37 (2.69118, 12.7226) -> 1 (1.04223, 13.0004)
    38 (19.4643, 13.3645) -> 861 (19.3157, 15.1714)
    39 (20.687, 12.1744) -> 1131 (21.2235, 13.9882)
    40 (2.80744, 16.8244) -> 76 (1.05458, 16.3363)
    41 (19.205, 21.7511) -> 1464 (17.9043, 21.4289)
    42 (16.7246, 13.4902) -> 24 (18.03, 14.7584)
    43 (10.495, 5.00215) -> 1822 (9.30549, 3.99691)
    44 (22.3996, 11.1415) -> 1697 (22.1596, 9.53823)
    45 (20.234, 7.8338) -> 1905 (19.5855, 5.979)
    46 (2.85828, 6.03902) -> 1662 (2.32302, 7.85165)
    47 (7.97368, 4.02622) -> 1480 (6.15762, 3.38672)
    48 (7.97516, 17.0782) -> 1397 (6.24661, 16.3193)
    49 (16.2141, 10.1313) -> 863 (15.7732, 8.1899)
    50 (21.3138, 6.15033) -> 1921 (20.9527, 4.19538)
    51 (22.2965, 4.40842) -> 1993 (21.4579, 3.10923)
    52 (13.4044, 21.3333) -> 1855 (12.4027, 22.508)
    53 (17.6875, 17.2857) -> 1960 (17.1739, 18.5941)
    54 (23.2617, 6.60381) -> 1983 (21.7467, 5.85856)
    55 (14.0246, 16.8661) -> 1413 (14.3917, 18.7057)
    56 (3.49137, 21.4824) -> 784 (1.84502, 20.8526)
    57 (20.9727, 2.90927) -> 1714 (19.8318, 2.36418)
    58 (19.7759, 19.9014) -> 1895 (18.4711, 20.8572)
    59 (9.682, 9.38562) -> 570 (8.80094, 7.86495)
    60 (19.0645, 3.50834) -> 1650 (18.7282, 1.82073)
    61 (2.10671, 4.18561) -> 46 (2.85828, 6.03902)
    62 (8.13359, 2.03263) -> 1609 (8.03966, 3.66608)
    63 (4.6243, 9.88363) -> 575 (3.43002, 11.1656)
    64 (7.48247, 4.67406) -> 1665 (5.82012, 5.50082)
    65 (15.7293, 21.5468) -> 1620 (14.5123, 23.031)
    66 (10.0802, 7.62708) -> 1795 (8.18569, 7.31502)
    67 (17.2594, 4.36945) -> 1429 (16.7004, 2.56547)
    68 (15.4526, 5.22714) -> 1717 (14.8052, 6.51704)
    69 (4.41002, 5.57746) -> 1451 (2.90074, 6.76017)
    70 (2.94323, 18.4211) -> 1588 (1.03609, 17.9653)
    71 (8.01068, 0.919615) -> 1494 (6.1292, 1.29988)
    72 (3.75141, 9.52272) -> 1361 (1.85857, 9.79539)
