Parent Map for Subproblem Tree 140
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (2.33975, 13.5151) -> 0 (1, 15)
    2 (-0.867615, 14.2844) -> 0 (1, 15)
    3 (3.95122, 12.3305) -> 1932 (2.80589, 13.0702)
    4 (5.57012, 13.5049) -> 3 (3.95122, 12.3305)
    5 (-2.06202, 14.1667) -> 1507 (-2.01411, 14.2063)
    6 (5.02197, 10.6413) -> 3 (3.95122, 12.3305)
    7 (5.42783, 8.68288) -> 1023 (4.70532, 9.98019)
    8 (5.38325, 9.31971) -> 1023 (4.70532, 9.98019)
    9 (4.75153, 6.8007) -> 1984 (4.13944, 7.94843)
    10 (3.22186, 5.51225) -> 1819 (4.17287, 7.0647)
    11 (6.28231, 5.51356) -> 9 (4.75153, 6.8007)
    12 (6.44161, 15.305) -> 944 (5.73512, 15.52)
    13 (6.34435, 12.8334) -> 1439 (5.64723, 12.0712)
    14 (6.51955, 3.52768) -> 601 (5.43141, 4.93336)
    15 (0.509847, 16.939) -> 0 (1, 15)
    16 (7.97439, 2.1553) -> 1434 (7.88884, 4.04003)
    17 (9.9324, 1.74763) -> 1737 (8.64598, 3.07879)
    18 (-3.72531, 15.2773) -> 1686 (-3.37818, 15.6741)
    19 (-0.331007, 18.7537) -> 15 (0.509847, 16.939)
    20 (7.99023, 16.5706) -> 1841 (6.4282, 17.0311)
    21 (8.63523, 18.4638) -> 1161 (6.90384, 17.6243)
    22 (6.74146, 0.580534) -> 1948 (6.85921, 2.19846)
    23 (-4.70406, 13.5331) -> 1634 (-3.45891, 13.2077)
    24 (10.9514, 0.0267137) -> 969 (9.65475, 0.63795)
    25 (8.14882, 20.1166) -> 1888 (7.49645, 18.8781)
    26 (6.15078, 20.2052) -> 680 (4.47156, 19.3424)
    27 (12.8623, -0.563719) -> 1250 (11.9858, 0.945882)
    28 (10.1282, 20.4028) -> 411 (9.10333, 19.075)
    29 (5.01385, -0.427129) -> 1557 (4.23377, 0.642588)
    30 (3.32524, -1.49884) -> 1835 (3.81272, -1.27268)
    31 (1.22756, 5.6632) -> 1958 (1.18709, 7.08869)
    32 (14.0887, -2.14358) -> 27 (12.8623, -0.563719)
    33 (14.1307, -4.14314) -> 696 (13.3153, -2.91695)
    34 (-4.50102, 17.1207) -> 427 (-3.27666, 17.2562)
    35 (11.5295, 18.9758) -> 898 (9.85071, 18.8176)
    36 (12.3079, -4.96608) -> 1377 (10.4904, -4.25449)
    37 (14.9365, -5.97365) -> 33 (14.1307, -4.14314)
    38 (-5.08317, 19.0341) -> 1870 (-4.33264, 17.6942)
    39 (13.3091, 19.8884) -> 1184 (12.0848, 19.697)
    40 (1.32774, -1.59882) -> 1947 (1.2384, -0.564628)
    41 (12.2901, 0.855386) -> 1458 (10.9782, 2.3041)
    42 (-7.08314, 19.0443) -> 1713 (-6.11457, 18.7564)
    43 (10.9331, -6.41866) -> 1156 (10.2186, -5.14991)
    44 (14.517, 21.4825) -> 1207 (12.6424, 21.0011)
    45 (13.908, -7.68899) -> 1120 (12.3655, -6.50873)
    46 (-0.605595, -1.08673) -> 720 (0.606897, 0.404115)
    47 (6.1131, 18.5843) -> 1725 (5.17668, 17.4053)
    48 (8.14705, 6.23657) -> 932 (6.69345, 7.35614)
    49 (-2.53628, -1.60872) -> 1214 (-2.63781, -0.679584)
    50 (-1.86969, 12.743) -> 518 (-0.166306, 13.0106)
    51 (-4.31484, -2.52344) -> 1190 (-4.70825, -1.10173)
    52 (0.91339, 20.3194) -> 766 (0.504879, 18.4282)
    53 (16.9202, -5.71936) -> 205 (15.1805, -5.04766)
    54 (-0.601604, 21.6251) -> 183 (-0.152248, 19.9459)
    55 (16.0589, 20.2086) -> 346 (14.0836, 19.9986)
    56 (3.29625, -3.49863) -> 1272 (3.2132, -2.27608)
    57 (15.7778, -1.07269) -> 1859 (14.2359, -0.300149)
    58 (2.86449, -5.45147) -> 56 (3.29625, -3.49863)
    59 (5.25723, 2.51968) -> 1900 (5.25046, 3.48738)
    60 (6.01272, 19.5527) -> 1757 (6.2375, 18.1132)
    61 (16.2819, 18.2211) -> 1341 (14.4766, 17.6555)
    62 (-6.2197, 13.3697) -> 1314 (-4.84797, 12.9491)
    63 (17.6351, 21.4396) -> 1302 (16.3774, 20.8971)
    64 (10.1028, 6.65505) -> 1846 (8.19872, 6.86288)
    65 (18.2157, 17.7109) -> 1001 (16.703, 16.5373)
    66 (18.9158, -5.58661) -> 1970 (19.0129, -5.34322)
    67 (-4.84543, -4.45177) -> 51 (-4.31484, -2.52344)
    68 (8.63123, 20.6509) -> 1703 (8.02101, 18.8869)
    69 (8.56523, 1.33891) -> 1521 (8.33405, 1.78677)
    70 (9.49649, -7.81011) -> 1096 (9.52524, -6.28234)
    71 (1.64309, 7.61956) -> 899 (1.94365, 8.76492)
    72 (-6.57943, -5.44839) -> 1751 (-6.12756, -4.38965)
    73 (6.40722, 22.1887) -> 1571 (5.48727, 21.6449)
    74 (11.0164, -3.43896) -> 913 (9.98704, -2.31379)
    75 (17.4849, -0.030603) -> 1765 (16.9223, 0.304027)
    76 (-8.76592, 17.9635) -> 1760 (-8.49858, 17.6193)
    77 (4.32194, 6.71215) -> 1984 (4.13944, 7.94843)
    78 (4.92293, 9.50632) -> 459 (3.38662, 10.7151)
    79 (2.25621, -7.35673) -> 1326 (2.80676, -5.5691)
    80 (-7.60422, 13.6353) -> 966 (-5.98179, 12.6434)
    81 (19.7527, -7.40311) -> 1792 (20.2582, -5.6832)
    82 (14.816, -6.74689) -> 1801 (14.5436, -5.67906)
    83 (19.2352, 22.6394) -> 63 (17.6351, 21.4396)
    84 (11.8736, 7.58464) -> 560 (11.7096, 8.34956)
    85 (-4.05302, -1.26926) -> 1190 (-4.70825, -1.10173)
    86 (3.34911, 4.28432) -> 1794 (4.15042, 5.95949)
    87 (14.8255, -9.46614) -> 1342 (14.2551, -8.58866)
    88 (13.8734, 7.61041) -> 1015 (12.4128, 7.57009)
    89 (15.8587, 7.85286) -> 1381 (14.6837, 9.02065)
    90 (17.0977, 9.42285) -> 550 (15.9146, 9.27959)
    91 (10.0076, 1.2969) -> 1490 (8.9391, 2.52701)
