Parent Map for Subproblem Tree 9
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (2.24678, 13.4362) -> 0 (1, 15)
    2 (4.21863, 13.1018) -> 3117 (2.74745, 12.6305)
    3 (5.48569, 14.6492) -> 2341 (4.07864, 14.0426)
    4 (0.906567, 11.9516) -> 1839 (0.986486, 13.6718)
    5 (-0.24308, 16.5668) -> 0 (1, 15)
    6 (-0.00821099, 10.1731) -> 1352 (0.482056, 12.1047)
    7 (7.30044, 13.8086) -> 3866 (5.99848, 13.7887)
    8 (-2.15357, 17.1584) -> 5 (-0.24308, 16.5668)
    9 (0.442017, 8.22444) -> 6 (-0.00821099, 10.1731)
    10 (0.233396, 6.23535) -> 3002 (0.323027, 7.82621)
    11 (-3.78103, 15.9959) -> 3169 (-2.44728, 15.0888)
    12 (2.11412, 5.55501) -> 3601 (1.17035, 6.68261)
    13 (2.6005, 3.61505) -> 1348 (1.64248, 5.05113)
    14 (1.96254, 9.8323) -> 3196 (1.40276, 11.6991)
    15 (4.37444, 2.69139) -> 2656 (3.36008, 3.61426)
    16 (-5.25916, 14.6486) -> 3898 (-4.49756, 12.9682)
    17 (4.04838, 0.718147) -> 1843 (3.55301, 1.87944)
    18 (2.5283, -0.581613) -> 2557 (1.49476, 0.890469)
    19 (3.96718, 6.30745) -> 3975 (4.79897, 7.94148)
    20 (-1.21415, 4.85528) -> 3006 (-0.866553, 6.76426)
    21 (5.79165, -0.262154) -> 3639 (4.29413, 0.826568)
    22 (6.92728, -1.90847) -> 21 (5.79165, -0.262154)
    23 (8.7575, 15.1786) -> 3747 (7.32515, 15.7982)
    24 (8.89404, -1.54538) -> 2731 (7.6006, -0.546777)
    25 (-5.2692, 17.3321) -> 3930 (-3.60185, 16.9302)
    26 (10.8887, -1.39889) -> 3850 (9.01756, -0.980843)
    27 (0.989657, -1.85933) -> 3987 (-0.577478, -0.839973)
    28 (-4.60594, 17.7978) -> 3930 (-3.60185, 16.9302)
    29 (4.91697, 11.2277) -> 1888 (3.46452, 12.4496)
    30 (1.17011, 4.78585) -> 3601 (1.17035, 6.68261)
    31 (12.8459, -1.8104) -> 3771 (11.3343, -2.32232)
    32 (-0.135567, -3.51277) -> 3694 (-0.0735797, -1.66012)
    33 (-2.56716, 6.32816) -> 3673 (-1.42961, 7.46382)
    34 (-2.12861, -3.67939) -> 3068 (-2.36874, -2.17415)
    35 (-2.66594, -2.06685) -> 1655 (-2.14273, -0.386747)
    36 (12.6207, -3.79768) -> 3771 (11.3343, -2.32232)
