Parent Map for Subproblem Tree 1
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (2.24678, 13.4362) -> 0 (1, 15)
    2 (4.21863, 13.1018) -> 1887 (2.79458, 12.2358)
    3 (5.48569, 14.6492) -> 3368 (4.46249, 13.3077)
    4 (0.906567, 11.9516) -> 1839 (0.986486, 13.6718)
    5 (-0.24308, 16.5668) -> 0 (1, 15)
    6 (-0.00821099, 10.1731) -> 1352 (0.482056, 12.1047)
    7 (7.30044, 13.8086) -> 3905 (6.26491, 12.7085)
    8 (-2.15357, 17.1584) -> 5 (-0.24308, 16.5668)
    9 (0.442017, 8.22444) -> 3316 (0.463226, 10.1309)
    10 (0.233396, 6.23535) -> 3271 (0.357475, 8.22126)
    11 (-3.78103, 15.9959) -> 3169 (-2.44728, 15.0888)
    12 (2.11412, 5.55501) -> 3571 (0.467259, 6.02599)
    13 (2.6005, 3.61505) -> 3230 (0.837988, 4.26495)
    14 (1.96254, 9.8323) -> 3196 (1.40276, 11.6991)
    15 (4.37444, 2.69139) -> 13 (2.6005, 3.61505)
    16 (-5.25916, 14.6486) -> 3945 (-4.6872, 12.7346)
    17 (4.04838, 0.718147) -> 2847 (2.7637, 2.22732)
    18 (2.5283, -0.581613) -> 2557 (1.49476, 0.890469)
    19 (3.96718, 6.30745) -> 3738 (2.07374, 6.5432)
    20 (-1.21415, 4.85528) -> 3006 (-0.866553, 6.76426)
    21 (5.79165, -0.262154) -> 2291 (4.15409, 0.290351)
    22 (6.92728, -1.90847) -> 21 (5.79165, -0.262154)
    23 (8.7575, 15.1786) -> 1552 (7.07681, 14.8355)
    24 (8.89404, -1.54538) -> 22 (6.92728, -1.90847)
    25 (-5.2692, 17.3321) -> 3930 (-3.60185, 16.9302)
    26 (10.8887, -1.39889) -> 3850 (9.01756, -0.980843)
    27 (0.989657, -1.85933) -> 3987 (-0.577478, -0.839973)
    28 (-4.60594, 17.7978) -> 3930 (-3.60185, 16.9302)
    29 (4.91697, 11.2277) -> 3357 (3.04705, 10.6494)
    30 (1.17011, 4.78585) -> 10 (0.233396, 6.23535)
    31 (12.8459, -1.8104) -> 26 (10.8887, -1.39889)
    32 (-0.135567, -3.51277) -> 2661 (0.213149, -1.62122)
    33 (-2.56716, 6.32816) -> 2246 (-2.98012, 8.13123)
    34 (-2.12861, -3.67939) -> 3482 (-3.17372, -2.09539)
    35 (-2.66594, -2.06685) -> 1655 (-2.14273, -0.386747)
    36 (12.6207, -3.79768) -> 3763 (11.1801, -4.09758)
    37 (2.15542, -3.39489) -> 2979 (1.2533, -1.80088)
    38 (-4.51068, -2.83947) -> 2175 (-3.38406, -1.31606)
    39 (14.8444, -1.73403) -> 31 (12.8459, -1.8104)
    40 (5.93919, 6.64092) -> 3038 (4.49857, 7.52038)
    41 (3.80187, -4.53032) -> 3888 (3.03048, -2.71388)
    42 (-5.96881, -4.20836) -> 2623 (-7.12909, -2.63218)
    43 (-1.93066, 19.1459) -> 105 (-1.16892, 17.8679)
    44 (4.39726, 2.36327) -> 3883 (2.70496, 3.35519)
    45 (8.7672, 0.450594) -> 3041 (7.39385, 0.664341)
    46 (-0.621862, 20.6582) -> 1349 (-0.303961, 19.431)
    47 (-7.04226, -5.89587) -> 3066 (-7.50481, -4.44102)
    48 (14.1087, -5.13399) -> 2376 (12.977, -4.30478)
    49 (8.41983, -3.28359) -> 3658 (7.90911, -1.75969)
    50 (-1.96515, 22.14) -> 2386 (-1.90084, 21.039)
    51 (-3.55677, 7.96132) -> 3726 (-3.83155, 9.7543)
    52 (-3.65138, 9.17014) -> 2224 (-1.87322, 9.45869)
    53 (1.43931, 15.0806) -> 0 (1, 15)
    54 (-6.59286, 15.9273) -> 881 (-6.02393, 14.1818)
    55 (-1.92216, -4.6155) -> 3352 (-3.15874, -3.12965)
    56 (8.06971, -5.2527) -> 2404 (6.64526, -4.27709)
    57 (1.05528, 21.7478) -> 3424 (0.438941, 20.8401)
    58 (1.49866, 2.55872) -> 3230 (0.837988, 4.26495)
    59 (-8.05498, 17.2919) -> 3682 (-7.89448, 15.3831)
    60 (5.66834, 16.6409) -> 3517 (4.06619, 16.3067)
    61 (-4.56747, -5.23338) -> 1483 (-5.55583, -4.29749)
    62 (16.1057, -5.02387) -> 3587 (14.405, -5.40436)
    63 (-7.82942, -7.73445) -> 3854 (-6.40732, -6.42807)
    64 (16.6492, -0.872224) -> 39 (14.8444, -1.73403)
    65 (4.85733, 1.47846) -> 1843 (3.55301, 1.87944)
    66 (-3.54637, 15.3356) -> 3169 (-2.44728, 15.0888)
    67 (-2.87169, 23.9227) -> 2775 (-2.56244, 22.7268)
    68 (10.3336, 16.4098) -> 3951 (9.2684, 16.857)
    69 (8.76983, -7.12616) -> 3679 (7.09669, -6.04125)
    70 (2.95064, 22.3862) -> 2520 (2.44191, 20.7219)
    71 (-9.4002, 18.7719) -> 3530 (-9.53689, 17.2433)
    72 (0.571249, 6.06239) -> 3002 (0.323027, 7.82621)
    73 (-1.67728, 23.8873) -> 3842 (-1.46006, 23.1584)
    74 (9.08809, -3.73996) -> 3642 (7.73864, -2.59819)
    75 (8.95502, 15.6821) -> 1282 (7.50249, 15.7868)
    76 (12.3103, 16.1053) -> 2280 (13.8887, 15.9635)
    77 (-3.71716, -3.13027) -> 2175 (-3.38406, -1.31606)
    78 (-5.52559, 7.60957) -> 2456 (-3.78819, 6.71406)
    79 (-8.34405, 20.4703) -> 3340 (-8.50619, 18.6948)
    80 (-5.82705, 5.63242) -> 3851 (-5.61383, 7.52054)
    81 (0.682259, 15.16) -> 0 (1, 15)
    82 (-10.5266, 20.4245) -> 2781 (-10.3004, 18.6722)
    83 (2.741, 6.95854) -> 3342 (1.91948, 8.69243)
    84 (0.13304, 9.7292) -> 3064 (-0.0112137, 11.4025)
    85 (1.12532, -2.45296) -> 3694 (-0.0735797, -1.66012)
    86 (-2.14471, 3.08495) -> 20 (-1.21415, 4.85528)
    87 (4.96238, 3.81033) -> 2681 (3.87487, 5.45818)
    88 (-6.30871, -9.03346) -> 3333 (-6.75819, -7.95596)
    89 (16.8497, -6.88036) -> 2293 (15.1241, -6.94695)
    90 (4.84731, 7.73941) -> 1116 (3.22305, 8.3229)
    91 (-10.4625, 17.0773) -> 3323 (-10.5662, 15.3807)
    92 (-4.32028, -8.81867) -> 2219 (-6.07865, -7.95126)
