Parent Map for Subproblem Tree 1
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.48738, 15.1116) -> 0 (1, 15)
    2 (1.77699, 15.5192) -> 17389 (1.59897, 15.3669)
    3 (1.65652, 14.6411) -> 3481 (1.28481, 14.7002)
    4 (1.89379, 14.201) -> 8557 (1.56163, 14.4944)
    5 (2.32924, 13.9552) -> 4 (1.89379, 14.201)
    6 (2.79629, 13.7767) -> 5 (2.32924, 13.9552)
    7 (3.19561, 13.4758) -> 3729 (2.94945, 13.6193)
    8 (3.36401, 13.005) -> 9536 (3.19822, 13.1187)
    9 (2.12615, 15.8771) -> 2 (1.77699, 15.5192)
    10 (3.73423, 12.669) -> 8 (3.36401, 13.005)
    11 (4.20697, 12.5061) -> 10 (3.73423, 12.669)
    12 (4.51498, 12.1123) -> 15056 (4.1726, 12.4689)
    13 (4.43773, 11.6183) -> 9137 (4.12873, 11.8964)
    14 (4.51078, 11.1236) -> 7034 (4.0781, 11.2206)
    15 (4.98474, 12.2835) -> 17102 (4.57409, 12.5408)
    16 (4.9093, 10.8217) -> 14 (4.51078, 11.1236)
    17 (5.48361, 12.317) -> 15 (4.98474, 12.2835)
    18 (5.98361, 12.317) -> 17 (5.48361, 12.317)
    19 (2.44743, 16.2602) -> 9 (2.12615, 15.8771)
    20 (2.68993, 16.6975) -> 19 (2.44743, 16.2602)
    21 (5.04359, 10.34) -> 18543 (4.60675, 10.2009)
    22 (6.4034, 12.0453) -> 18 (5.98361, 12.317)
    23 (6.78402, 12.3696) -> 8449 (6.43238, 12.2922)
    24 (6.8592, 12.8639) -> 7600 (6.74238, 12.8662)
    25 (5.41803, 10.0087) -> 9156 (4.97215, 10.0031)
    26 (7.24198, 13.1856) -> 12041 (7.03275, 13.1983)
    27 (2.97298, 17.1096) -> 20 (2.68993, 16.6975)
    28 (7.72557, 13.0585) -> 26 (7.24198, 13.1856)
    29 (5.82727, 9.72142) -> 13009 (5.35297, 9.81692)
    30 (4.63865, 10.0467) -> 18543 (4.60675, 10.2009)
    31 (3.2952, 17.492) -> 15259 (3.1978, 17.4303)
    32 (5.77281, 9.22439) -> 18758 (5.69504, 9.16989)
    33 (3.6687, 17.8244) -> 15844 (3.46145, 17.9139)
    34 (4.09134, 18.0915) -> 33 (3.6687, 17.8244)
    35 (5.70839, 8.72856) -> 16230 (5.25567, 8.61479)
    36 (6.14433, 8.4837) -> 18420 (5.69712, 8.41358)
    37 (6.09707, 7.98594) -> 16662 (5.962, 7.57441)
    38 (6.24792, 7.50923) -> 19480 (6.12364, 7.43796)
    39 (4.41687, 18.4711) -> 15295 (4.05778, 18.161)
    40 (7.17162, 12.0537) -> 18823 (6.79709, 11.7952)
    41 (6.50334, 7.0794) -> 14228 (6.15195, 6.74136)
    42 (6.70205, 6.62058) -> 19511 (6.51714, 6.93782)
    43 (6.21992, 6.4881) -> 13086 (5.89268, 6.60121)
