Parent Map for Subproblem Tree 24
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (2.69399, 13.9368) -> 0 (1, 15)
    2 (2.76641, 11.9381) -> 1588 (1.36099, 13.0467)
    3 (4.68782, 14.0938) -> 2618 (2.935, 14.8583)
    4 (6.67668, 14.3046) -> 2743 (5.76597, 13.5045)
    5 (3.00076, 9.95189) -> 1763 (2.29168, 11.3677)
    6 (3.18175, 7.9601) -> 697 (2.36555, 9.56362)
    7 (7.66172, 12.564) -> 1401 (6.37487, 12.9113)
    8 (2.78432, 11.3275) -> 2037 (1.45208, 12.578)
    9 (4.53752, 6.48976) -> 2912 (3.69516, 8.22902)
    10 (6.47107, 5.97849) -> 2382 (5.70469, 7.55119)
    11 (7.53165, 4.28286) -> 10 (6.47107, 5.97849)
    12 (7.65835, 2.28688) -> 2741 (6.53228, 3.46958)
    13 (0.93811, 16.999) -> 0 (1, 15)
    14 (9.32976, 1.18853) -> 181 (8.62934, 2.63528)
    15 (7.75808, 15.987) -> 2172 (6.71921, 15.8057)
    16 (6.55817, 11.5201) -> 2953 (5.37265, 11.7804)
    17 (11.2987, 1.53984) -> 2128 (10.49, 2.12267)
    18 (11.9345, 3.43609) -> 1863 (10.7018, 3.35318)
    19 (8.46963, 17.8562) -> 1970 (6.74507, 17.057)
    20 (12.7307, 0.14364) -> 840 (11.2414, 0.811495)
    21 (11.9846, -1.712) -> 1264 (11.2516, -0.567799)
    22 (10.4697, -3.0178) -> 1789 (9.19816, -2.04529)
    23 (13.3342, 4.86459) -> 1642 (12.1253, 4.74688)
    24 (14.9037, 6.10425) -> 1014 (13.2619, 6.73195)
    25 (13.5139, -3.00095) -> 2836 (12.4253, -1.50257)
    26 (16.0483, 7.74434) -> 1792 (14.5094, 7.99432)
    27 (17.1742, 9.39732) -> 2701 (16.0918, 8.59063)
    28 (1.40863, 7.03488) -> 2203 (1.11638, 8.58912)
    29 (18.2307, 11.0955) -> 2984 (16.6548, 10.1849)
    30 (15.1444, -4.15916) -> 2932 (13.6025, -3.55019)
    31 (2.72505, 8.87625) -> 2896 (2.63486, 10.6402)
    32 (12.7388, -3.1499) -> 2906 (11.8732, -2.29996)
