Parent Map for Subproblem Tree 31
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (2.69399, 13.9368) -> 0 (1, 15)
    2 (2.76641, 11.9381) -> 440 (1.58206, 12.8652)
    3 (4.68782, 14.0938) -> 2530 (4.3465, 14.1637)
    4 (6.67668, 14.3046) -> 2238 (5.40955, 13.596)
    5 (3.00076, 9.95189) -> 1763 (2.29168, 11.3677)
    6 (3.18175, 7.9601) -> 697 (2.36555, 9.56362)
    7 (7.66172, 12.564) -> 1401 (6.37487, 12.9113)
    8 (2.78432, 11.3275) -> 440 (1.58206, 12.8652)
    9 (4.53752, 6.48976) -> 2912 (3.69516, 8.22902)
    10 (6.47107, 5.97849) -> 2643 (5.52871, 6.70538)
    11 (7.53165, 4.28286) -> 2341 (6.8167, 5.10041)
    12 (7.65835, 2.28688) -> 2741 (6.53228, 3.46958)
    13 (0.93811, 16.999) -> 0 (1, 15)
    14 (9.32976, 1.18853) -> 181 (8.62934, 2.63528)
    15 (7.75808, 15.987) -> 2172 (6.71921, 15.8057)
    16 (6.55817, 11.5201) -> 2991 (5.62334, 11.9842)
    17 (11.2987, 1.53984) -> 2304 (10.9004, 3.18459)
    18 (11.9345, 3.43609) -> 2703 (10.9928, 5.18163)
    19 (8.46963, 17.8562) -> 1970 (6.74507, 17.057)
    20 (12.7307, 0.14364) -> 2363 (11.6786, 0.258654)
    21 (11.9846, -1.712) -> 1264 (11.2516, -0.567799)
    22 (10.4697, -3.0178) -> 2534 (9.53029, -1.4198)
    23 (13.3342, 4.86459) -> 1050 (12.4336, 5.63768)
    24 (14.9037, 6.10425) -> 2631 (13.5105, 7.1703)
    25 (13.5139, -3.00095) -> 2836 (12.4253, -1.50257)
    26 (16.0483, 7.74434) -> 2894 (14.1285, 8.1688)
    27 (17.1742, 9.39732) -> 1665 (15.6145, 9.33005)
    28 (1.40863, 7.03488) -> 2203 (1.11638, 8.58912)
    29 (18.2307, 11.0955) -> 2984 (16.6548, 10.1849)
    30 (15.1444, -4.15916) -> 2932 (13.6025, -3.55019)
    31 (2.72505, 8.87625) -> 1213 (2.39953, 10.6222)
    32 (12.7388, -3.1499) -> 2906 (11.8732, -2.29996)
    33 (3.76271, 13.6981) -> 507 (2.20973, 14.3908)
    34 (6.22682, 0.890195) -> 2372 (5.64124, 1.95602)
    35 (16.2508, -3.51747) -> 1377 (15.0395, -1.99194)
    36 (10.7045, -0.143955) -> 2188 (9.40898, 1.34072)
    37 (5.17504, -0.810914) -> 1219 (4.54877, 0.165312)
    38 (1.23089, 18.9775) -> 13 (0.93811, 16.999)
    39 (10.879, 3.94668) -> 2349 (9.84031, 4.78244)
    40 (18.1964, -3.05455) -> 2820 (17.0313, -1.94047)
    41 (12.6202, -3.87104) -> 2906 (11.8732, -2.29996)
    42 (8.83086, 19.8233) -> 1449 (7.06845, 19.0601)
    43 (18.9455, 12.9634) -> 2479 (17.4261, 12.5185)
    44 (3.17504, -0.81284) -> 2874 (2.99237, 0.898252)
    45 (9.17171, 3.42869) -> 1675 (8.45632, 4.3016)
    46 (2.3106, -2.61637) -> 2772 (1.833, -0.904868)
    47 (18.3492, -1.06039) -> 2881 (16.8428, -0.277854)
    48 (16.579, 7.30208) -> 2975 (14.9542, 7.10593)
    49 (15.5292, -4.60354) -> 1819 (14.4443, -3.21467)
    50 (8.31196, 5.73466) -> 1623 (7.3122, 6.83722)
    51 (20.1046, 10.3968) -> 2992 (19.1051, 9.79365)
    52 (22.0603, 9.97809) -> 2101 (21.5614, 9.27982)
    53 (3.78911, 4.63507) -> 1023 (3.43342, 6.46421)
    54 (15.631, -6.60095) -> 2551 (14.8759, -5.98326)
    55 (7.7605, 21.5127) -> 1185 (6.24243, 20.5363)
    56 (17.5074, -7.29303) -> 2376 (16.1421, -6.03235)
    57 (9.66112, 22.1354) -> 930 (8.45341, 21.6892)
    58 (20.3492, -1.06212) -> 1191 (19.2375, 0.19222)
    59 (2.78151, -4.56015) -> 2181 (2.58543, -3.26305)
    60 (12.8608, 4.17402) -> 1642 (12.1253, 4.74688)
    61 (17.4053, 12.5115) -> 2370 (16.4808, 11.5623)
    62 (19.4216, -6.71351) -> 2804 (19.0033, -5.90405)
    63 (16.51, -9.02656) -> 1961 (15.8137, -7.55073)
    64 (18.6104, 0.922475) -> 2429 (17.6925, 1.17897)
    65 (1.17607, -0.748618) -> 1878 (1.06685, 0.395368)
    66 (12.8763, -3.6416) -> 2906 (11.8732, -2.29996)
    67 (10.8219, 20.0119) -> 2510 (9.94151, 19.7102)
    68 (5.04363, 16.0619) -> 2652 (3.85942, 16.008)
    69 (21.1582, 0.766984) -> 1118 (19.8076, 1.37016)
    70 (17.8306, -10.5285) -> 2403 (17.0289, -8.85724)
    71 (2.80178, 2.89577) -> 1773 (2.69749, 4.276)
    72 (18.569, 14.9276) -> 2575 (18.071, 14.4281)
    73 (14.5208, -9.23413) -> 2388 (14.0207, -8.43873)
    74 (7.05731, 4.47798) -> 1148 (6.36179, 5.05321)
    75 (18.2376, -5.74407) -> 2509 (16.8715, -4.49759)
    76 (12.481, 18.895) -> 2849 (11.9967, 18.2106)
    77 (3.90714, 15.77) -> 505 (2.5325, 15.8937)
    78 (21.6416, 8.60417) -> 2826 (20.172, 8.54216)
    79 (17.7991, 12.6849) -> 2479 (17.4261, 12.5185)
    80 (0.910787, -5.26754) -> 2653 (0.768323, -3.97719)
    81 (12.64, 3.82197) -> 2292 (11.8782, 4.17833)
    82 (19.3374, 16.7741) -> 1448 (18.2092, 15.3808)
    83 (9.55827, 21.4515) -> 1959 (8.67491, 21.0827)
    84 (1.40982, 15.9121) -> 0 (1, 15)
    85 (19.8121, -10.7996) -> 2773 (18.8878, -10.3185)
    86 (6.22067, 22.789) -> 2897 (4.9646, 21.786)
    87 (12.5258, -9.37584) -> 2050 (11.3474, -7.88914)
    88 (0.223473, -1.97603) -> 2803 (0.213906, -0.0677505)
    89 (9.58319, 3.99693) -> 2920 (8.28074, 5.46077)
