Parent Map for Subproblem Tree 9
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (2.69399, 13.9368) -> 0 (1, 15)
    2 (2.76641, 11.9381) -> 1588 (1.36099, 13.0467)
    3 (4.68782, 14.0938) -> 2618 (2.935, 14.8583)
    4 (6.67668, 14.3046) -> 3 (4.68782, 14.0938)
    5 (3.00076, 9.95189) -> 2 (2.76641, 11.9381)
    6 (3.18175, 7.9601) -> 1915 (2.99704, 9.7428)
    7 (7.66172, 12.564) -> 1686 (5.77058, 12.5343)
    8 (2.78432, 11.3275) -> 1157 (1.06079, 12.1595)
    9 (4.53752, 6.48976) -> 6 (3.18175, 7.9601)
    10 (6.47107, 5.97849) -> 1239 (4.60625, 6.66825)
    11 (7.53165, 4.28286) -> 10 (6.47107, 5.97849)
    12 (7.65835, 2.28688) -> 2443 (6.58542, 0.689772)
    13 (0.93811, 16.999) -> 0 (1, 15)
    14 (9.32976, 1.18853) -> 12 (7.65835, 2.28688)
    15 (7.75808, 15.987) -> 1919 (6.3424, 14.5993)
    16 (6.55817, 11.5201) -> 1847 (4.77812, 10.8482)
    17 (11.2987, 1.53984) -> 2927 (9.35637, 1.39384)
    18 (11.9345, 3.43609) -> 2128 (10.49, 2.12267)
    19 (8.46963, 17.8562) -> 1970 (6.74507, 17.057)
    20 (12.7307, 0.14364) -> 2836 (12.4253, -1.50257)
    21 (11.9846, -1.712) -> 1884 (10.0376, -1.28364)
    22 (10.4697, -3.0178) -> 1824 (8.8124, -2.15213)
    23 (13.3342, 4.86459) -> 18 (11.9345, 3.43609)
    24 (14.9037, 6.10425) -> 23 (13.3342, 4.86459)
    25 (13.5139, -3.00095) -> 2906 (11.8732, -2.29996)
    26 (16.0483, 7.74434) -> 24 (14.9037, 6.10425)
    27 (17.1742, 9.39732) -> 26 (16.0483, 7.74434)
    28 (1.40863, 7.03488) -> 2138 (2.52342, 8.67357)
    29 (18.2307, 11.0955) -> 27 (17.1742, 9.39732)
    30 (15.1444, -4.15916) -> 2355 (13.5323, -3.60567)
    31 (2.72505, 8.87625) -> 1822 (1.49489, 9.14977)
    32 (12.7388, -3.1499) -> 2536 (11.0496, -3.97085)
