Iteration, w1,w2,w3, f1,f2,f3, MaxRegret
-3,1,0, 0, 20.1717,86.1769,10.0858, 0
-2,0,1, 0, 53.6036,0.330123,26.8018, 0
-1,0,0, 1, 25.0371,265.625,2.16954, 0
0,0,0.65868,0.34132, 25.5254,3.38153,12.7627, 0.313691
1,0,0.285886,0.714114, 22.6445,9.53333,11.3223, 0.285531
1,0,0.285886,0.714114, 23.1936,8.15982,11.5968, 0.223695
1,0.757334,0.242666,0, 28.3605,2.2628,14.1803, 0.0784267
2,0,0.261562,0.738438, 26.4587,34.258,13.2293, 0.261237
2,0,0.266264,0.733736, 23.9392,11.7807,11.9696, 0.208341
2,0,0.261562,0.738438, 24.9618,3.98737,12.4809, 0.204662
2,0.674049,0.325951,0, 29.0691,4.53734,14.5346, 0.105343
3,0,0.32146,0.67854, 39.3817,6.18957,6.48863, 0.32106
3,0,0.280881,0.719119, 25.4464,2.92538,12.7232, 0.219778
3,0,0.276735,0.723265, 28.0324,2.6398,14.0162, 0.216535
3,0.649327,0.350673,0, 23.1334,3.85053,11.5667, 0.113333
4,0,0.285886,0.714114, 32.0948,76.8501,4.24954, 0.223695
4,0,0.28477,0.71523, 23.577,7.83013,11.7885, 0.222821
4,0,0.141626,0.858374, 26.7227,2.46441,13.3613, 0.14145
4,0,0.141626,0.858374, 22.8933,6.4857,11.4467, 0.0901512
5,0,0.296511,0.703489, 24.7162,7.23162,12.3581, 0.296143
5,0,0.269963,0.730037, 22.9137,25.9339,11.4569, 0.211235
5,0,0.141626,0.858374, 23.5962,3.07027,11.7981, 0.0901512
5,0,0.141626,0.858374, 31.9383,5.16886,2.37746, 0.0901512
6,0,0.280981,0.719019, 24.8479,3.82852,12.4239, 0.280631
6,0,0.277463,0.722537, 24.1404,14.4518,12.0702, 0.217104
6,0,0.141626,0.858374, 22.5012,11.0332,11.2506, 0.0901512
6,0,0.0984496,0.90155, 27.3519,9.47859,11.8627, 0.077033
7,0,0.279641,0.720359, 23.4133,9.01967,11.7067, 0.279293
7,0,0.280916,0.719084, 25.7725,2.56361,12.8863, 0.219805
7,0,0.27275,0.72725, 27.7572,6.5779,11.9579, 0.213416
7,0,0.141626,0.858374, 23.8981,12.4894,11.9491, 0.0901512
8,0,0.269191,0.730809, 25.2693,4.00609,12.6347, 0.268857
8,0,0.285886,0.714114, 25.1009,2.30535,12.5504, 0.223695
8,0,0.272456,0.727544, 27.656,2.27798,13.828, 0.213187
8,0,0.141626,0.858374, 25.8713,2.46908,12.9357, 0.0901512
9,0,0.283895,0.716105, 24.0397,2.46481,12.0198, 0.283542
9,0,0.285886,0.714114, 24.7028,3.41488,12.3514, 0.223695
9,0,0.141626,0.858374, 24.5674,2.43481,12.2837, 0.0901512
10,0,0.270587,0.729413, 32.6458,11.2702,11.8433, 0.270251
10,0,0.277896,0.722104, 23.2141,4.60549,11.607, 0.217443
10,0,0.141626,0.858374, 36.1537,3.87913,5.96508, 0.0901512
10,0.764933,0,0.235067, 25.6811,2.42233,12.8406, 0.0694301
11,0,0.273746,0.726254, 32.4373,2.44472,16.2186, 0.273406
11,0,0.263805,0.736195, 21.9865,5.46036,10.9933, 0.206417
11,0,0.125656,0.874344, 22.5549,7.04871,11.2774, 0.0799851
11,0.764933,0,0.235067, 23.3132,6.72983,11.6566, 0.0694301
12,0,0.346001,0.653999, 25.7785,7.35735,11.0592, 0.345571
12,0,0.25157,0.74843, 25.7222,2.21684,12.8611, 0.196844
12,0,0.141626,0.858374, 23.4739,2.78085,11.737, 0.0901512
12,0.764933,0,0.235067, 21.8411,8.55603,10.9205, 0.0694301
13,0,0.25436,0.74564, 24.762,2.61112,12.381, 0.254044
13,0,0.285886,0.714114, 26.4592,7.52753,10.5113, 0.223695
13,0,0.141626,0.858374, 22.5075,7.50384,11.2538, 0.0901512
13,0,0.25436,0.74564, 22.4628,4.75605,11.2314, 0.0878484
14,0,0.277865,0.722135, 35.6153,3.33821,3.20122, 0.277519
14,0,0.242606,0.757394, 23.1206,3.25564,11.5603, 0.18983
14,0,0.141626,0.858374, 22.3611,20.5694,11.1806, 0.0901512
14,0,0.25436,0.74564, 21.965,4.57112,10.9825, 0.0878484
15,0,0.261843,0.738157, 23.8233,2.93225,11.9117, 0.204882
15,0,0.141626,0.858374, 24.0111,3.07354,12.0055, 0.0901512
15,0,0.25436,0.74564, 23.5007,2.94213,11.7504, 0.0878484
15,0,0.250699,0.749301, 22.1856,3.67757,11.0928, 0.086584
16,0,0.268763,0.731237, 31.1126,9.51468,2.50788, 0.210296
16,0,0.141626,0.858374, 26.4338,3.01775,13.2169, 0.0901512
16,0,0.252397,0.747603, 25.1016,2.61879,12.5508, 0.0871705
17,0,0.141626,0.858374, 25.9569,2.40591,12.9784, 0.0901512
17,0,0.25436,0.74564, 21.5777,4.95164,10.7888, 0.0878484
17,0.764933,0,0.235067, 23.3687,4.54333,11.6844, 0.0694301
