Iteration, w1,w2,w3, f1,f2,f3, MaxRegret
-3,1,0, 0, 20.1717,86.1769,10.0858, 0
-2,0,1, 0, 53.6036,0.330123,26.8018, 0
-1,0,0, 1, 25.0371,265.625,2.16954, 0
0,0,0.65868,0.34132, 23.6864,9.574,11.8432, 0.313691
1,0,0.272425,0.727575, 29.3584,2.23661,14.6792, 0.272086
1,0,0.272425,0.727575, 24.7174,8.43256,12.3587, 0.211654
1,0.814757,0.185243,0, 22.7321,14.9035,11.366, 0.0598683
2,0,0.320057,0.679943, 26.1643,20.3347,13.0822, 0.319659
2,0,0.272425,0.727575, 23.8272,5.01895,11.9136, 0.211654
2,0,0.272425,0.727575, 29.2628,2.93458,14.6314, 0.211654
2,0.764933,0,0.235067, 23.2737,3.85131,11.6368, 0.0694301
2,0.086978,0.913022,0, 27.194,14.8431,13.597, 0.0542471
2,0.718766,0.185244,0.0959909, 35.1696,2.44512,17.5848, 0.0471278
2,0.77058,0.151114,0.0783054, 23.0904,61.5228,11.5452, 0.038445
2,0.0586933,0.941307,0, 36.0683,2.99952,18.0341, 0.0330707
3,0,0.305996,0.694004, 24.1606,4.70551,12.0803, 0.305616
3,0,0.272425,0.727575, 45.0548,6.87013,22.5274, 0.211654
3,0,0.270372,0.729628, 29.9816,2.69295,14.9908, 0.210059
3,0.672126,0.327874,0, 24.1103,3.5201,12.0552, 0.105965
3,0.764933,0,0.235067, 25.9428,2.68269,12.9714, 0.0694301
3,0.086978,0.913022,0, 26.3991,2.64533,13.1995, 0.0490076
3,0.718766,0.185244,0.0959909, 24.5947,30.2926,12.2973, 0.0471278
3,0.718766,0.185244,0.0959909, 23.3324,6.52272,11.6662, 0.0471278
4,0,0.273492,0.726508, 28.9234,3.22777,14.4617, 0.273152
4,0,0.272425,0.727575, 22.4918,11.5214,11.2459, 0.211654
4,0,0.272425,0.727575, 25.8059,23.1708,12.9029, 0.211654
4,0.764933,0,0.235067, 22.357,25.2032,11.1785, 0.0694301
4,0.808979,0.191021,0, 23.7683,3.45575,11.8842, 0.0617357
4,0.808979,0.191021,0, 22.8833,5.185,11.4417, 0.0489149
4,0.718766,0.185244,0.0959909, 35.0836,2.55778,17.5418, 0.0471278
4,0.152636,0.847364,0, 33.9727,2.78796,16.9864, 0.0445863
5,0,0.317067,0.682933, 32.2863,2.57253,16.1432, 0.316673
5,0,0.272425,0.727575, 25.1216,5.5393,12.5608, 0.211654
5,0,0.261449,0.738551, 22.812,3.16991,11.406, 0.203127
5,0.764933,0,0.235067, 21.9784,19.0184,10.9892, 0.0694301
5,0.822737,0.177263,0, 26.5112,2.97216,13.2556, 0.0572891
5,0.718766,0.185244,0.0959909, 25.3033,4.12608,12.6516, 0.0471278
5,0.178651,0.821349,0, 25.1381,3.68944,12.569, 0.0428345
5,0.75053,0.164321,0.085149, 23.7909,7.6943,11.8954, 0.0418049
6,0,0.344893,0.655107, 23.4114,3.94672,11.7057, 0.344464
6,0,0.272425,0.727575, 23.2907,4.17209,11.6454, 0.211654
6,0,0.258591,0.741409, 25.9192,4.40255,12.9596, 0.200906
6,0.725922,0.274078,0, 22.223,9.16153,11.1115, 0.0885788
6,0.764933,0,0.235067, 23.6303,2.75208,11.8152, 0.0694301
6,0.718766,0.185244,0.0959909, 22.8341,4.10497,11.4171, 0.0471278
6,0.718766,0.185244,0.0959909, 22.4511,4.1005,11.2256, 0.0471278
6,0,0.273492,0.726508, 24.5443,2.62496,12.2722, 0.0392789
7,0,0.265337,0.734663, 32.4387,2.53564,16.2193, 0.265007
7,0,0.272425,0.727575, 24.5073,4.10655,12.2536, 0.211654
7,0,0.26427,0.73573, 33.3786,4.70953,2.84702, 0.205318
7,0,0.265337,0.734663, 22.3795,5.78739,11.1897, 0.0820719
7,0,0.273492,0.726508, 24.155,2.86336,12.0775, 0.0392789
7,0,0.273492,0.726508, 22.0632,3.52342,11.0316, 0.0392789
7,0.848886,0.151114,0, 26.165,2.68207,13.0825, 0.0386958
8,0,0.34609,0.65391, 25.4678,4.31068,12.7339, 0.34566
8,0,0.272425,0.727575, 23.5407,6.92772,11.7704, 0.211654
8,0,0.265337,0.734663, 22.7734,6.63646,11.3867, 0.0820719
8,0,0.255979,0.744021, 22.7628,4.8087,11.3814, 0.0791773
8,0.737627,0.262373,0, 23.1067,4.60011,11.5533, 0.067186
8,0,0.272041,0.727959, 36.4077,5.15136,3.30427, 0.0390705
8,0.883404,0.116596,0, 23.0188,2.77655,11.5094, 0.0376824
8,0.857702,0.142298,0, 23.0812,7.70053,11.5406, 0.0364383
9,0,0.286055,0.713945, 22.6277,4.43064,11.3138, 0.285699
9,0,0.268903,0.731097, 23.1052,5.0716,11.5526, 0.208918
9,0,0.260745,0.739255, 23.6387,3.15883,11.8194, 0.0806513
9,0,0.259281,0.740719, 23.168,5.52007,11.584, 0.0801988
9,0,0.286055,0.713945, 22.5246,6.75758,11.2623, 0.068375
