Iteration, w1,w2,w3, f1,f2,f3, MaxRegret
-3,1,0, 0, 20.2203,29.8171,10.1101, 0
-2,0,1, 0, 31.6455,3.057,2.9557, 0
-1,0,0, 1, 26.4619,52.3009,2.2283, 0
0,0.638535,0.128861,0.232605, 34.6162,40.066,17.3081, 0.24727
1,0.586296,0.413704,0, 24.1664,18.5961,12.0832, 0.211675
1,0.798087,0,0.201913, 23.9046,13.7897,11.9523, 0.157411
1,0,0.0709897,0.92901, 32.2082,34.8129,16.1041, 0.0668403
2,0.55696,0.44304,0, 30.4654,28.6865,5.24681, 0.201083
2,0.798087,0,0.201913, 24.6707,8.52461,12.3354, 0.157411
2,0,0.0709897,0.92901, 24.805,13.8468,12.4025, 0.0668403
2,0.55696,0.44304,0, 23.5731,7.67305,11.7866, 0.0148659
2,0.632424,0.367576,0, 23.8515,10.3061,11.9257, 0.013904
2,1,0,0, 22.8564,8.15831,11.4282, 0
2,0,0,1, 25.4259,21.7416,12.713, 0
2,0,1,0, 23.644,24.9784,11.822, 0
3,0.586296,0.413704,0, 27.2121,15.756,13.606, 0.211675
3,0.798087,0,0.201913, 24.7359,25.3772,12.368, 0.157411
3,0,0.0709897,0.92901, 26.4634,24.5219,13.2317, 0.0668403
3,0.257056,0.742944,0, 26.0194,33.8075,13.0097, 0.0475248
3,0.257056,0.742944,0, 40.2084,12.5645,20.1042, 0.0475248
3,0.76477,0.23523,0, 24.6706,13.9806,12.3353, 0.0413137
3,0.76477,0.23523,0, 23.0195,9.06471,11.5098, 0.0413137
3,0.55696,0.44304,0, 38.6277,9.18943,19.3138, 0.0148659
4,0.586296,0.413704,0, 29.5272,13.1511,14.7636, 0.211675
4,0.798087,0,0.201913, 34.3631,8.65445,17.1816, 0.157411
4,0,0.0709897,0.92901, 22.8436,8.62965,11.4218, 0.0668403
4,0.257056,0.742944,0, 34.979,13.8803,17.4895, 0.0475248
4,0.257056,0.742944,0, 27.3217,8.61795,3.7461, 0.0475248
4,0.76477,0.23523,0, 25.5293,7.73229,12.7646, 0.0413137
4,0.817709,0.182291,0, 23.1703,8.69708,11.5851, 0.032016
4,0.817709,0.182291,0, 25.3097,17.0412,12.6549, 0.0199071
5,0.586296,0.413704,0, 24.115,12.1843,12.0575, 0.211675
5,0.798087,0,0.201913, 26.6271,11.8272,13.3135, 0.157411
5,0,0.0709897,0.92901, 24.482,33.7448,12.241, 0.0668403
5,0.257056,0.742944,0, 23.4155,50.8223,11.7077, 0.0475248
5,0.257056,0.742944,0, 24.8611,10.3359,12.4306, 0.0475248
5,0.76477,0.23523,0, 25.4483,10.7802,12.7241, 0.0413137
5,0.812451,0.187549,0, 22.5146,17.8509,11.2573, 0.0329395
5,0.817709,0.182291,0, 24.3279,23.9603,12.164, 0.0199071
6,0.798087,0,0.201913, 26.9483,22.9573,12.5109, 0.157411
6,0.423088,0.576912,0, 24.0866,33.2672,12.0433, 0.152751
6,0,0.0709897,0.92901, 22.534,8.56738,11.267, 0.0668403
6,0.423088,0.576912,0, 39.5442,6.78771,19.7721, 0.04858
6,0.257056,0.742944,0, 37.6603,5.08277,18.8301, 0.0475248
6,0.257056,0.742944,0, 24.1761,12.6816,12.0881, 0.0475248
6,0.732575,0.267425,0, 35.5285,14.2403,17.7643, 0.0435166
6,0.76477,0.23523,0, 24.6044,14.9785,11.9152, 0.0413137
7,0.586296,0.413704,0, 33.5637,6.9751,16.7819, 0.211675
7,0.798087,0,0.201913, 25.7472,56.7741,12.8736, 0.157411
7,0,0.0709897,0.92901, 26.6505,37.1551,13.3252, 0.0668403
7,0.423088,0.576912,0, 24.7301,8.923,12.365, 0.04858
7,0.423088,0.576912,0, 28.0721,34.1147,14.0361, 0.04858
7,0.257056,0.742944,0, 28.0655,11.663,14.0328, 0.0475248
7,0.257056,0.742944,0, 43.0984,5.40559,21.5492, 0.0475248
7,0.732575,0.267425,0, 24.0015,12.6088,12.0008, 0.0435166
8,0.586296,0.413704,0, 26.7257,12.8378,13.3629, 0.211675
8,0.798087,0,0.201913, 30.3865,9.40067,15.1932, 0.157411
8,0,0.0709897,0.92901, 23.7689,13.8138,10.5603, 0.0668403
8,0.423088,0.576912,0, 23.8693,18.2241,11.9346, 0.04858
8,0.257056,0.742944,0, 24.0942,10.8212,12.0471, 0.0475248
8,0.257056,0.742944,0, 25.4083,10.1569,12.7041, 0.0475248
8,0.732575,0.267425,0, 30.263,9.39986,15.1315, 0.0435166
8,0.733591,0.266409,0, 22.5478,16.9838,11.2739, 0.0433513
9,0.612289,0.387711,0, 23.0239,7.09661,11.5119, 0.198375
