Iteration, w1,w2,w3, f1,f2,f3, MaxRegret
-3,1,0, 0, 20.2203,29.8171,10.1101, 0
-2,0,1, 0, 31.6455,3.057,2.9557, 0
-1,0,0, 1, 26.4619,52.3009,2.2283, 0
0,0.638535,0.128861,0.232605, 28.6834,8.5353,14.3417, 0.24727
1,0.603417,0.396583,0, 24.4269,7.69352,12.2134, 0.202915
1,0.798087,0,0.201913, 33.9662,23.2023,6.79233, 0.157411
2,0.798087,0,0.201913, 22.9048,19.4451,11.4524, 0.157411
2,0.760893,0.239107,0, 25.4889,24.1016,12.7444, 0.122341
3,0.586296,0.413704,0, 25.365,10.2797,12.6825, 0.211675
3,0.798087,0,0.201913, 24.4203,9.87039,12.2102, 0.157411
4,0.798087,0,0.201913, 22.006,82.6243,11.003, 0.157411
4,0.696768,0.303232,0, 22.0086,39.1471,11.0043, 0.15515
5,0.586296,0.413704,0, 36.2052,5.61593,18.1026, 0.211675
5,0.798087,0,0.201913, 23.4233,22.838,11.7117, 0.157411
6,0.586296,0.413704,0, 24.6036,9.65336,12.3018, 0.211675
6,0.798087,0,0.201913, 23.6663,45.3955,11.8332, 0.157411
7,0.798087,0,0.201913, 24.4971,8.42542,12.2486, 0.157411
7,0.735688,0.264312,0, 24.6585,12.2564,12.3293, 0.135237
8,0.443411,0.556589,0, 30.6793,4.03935,3.60561, 0.160088
8,0.798087,0,0.201913, 26.5308,57.2831,13.2654, 0.157411
9,0.5986,0.4014,0, 23.3654,8.26056,11.6827, 0.205379
9,0.798087,0,0.201913, 23.7834,19.7783,11.8917, 0.157411
10,0.798087,0,0.201913, 27.6068,23.2066,5.07392, 0.157411
10,0.275493,0.724507,0, 24.1402,21.4537,12.0701, 0.0994631
11,0.586296,0.413704,0, 22.1332,85.391,11.0666, 0.211675
11,0.798087,0,0.201913, 22.1208,75.302,11.0604, 0.157411
12,0.586296,0.413704,0, 24.9652,11.9116,12.4826, 0.211675
12,0.798087,0,0.201913, 24.0987,20.9449,12.0493, 0.157411
13,0.445064,0.554936,0, 22.1201,27.1947,11.06, 0.160685
13,0.798087,0,0.201913, 23.4313,10.8115,11.7157, 0.157411
14,0.586296,0.413704,0, 23.1299,8.90229,11.565, 0.211675
14,0.798087,0,0.201913, 31.3352,20.8055,15.6676, 0.157411
15,0.798087,0,0.201913, 21.5526,44.0063,10.7763, 0.157411
15,0.293452,0.706548,0, 23.284,8.33243,11.642, 0.105947
16,0.798087,0,0.201913, 22.7215,7.87332,11.3608, 0.157411
16,0.276279,0.723721,0, 24.0091,14.0135,12.0045, 0.0997468
17,0.464705,0.535295,0, 23.052,14.7848,11.526, 0.167776
17,0.798087,0,0.201913, 26.5118,13.7418,13.2559, 0.157411
18,0.45228,0.54772,0, 23.2091,8.71038,11.6045, 0.16329
18,0.798087,0,0.201913, 22.2219,13.7572,11.111, 0.157411
19,0.798087,0,0.201913, 22.3762,24.4462,11.1881, 0.157411
19,0.288492,0.711508,0, 23.1834,10.6755,11.5917, 0.104156
20,0.798087,0,0.201913, 31.0869,6.60916,5.9045, 0.157411
20,0.352645,0.647355,0, 24.259,7.70172,12.1295, 0.127318
21,0.798087,0,0.201913, 26.9004,7.55646,13.4502, 0.157411
21,0.768158,0.231842,0, 23.4357,44.6884,11.7178, 0.118623
22,0.586296,0.413704,0, 21.8592,8.59396,10.9296, 0.211675
22,0.798087,0,0.201913, 23.1121,8.19227,11.556, 0.157411
23,0.798087,0,0.201913, 21.7411,38.2891,10.8705, 0.157411
23,0.255032,0.744968,0, 22.426,7.30265,11.213, 0.0920761
24,0.798087,0,0.201913, 23.035,7.78999,11.5175, 0.157411
24,0.768158,0.231842,0, 24.6443,10.3204,11.8885, 0.081916
