Iteration, w1,w2,w3, f1,f2,f3, MaxRegret, is_duplicate, wd,wr,wt
-3,1,0, 0, 20.1494,101.356,10.0747, 0
-2,0,1, 0, 31.6239,1.7663,15.8119, 0
-1,0,0, 1, 25.4269,143.952,2.21921, 0
0,0,0.465335,0.534665, 30.5483,2.94203,2.58842, 0.459625,0,1,0,0,0,1,0,0,0,1
1,0.675225,0.324775,0, 21.1472,3.58754,10.5736, 0.224688,0,1,0,0,0,1,0,0,0.465335,0.534665
2,0.634673,0.169999,0.195328, 21.0987,5.07577,10.5494, 0.208701,0,1,0,0,0,0.465335,0.534665,0,0,1
3,0.480238,0.241863,0.277899, 25.6898,4.98569,2.6504, 0.157918,0,1,0,0,0,0.465335,0.534665,0.634673,0.169999,0.195328
4,0.477886,0.242958,0.279157, 21.3741,3.6556,10.6871, 0.157144,0,1,0,0,0.675225,0.324775,0,0,0.465335,0.534665
5,0.487683,0.238399,0.273918, 21.3129,5.18261,10.6564, 0.160366,0,1,0,0,0.477886,0.242958,0.279157,0,0.465335,0.534665
6,0.489524,0.237542,0.272934, 21.3789,4.42646,10.6895, 0.160971,0,1,0,0,0.487683,0.238399,0.273918,0,0.465335,0.534665
7,0.490131,0.23726,0.272609, 20.7805,5.27415,10.3902, 0.161171,0,1,0,0,0.489524,0.237542,0.272934,0,0.465335,0.534665
8,0.467663,0.247715,0.284622, 21.2099,4.5131,10.605, 0.153782,0,1,0,0,0.490131,0.23726,0.272609,0,0.465335,0.534665
9,0.483248,0.240462,0.276289, 21.4919,3.32234,10.7459, 0.158907,0,1,0,0,0.467663,0.247715,0.284622,0,0.465335,0.534665
10,0.491737,0.236513,0.271751, 21.6403,3.61485,10.8202, 0.161699,0,1,0,0,0.483248,0.240462,0.276289,0,0.465335,0.534665
11,0.498966,0.233148,0.267886, 21.3032,4.2385,10.6516, 0.164076,0,1,0,0,0.491737,0.236513,0.271751,0,0.465335,0.534665
12,0.486378,0.239006,0.274616, 21.1328,4.53345,10.5664, 0.159937,0,1,0,0,0.498966,0.233148,0.267886,0,0.465335,0.534665
13,0.480071,0.241941,0.277988, 25.2695,5.22829,2.79589, 0.157863,0,1,0,0,0.486378,0.239006,0.274616,0,0.465335,0.534665
14,0.76253,0.110503,0.126967, 21.0013,5.33915,10.5007, 0.13566,0,1,0,0,0,0.465335,0.534665,0.480238,0.241863,0.277899
15,0.476958,0.24339,0.279653, 24.7781,6.67262,3.0538, 0.156839,0,1,0,0,0,0.465335,0.534665,0.76253,0.110503,0.126967
16,0.774746,0.104818,0.120436, 21.059,5.18863,10.5295, 0.128681,0,1,0,0,0.480071,0.241941,0.277988,0,0.465335,0.534665
17,0.478913,0.24248,0.278607, 20.9627,4.18598,10.4814, 0.157482,0,1,0,0,0.774746,0.104818,0.120436,0,0.465335,0.534665
18,0.471954,0.245718,0.282328, 21.3923,3.44733,10.6962, 0.155193,0,1,0,0,0.478913,0.24248,0.278607,0,0.465335,0.534665
19,0.487848,0.238322,0.27383, 21.3194,3.65583,10.6597, 0.16042,0,1,0,0,0.471954,0.245718,0.282328,0,0.465335,0.534665
20,0.485359,0.23948,0.275161, 21.2169,3.92942,10.6085, 0.159602,0,1,0,0,0.487848,0.238322,0.27383,0,0.465335,0.534665
21,0.481831,0.241122,0.277047, 21.4641,3.69447,10.732, 0.158441,0,1,0,0,0.485359,0.23948,0.275161,0,0.465335,0.534665
22,0.49163,0.236562,0.271808, 21.1697,4.3418,10.5849, 0.161664,0,1,0,0,0.481831,0.241122,0.277047,0,0.465335,0.534665
23,0.481059,0.241481,0.27746, 21.8991,3.17486,10.9495, 0.158188,0,1,0,0,0.49163,0.236562,0.271808,0,0.465335,0.534665
24,0.508953,0.228501,0.262546, 21.4545,3.65529,10.7273, 0.16736,0,1,0,0,0.481059,0.241481,0.27746,0,0.465335,0.534665
25,0.491109,0.236805,0.272087, 21.2591,4.00817,10.6295, 0.161492,0,1,0,0,0.508953,0.228501,0.262546,0,0.465335,0.534665
26,0.483841,0.240187,0.275972, 21.3332,3.32955,10.6666, 0.159102,0,1,0,0,0.491109,0.236805,0.272087,0,0.465335,0.534665
27,0.484987,0.239653,0.27536, 21.6194,4.00885,10.8097, 0.159479,0,1,0,0,0.483841,0.240187,0.275972,0,0.465335,0.534665
28,0.499198,0.23304,0.267761, 21.5353,4.68519,10.7676, 0.164152,0,1,0,0,0.484987,0.239653,0.27536,0,0.465335,0.534665
29,0.49753,0.233816,0.268653, 21.8657,3.00825,10.9328, 0.163604,0,1,0,0,0.499198,0.23304,0.267761,0,0.465335,0.534665
30,0.507015,0.229403,0.263582, 25.867,4.44705,3.22609, 0.166723,0,1,0,0,0.49753,0.233816,0.268653,0,0.465335,0.534665
31,0.750842,0.115942,0.133216, 21.434,3.45542,10.717, 0.142337,0,1,0,0,0.507015,0.229403,0.263582,0,0.465335,0.534665
