Iteration, w1,w2,w3, f1,f2,f3, MaxRegret, is_duplicate, wd,wr,wt
-3,1,0, 0, 20.0154,0.959798,10.0077, 0
-2,0,1, 0, 20.3631,0.959532,10.1816, 0
-1,0,0, 1, 24.5904,2.81677,2.21509, 0
0,0,0.53724,0.46276, 23.2254,1.25629,2.55511, 0.354229,0,1,0,0,0,1,0,0,0,1
1,0.848653,0,0.151347, 20.9041,1.02116,5.45632, 0.115835,0,1,0,0,0,0.53724,0.46276,0,0,1
1,0,0.876692,0.123308, 23.0695,1.07923,3.25004, 0.0964816,0,0,0.53724,0.46276,0,1,0,0,0,1
1,0.683709,0.169924,0.146367, 21.0061,1.0274,5.44864, 0.0892492,0,1,0,0,0,1,0,0,0.53724,0.46276
2,0.679854,0,0.320146, 21.6359,1.19671,3.42483, 0.126486,0,1,0,0,0.848653,0,0.151347,0,0,1
2,0,0.141473,0.858527, 24.0546,1.70287,2.29795, 0.0932805,0,0,0.876692,0.123308,0,1,0,0,0,1
2,0.493279,0.272231,0.23449, 21.4935,1.08475,4.24613, 0.0643911,0,1,0,0,0.683709,0.169924,0.146367,0,0.53724,0.46276
2,0.479654,0.279551,0.240795, 21.7244,1.22097,3.4463, 0.0626126,0,1,0,0,0,0.53724,0.46276,0.848653,0,0.151347
3,0,0.745813,0.254187, 22.7531,1.18442,2.88434, 0.198887,0,0,0.141473,0.858527,0,1,0,0,0,1
3,0.497215,0,0.502785, 22.0797,1.23136,2.95804, 0.0925059,0,1,0,0,0.679854,0,0.320146,0,0,1
3,0,0.296943,0.703057, 23.7533,1.35287,2.45999, 0.0672196,0,0,0.876692,0.123308,0,0.141473,0.858527,0,0,1
3,0.781386,0.117448,0.101166, 20.2613,0.995985,10.1306, 0.0616874,0,1,0,0,0,0.53724,0.46276,0.479654,0.279551,0.240795
4,0.683709,0.169924,0.146367, 21.145,1.03618,4.99908, 0.0892492,1,1,0,0,0,0.53724,0.46276,0.781386,0.117448,0.101166
4,0.891867,0,0.108133, 20.3176,0.991328,10.1588, 0.0827611,0,1,0,0,0.497215,0,0.502785,0,0,1
4,0,0.899768,0.100232, 22.8111,1.07844,3.17712, 0.0784254,0,0,0.745813,0.254187,0,1,0,0,0,1
4,0,0.899768,0.100232, 22.6848,1.05625,3.56868, 0.073251,1,0,0.141473,0.858527,0,1,0,0,0.745813,0.254187
5,0.80445,0,0.19555, 21.073,1.08499,5.56718, 0.149666,0,1,0,0,0.891867,0,0.108133,0,0,1
5,0,0.132777,0.867223, 24.3207,2.0416,2.23881, 0.0875465,0,0,0.899768,0.100232,0,1,0,0,0,1
5,0.891867,0,0.108133, 20.1051,0.980173,10.0526, 0.0658936,1,1,0,0,0.497215,0,0.502785,0.891867,0,0.108133
5,0,0.352197,0.647803, 23.3187,1.56395,2.34624, 0.0647731,0,0,0.141473,0.858527,0,1,0,0,0.899768,0.100232
6,0,0.670047,0.329953, 23.3037,1.26912,2.5307, 0.258169,0,0,0.132777,0.867223,0,1,0,0,0,1
6,0,0.781963,0.218037, 23.6469,1.21381,2.71404, 0.159346,0,0,0.141473,0.858527,0,1,0,0,0.352197,0.647803
6,0.697124,0,0.302876, 21.5551,1.13545,3.82162, 0.129699,0,1,0,0,0.80445,0,0.19555,0,0,1
6,0,0.212297,0.787703, 23.8094,1.44808,2.38185, 0.0721932,0,0,0.899768,0.100232,0,0.132777,0.867223,0,0,1
7,0.561078,0,0.438922, 22.1017,1.3398,2.96578, 0.104388,0,1,0,0,0.697124,0,0.302876,0,0,1
7,0,0.8724,0.1276, 22.9257,1.15227,2.85533, 0.0998396,0,0,0.670047,0.329953,0,1,0,0,0,1
7,0,0.8724,0.1276, 23.0054,1.09851,3.10915, 0.0920374,1,0,0.132777,0.867223,0,1,0,0,0.670047,0.329953
7,0,0.890409,0.109591, 22.9917,1.10263,2.99829, 0.0800912,0,0,0.141473,0.858527,0,1,0,0,0.781963,0.218037
8,0.890732,0,0.109268, 20.2031,1.00791,10.1015, 0.0836293,0,1,0,0,0.561078,0,0.438922,0,0,1
8,0,0.890409,0.109591, 22.4494,1.0892,3.26233, 0.071552,1,0,0.781963,0.218037,0,1,0,0,0.352197,0.647803
8,0,0.913164,0.0868358, 22.255,1.06081,3.40384, 0.0679439,0,0,0.8724,0.1276,0,1,0,0,0,1
8,0.891867,0,0.108133, 20.3287,1.00181,10.1644, 0.0658936,1,1,0,0,0.497215,0,0.502785,0.891867,0,0.108133
9,0.80445,0,0.19555, 21.0278,1.02051,6.58065, 0.149666,1,1,0,0,0.890732,0,0.109268,0,0,1
