f1,f2,f3,w1,w2,w3
0,0,1,0,0,1
0,1.191962203216826e-05,0.8931460405274321,0,0.03333333333333333,0.9666666666666667
0,0.000120142261640956,0.7945524822048167,0,0.06666666666666667,0.9333333333333333
0,0.0004641588833612778,0.7038417613775041,0,0.1,0.9
0,0.001210958115387343,0.6206407839649537,0,0.1333333333333333,0.8666666666666667
0,0.002547783371060668,0.5445810352320767,0,0.1666666666666667,0.8333333333333334
0,0.004678428381140585,0.4752986965619486,0,0.2,0.8
0,0.007820885918563046,0.412434769973237,0,0.2333333333333333,0.7666666666666667
0,0.0122056929609403,0.3556352112387816,0,0.2666666666666667,0.7333333333333333
0,0.01807468965221857,0.304551072597712,0,0.3,0.7
0,0.02568004719817165,0.2588386562181625,0,0.3333333333333333,0.6666666666666666
0,0.03528348177733592,0.2181596797687895,0,0.3666666666666666,0.6333333333333333
0,0.04715560318259695,0.1821814557051778,0,0.4,0.6
0,0.06157536458502097,0.1505770861857869,0,0.4333333333333333,0.5666666666666667
0,0.07882959038099187,0.123025675920339,0,0.4666666666666667,0.5333333333333333
0,0.09921256574801246,0.09921256574801246,0,0.5,0.5
0,0.123025675920339,0.07882959038099187,0,0.5333333333333333,0.4666666666666667
0,0.1505770861857869,0.06157536458502097,0,0.5666666666666667,0.4333333333333333
0,0.1821814557051778,0.04715560318259695,0,0.6,0.4
0,0.2181596797687895,0.03528348177733592,0,0.6333333333333333,0.3666666666666666
0,0.2588386562181625,0.02568004719817165,0,0.6666666666666666,0.3333333333333333
0,0.304551072597712,0.01807468965221857,0,0.7,0.3
0,0.3556352112387816,0.0122056929609403,0,0.7333333333333333,0.2666666666666667
0,0.412434769973237,0.007820885918563046,0,0.7666666666666667,0.2333333333333333
0,0.4752986965619486,0.004678428381140585,0,0.8,0.2
0,0.5445810352320767,0.002547783371060668,0,0.8333333333333334,0.1666666666666667
0,0.6206407839649537,0.001210958115387343,0,0.8666666666666667,0.1333333333333333
0,0.7038417613775041,0.0004641588833612778,0,0.9,0.1
0,0.7945524822048167,0.000120142261640956,0,0.9333333333333333,0.06666666666666667
0,0.8931460405274321,1.191962203216826e-05,0,0.9666666666666667,0.03333333333333333
0,1,0,0,1,0
1.191962203216826e-05,0,0.8931460405274321,0.03333333333333333,0,0.9666666666666667
1.191962203216826e-05,1.191962203216826e-05,0.7945524822048167,0.03333333333333333,0.03333333333333333,0.9333333333333333
1.191962203216826e-05,0.000120142261640956,0.7038417613775041,0.03333333333333333,0.06666666666666667,0.9
1.191962203216826e-05,0.0004641588833612778,0.6206407839649537,0.03333333333333333,0.1,0.8666666666666667
1.191962203216826e-05,0.001210958115387343,0.5445810352320767,0.03333333333333333,0.1333333333333333,0.8333333333333334
1.191962203216826e-05,0.002547783371060668,0.4752986965619486,0.03333333333333333,0.1666666666666667,0.8
1.191962203216826e-05,0.004678428381140585,0.412434769973237,0.03333333333333333,0.2,0.7666666666666667
1.191962203216826e-05,0.007820885918563046,0.3556352112387816,0.03333333333333333,0.2333333333333333,0.7333333333333333
1.191962203216826e-05,0.0122056929609403,0.304551072597712,0.03333333333333333,0.2666666666666667,0.7
1.191962203216826e-05,0.01807468965221857,0.2588386562181625,0.03333333333333333,0.3,0.6666666666666666
1.191962203216826e-05,0.02568004719817165,0.2181596797687895,0.03333333333333333,0.3333333333333333,0.6333333333333333
1.191962203216826e-05,0.03528348177733592,0.1821814557051778,0.03333333333333333,0.3666666666666666,0.6
1.191962203216826e-05,0.04715560318259695,0.1505770861857869,0.03333333333333333,0.4,0.5666666666666667
1.191962203216826e-05,0.06157536458502097,0.123025675920339,0.03333333333333333,0.4333333333333333,0.5333333333333333
1.191962203216826e-05,0.07882959038099187,0.09921256574801246,0.03333333333333333,0.4666666666666667,0.5
1.191962203216826e-05,0.09921256574801246,0.07882959038099187,0.03333333333333333,0.5,0.4666666666666667
1.191962203216826e-05,0.123025675920339,0.06157536458502097,0.03333333333333333,0.5333333333333333,0.4333333333333333
1.191962203216826e-05,0.1505770861857869,0.04715560318259695,0.03333333333333333,0.5666666666666667,0.4
1.191962203216826e-05,0.1821814557051778,0.03528348177733592,0.03333333333333333,0.6,0.3666666666666666
1.191962203216826e-05,0.2181596797687895,0.02568004719817165,0.03333333333333333,0.6333333333333333,0.3333333333333333
1.191962203216826e-05,0.2588386562181625,0.01807468965221857,0.03333333333333333,0.6666666666666666,0.3
1.191962203216826e-05,0.304551072597712,0.0122056929609403,0.03333333333333333,0.7,0.2666666666666667
