Parent Map for Subproblem Tree 59
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.90666, 14.5781) -> 0 (1, 15)
    2 (2.50184, 15.3817) -> 77522 (2.01654, 15.2754)
    3 (1.77697, 13.5866) -> 63890 (1.49209, 14.0565)
    4 (2.43139, 12.8304) -> 88289 (2.09431, 12.9965)
    5 (2.38414, 16.3748) -> 90406 (2.09891, 16.1286)
    6 (3.33107, 16.6962) -> 59575 (3.15785, 16.6071)
    7 (3.42254, 12.6977) -> 93501 (3.12525, 12.7375)
    8 (4.25275, 12.1402) -> 97404 (3.69327, 12.5682)
    9 (5.01553, 11.4936) -> 95026 (4.23921, 11.9108)
    10 (5.88125, 10.993) -> 74243 (5.25089, 11.1137)
    11 (3.14571, 17.6789) -> 70112 (2.74772, 17.3398)
    12 (6.57651, 10.2743) -> 67155 (5.89671, 10.3065)
    13 (6.35848, 9.29835) -> 70580 (5.6008, 9.42083)
    14 (3.87009, 18.3683) -> 76409 (3.30445, 17.9515)
    15 (7.31019, 8.99137) -> 60265 (6.91682, 8.90996)
    16 (5.94096, 8.38968) -> 49580 (5.4212, 8.52042)
    17 (8.18435, 9.47701) -> 98632 (7.49855, 9.18423)
    18 (5.36305, 7.57358) -> 87392 (4.55407, 7.96422)
    19 (5.9977, 6.80077) -> 71895 (5.51318, 6.94678)
    20 (6.80764, 6.21427) -> 94700 (5.97523, 6.42496)
    21 (9.1307, 9.15388) -> 96159 (9.07685, 9.12128)
    22 (4.76416, 18.8162) -> 97529 (3.90694, 18.4082)
    23 (5.69441, 19.1831) -> 21282 (4.75427, 18.8454)
    24 (6.67292, 19.3893) -> 94600 (6.40047, 19.3757)
    25 (9.95619, 9.71831) -> 59824 (9.62729, 9.11817)
    26 (4.63451, 6.88857) -> 92681 (4.21116, 7.20926)
    27 (7.49914, 5.49189) -> 95908 (7.18781, 5.51187)
    28 (8.14289, 4.72666) -> 76185 (7.47867, 4.85888)
    29 (6.82033, 20.3784) -> 76186 (6.60601, 20.3467)
    30 (7.81913, 20.3295) -> 43870 (7.26382, 20.3122)
    31 (7.39661, 5.40002) -> 94591 (6.67139, 5.56515)
    32 (8.78678, 20.5818) -> 84966 (7.8775, 20.6593)
    33 (9.18664, 21.4984) -> 92885 (8.26829, 21.4793)
    34 (10.1863, 21.4731) -> 99133 (10.048, 21.5139)
    35 (4.07631, 6.05887) -> 94166 (3.85569, 6.2519)
    36 (10.9503, 9.61043) -> 26627 (10.9403, 9.41101)
    37 (8.61783, 22.3209) -> 86371 (7.75439, 22.1753)
    38 (3.69654, 5.13379) -> 98767 (3.49085, 5.40007)
    39 (7.80922, 3.78397) -> 99289 (7.2281, 4.01613)
    40 (7.93708, 23.0534) -> 98954 (7.35318, 22.8599)
    41 (7.04394, 3.14027) -> 90446 (6.36508, 3.53352)
    42 (8.71414, 3.35838) -> 82295 (8.20923, 3.54633)
    43 (1.58388, 16.9744) -> 61467 (1.56576, 16.9502)
    44 (9.66024, 3.0345) -> 79642 (8.97272, 3.1975)
    45 (10.6538, 3.14804) -> 98312 (9.79661, 3.33413)
    46 (3.28542, 6.67084) -> 99821 (3.03948, 6.95768)
    47 (10.7667, 2.15443) -> 94391 (9.94941, 2.42034)
    48 (6.15271, 21.1229) -> 86534 (5.29431, 20.7495)
    49 (2.86648, 6.17998) -> 68506 (2.699, 6.45313)
    50 (3.11221, 4.32227) -> 80183 (2.68935, 5.00574)
    51 (11.0942, 21.8924) -> 80356 (10.9604, 21.918)
    52 (11.9186, 22.4583) -> 97251 (11.6497, 22.5817)
    53 (12.9001, 22.65) -> 94024 (12.4155, 22.6147)
    54 (11.6793, 8.9259) -> 93227 (11.4257, 8.23575)
    55 (6.05, 11.5469) -> 99252 (5.27941, 11.658)
    56 (1.00313, 13.712) -> 1759 (1.00135, 14.4998)
    57 (8.22786, 24.0102) -> 88705 (7.3436, 23.5815)
    58 (10.5956, 1.16918) -> 95879 (9.73583, 1.49841)
    59 (13.8031, 22.2204) -> 77461 (13.6765, 22.2237)
    60 (14.4847, 22.9522) -> 96889 (13.5131, 22.849)
    61 (11.6535, 3.17285) -> 95738 (10.7919, 3.1075)
    62 (3.67616, 13.665) -> 33647 (2.96287, 14.0679)
    63 (8.35492, 25.0021) -> 60820 (7.76674, 24.7011)
    64 (2.68558, 3.41784) -> 89706 (2.34864, 4.07177)
    65 (3.25661, 19.158) -> 51858 (2.91351, 18.8117)
    66 (12.4307, 3.8021) -> 98420 (11.9143, 3.76941)
    67 (13.3889, 4.08809) -> 96451 (12.4713, 3.92593)
    68 (14.1028, 3.38786) -> 79061 (13.1656, 3.24916)
    69 (6.0573, 19.9184) -> 86745 (5.48799, 19.728)
    70 (13.2554, 2.85691) -> 93505 (13.0942, 2.83979)
    71 (9.73443, 0.660932) -> 93928 (9.41913, 0.860155)
    72 (10.7698, 22.8383) -> 35755 (10.056, 22.8582)
    73 (15.3828, 22.5123) -> 80516 (14.3927, 22.5598)
    74 (13.6523, 1.93905) -> 97837 (13.4274, 1.90797)
    75 (3.42226, 19.4961) -> 80507 (2.83697, 18.8942)
    76 (8.68381, 25.9464) -> 73649 (8.18072, 25.6647)
    77 (10.3427, 9.8233) -> 40346 (10.1831, 9.29832)
    78 (9.66952, 25.778) -> 67243 (8.91515, 25.4572)
    79 (5.57294, 21.9377) -> 71920 (5.06698, 21.6591)
    80 (2.80933, 12.653) -> 88289 (2.09431, 12.9965)
    81 (10.2446, 26.596) -> 70739 (9.67772, 26.3072)
    82 (11.292, 23.2126) -> 86401 (10.3893, 23.222)
    83 (12.5143, 9.47625) -> 96879 (12.5375, 8.72355)
    84 (13.512, 9.54389) -> 69260 (13.5739, 8.5918)
    85 (3.86013, 14.6256) -> 75601 (2.97483, 14.7544)
    86 (14.316, 1.19106) -> 90747 (13.4405, 1.32609)
    87 (7.85475, 26.5056) -> 93731 (7.5127, 26.2775)
    88 (14.7182, 0.275515) -> 95792 (13.754, 0.360666)
    89 (8.0737, 9.20775) -> 99471 (7.82899, 9.10427)
    90 (1.84014, 12.024) -> 43361 (1.76609, 12.1767)
    91 (16.1086, 21.8245) -> 93667 (15.8364, 21.8638)
    92 (7.27953, 25.7554) -> 98226 (7.04286, 25.557)
    93 (6.15603, 2.68025) -> 97032 (5.79659, 2.95156)
    94 (6.49434, 4.96886) -> 81177 (5.93353, 5.22545)
    95 (11.239, 26.7022) -> 99820 (10.7825, 26.5807)
    96 (10.6933, 1.85457) -> 96983 (10.3983, 1.98932)
    97 (14.5579, 1.25719) -> 89522 (14.3785, 1.26187)
    98 (16.9871, 22.3023) -> 97453 (16.2575, 22.3812)
    99 (0.721119, 13.8969) -> 5209 (0.795675, 14.2394)
    100 (13.7522, 0.0173115) -> 94521 (13.4405, 0.129614)
    101 (7.07875, 7.1643) -> 97647 (6.78748, 7.23515)
    102 (4.60877, 22.203) -> 91739 (3.92835, 21.5674)
    103 (6.29876, 25.9505) -> 93447 (5.59707, 25.302)
    104 (13.0549, 1.66753) -> 98900 (12.3629, 1.7345)
    105 (1.89538, 6.38818) -> 80213 (1.59892, 7.04392)
    106 (14.4559, 9.87405) -> 99185 (14.6193, 9.03181)
    107 (17.9667, 22.1012) -> 87628 (17.4648, 22.0911)
    108 (14.1522, 2.58869) -> 85971 (13.9221, 2.54658)
    109 (15.7182, 0.28235) -> 98989 (14.74, 0.392598)
    110 (12.5601, 21.8169) -> 89692 (11.8242, 21.8879)
    111 (4.4585, 12.5899) -> 97131 (3.76683, 12.8518)
    112 (2.5998, 20.0649) -> 98706 (2.40938, 19.746)
    113 (15.1184, 9.53877) -> 97058 (15.1282, 8.96136)
    114 (16.0805, 20.8249) -> 80253 (15.6788, 21.0461)
    115 (18.5406, 21.2824) -> 99599 (17.8642, 21.4055)
    116 (15.9732, 9.01985) -> 72983 (15.7232, 8.05902)
    117 (15.1025, 3.36289) -> 62540 (14.3483, 3.26923)
    118 (2.28343, 15.7841) -> 24677 (1.63358, 15.4175)
