Parent Map for Subproblem Tree 27
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.90666, 14.5781) -> 0 (1, 15)
    2 (2.50184, 15.3817) -> 77522 (2.01654, 15.2754)
    3 (1.77697, 13.5866) -> 63890 (1.49209, 14.0565)
    4 (2.43139, 12.8304) -> 94142 (1.99042, 12.9079)
    5 (2.38414, 16.3748) -> 90406 (2.09891, 16.1286)
    6 (3.33107, 16.6962) -> 59575 (3.15785, 16.6071)
    7 (3.42254, 12.6977) -> 56639 (3.14061, 12.7256)
    8 (4.25275, 12.1402) -> 89689 (3.83157, 12.2182)
    9 (5.01553, 11.4936) -> 48305 (4.84864, 11.4974)
    10 (5.88125, 10.993) -> 53897 (5.15823, 10.9289)
    11 (3.14571, 17.6789) -> 70112 (2.74772, 17.3398)
    12 (6.57651, 10.2743) -> 98548 (6.04952, 10.0698)
    13 (6.35848, 9.29835) -> 91783 (6.27853, 9.26602)
    14 (3.87009, 18.3683) -> 64426 (3.29078, 17.9087)
    15 (7.31019, 8.99137) -> 96988 (6.55841, 8.53294)
    16 (5.94096, 8.38968) -> 80481 (5.62428, 8.29832)
    17 (8.18435, 9.47701) -> 99727 (7.55565, 8.96906)
    18 (5.36305, 7.57358) -> 98928 (5.12542, 7.56255)
    19 (5.9977, 6.80077) -> 97871 (5.63517, 6.73467)
    20 (6.80764, 6.21427) -> 79010 (5.97958, 5.9827)
    21 (9.1307, 9.15388) -> 55273 (8.59967, 8.43567)
    22 (4.76416, 18.8162) -> 40478 (3.93438, 18.3447)
    23 (5.69441, 19.1831) -> 76811 (5.19718, 18.995)
    24 (6.67292, 19.3893) -> 94320 (5.82402, 19.2501)
    25 (9.95619, 9.71831) -> 67681 (9.79731, 9.23804)
    26 (4.63451, 6.88857) -> 70530 (4.36588, 6.90778)
    27 (7.49914, 5.49189) -> 82389 (6.91809, 5.30012)
    28 (8.14289, 4.72666) -> 91126 (7.52476, 4.49255)
    29 (6.82033, 20.3784) -> 76186 (6.60601, 20.3467)
    30 (7.81913, 20.3295) -> 77549 (7.20299, 20.2771)
    31 (7.39661, 5.40002) -> 98023 (6.94075, 5.2828)
    32 (8.78678, 20.5818) -> 91557 (8.57214, 20.5927)
    33 (9.18664, 21.4984) -> 76154 (8.23465, 21.4017)
    34 (10.1863, 21.4731) -> 90823 (10.1393, 21.4505)
    35 (4.07631, 6.05887) -> 96070 (3.93161, 6.07643)
    36 (10.9503, 9.61043) -> 37357 (10.9544, 8.64635)
    37 (8.61783, 22.3209) -> 85700 (8.02438, 22.1707)
    38 (3.69654, 5.13379) -> 60856 (3.44232, 5.24609)
    39 (7.80922, 3.78397) -> 99603 (7.07906, 3.58552)
    40 (7.93708, 23.0534) -> 94764 (7.37177, 22.8145)
    41 (7.04394, 3.14027) -> 95735 (6.2052, 3.01996)
    42 (8.71414, 3.35838) -> 94218 (8.46916, 3.26295)
    43 (1.58388, 16.9744) -> 52484 (1.47241, 16.644)
    44 (9.66024, 3.0345) -> 90999 (8.93846, 2.73228)
    45 (10.6538, 3.14804) -> 99851 (10.5203, 3.02799)
    46 (3.28542, 6.67084) -> 92776 (3.16879, 6.70757)
    47 (10.7667, 2.15443) -> 78273 (9.89237, 1.67294)
    48 (6.15271, 21.1229) -> 90832 (5.81009, 20.9586)
    49 (2.86648, 6.17998) -> 73129 (2.31522, 6.51663)
    50 (3.11221, 4.32227) -> 85011 (2.79507, 4.51849)
    51 (11.0942, 21.8924) -> 80190 (10.2671, 21.5752)
    52 (11.9186, 22.4583) -> 98109 (11.5439, 22.2793)
    53 (12.9001, 22.65) -> 83228 (12.1833, 22.1749)
    54 (11.6793, 8.9259) -> 49151 (11.6927, 8.61477)
    55 (6.05, 11.5469) -> 62762 (5.66204, 11.5003)
    56 (1.00313, 13.712) -> 1759 (1.00135, 14.4998)
    57 (8.22786, 24.0102) -> 88705 (7.3436, 23.5815)
    58 (10.5956, 1.16918) -> 99149 (10.2098, 0.819504)
    59 (13.8031, 22.2204) -> 59842 (13.6814, 22.1497)
    60 (14.4847, 22.9522) -> 87077 (14.1584, 22.7178)
    61 (11.6535, 3.17285) -> 96538 (10.856, 2.58377)
    62 (3.67616, 13.665) -> 33647 (2.96287, 14.0679)
    63 (8.35492, 25.0021) -> 91624 (7.59694, 24.48)
    64 (2.68558, 3.41784) -> 91323 (1.94111, 4.01611)
    65 (3.25661, 19.158) -> 23682 (2.97746, 18.851)
    66 (12.4307, 3.8021) -> 99753 (12.1391, 3.24137)
    67 (13.3889, 4.08809) -> 96105 (12.9752, 3.36937)
    68 (14.1028, 3.38786) -> 90630 (13.61, 2.59807)
    69 (6.0573, 19.9184) -> 42857 (5.42439, 19.6431)
    70 (13.2554, 2.85691) -> 99731 (12.9684, 2.54526)
    71 (9.73443, 0.660932) -> 94982 (9.00692, 0.51039)
    72 (10.7698, 22.8383) -> 95313 (10.5225, 22.7536)
    73 (15.3828, 22.5123) -> 90924 (14.7997, 22.1583)
    74 (13.6523, 1.93905) -> 85625 (13.2415, 1.31367)
    75 (3.42226, 19.4961) -> 13523 (2.85128, 18.8508)
    76 (8.68381, 25.9464) -> 88611 (8.51389, 25.8336)
    77 (10.3427, 9.8233) -> 56853 (10.165, 8.94802)
    78 (9.66952, 25.778) -> 76025 (9.08027, 25.4377)
    79 (5.57294, 21.9377) -> 85171 (5.0317, 21.5406)
    80 (2.80933, 12.653) -> 95165 (2.13861, 12.7916)
    81 (10.2446, 26.596) -> 70739 (9.67772, 26.3072)
    82 (11.292, 23.2126) -> 85539 (10.5064, 22.8834)
    83 (12.5143, 9.47625) -> 57486 (12.5784, 9.27345)
    84 (13.512, 9.54389) -> 90387 (13.743, 9.05534)
    85 (3.86013, 14.6256) -> 75601 (2.97483, 14.7544)
    86 (14.316, 1.19106) -> 99278 (13.6753, 0.604378)
    87 (7.85475, 26.5056) -> 88433 (7.56957, 26.2843)
    88 (14.7182, 0.275515) -> 99193 (14.4708, 0.124874)
    89 (8.0737, 9.20775) -> 93296 (7.6496, 8.86906)
    90 (1.84014, 12.024) -> 99490 (1.4946, 12.4376)
    91 (16.1086, 21.8245) -> 92653 (16.1658, 21.7898)
    92 (7.27953, 25.7554) -> 54461 (6.90398, 25.451)
    93 (6.15603, 2.68025) -> 90550 (5.51459, 2.62988)
    94 (6.49434, 4.96886) -> 99960 (6.16671, 4.90998)
    95 (11.239, 26.7022) -> 87679 (11.1666, 26.6624)
    96 (10.6933, 1.85457) -> 98465 (9.82755, 1.37417)
    97 (14.5579, 1.25719) -> 99836 (14.4426, 1.07726)
    98 (16.9871, 22.3023) -> 98245 (17.3144, 21.9092)
    99 (0.721119, 13.8969) -> 5209 (0.795675, 14.2394)
    100 (13.7522, 0.0173115) -> 98225 (13.6197, -0.183853)
    101 (7.07875, 7.1643) -> 98417 (6.7182, 6.98318)
    102 (4.60877, 22.203) -> 91739 (3.92835, 21.5674)
    103 (6.29876, 25.9505) -> 82847 (5.62237, 25.2827)
    104 (13.0549, 1.66753) -> 96976 (12.4486, 1.13625)
    105 (1.89538, 6.38818) -> 92533 (1.75799, 6.49233)
    106 (14.4559, 9.87405) -> 80455 (14.8082, 9.43376)
    107 (17.9667, 22.1012) -> 82579 (18.4217, 21.6314)
    108 (14.1522, 2.58869) -> 99380 (13.9211, 2.1633)
    109 (15.7182, 0.28235) -> 95620 (15.4532, 0.0466931)
    110 (12.5601, 21.8169) -> 77725 (11.9066, 21.3524)
    111 (4.4585, 12.5899) -> 82431 (3.50935, 12.6656)
    112 (2.5998, 20.0649) -> 93609 (2.17693, 19.3253)
    113 (15.1184, 9.53877) -> 86468 (15.2464, 9.34316)
    114 (16.0805, 20.8249) -> 97693 (16.1167, 20.7918)
    115 (18.5406, 21.2824) -> 71761 (18.7822, 21.0841)
    116 (15.9732, 9.01985) -> 96910 (16.0971, 8.89101)
    117 (15.1025, 3.36289) -> 94991 (15.0291, 3.25121)
    118 (2.28343, 15.7841) -> 24677 (1.63358, 15.4175)
