Parent Map for Subproblem Tree 83
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.90666, 14.5781) -> 0 (1, 15)
    2 (2.50184, 15.3817) -> 77522 (2.01654, 15.2754)
    3 (1.77697, 13.5866) -> 63890 (1.49209, 14.0565)
    4 (2.43139, 12.8304) -> 88770 (1.79698, 13.0296)
    5 (2.38414, 16.3748) -> 90406 (2.09891, 16.1286)
    6 (3.33107, 16.6962) -> 59575 (3.15785, 16.6071)
    7 (3.42254, 12.6977) -> 93501 (3.12525, 12.7375)
    8 (4.25275, 12.1402) -> 99932 (3.50139, 12.3767)
    9 (5.01553, 11.4936) -> 95026 (4.23921, 11.9108)
    10 (5.88125, 10.993) -> 89242 (5.47498, 11.2465)
    11 (3.14571, 17.6789) -> 87049 (2.7363, 17.2813)
    12 (6.57651, 10.2743) -> 89737 (6.26046, 10.3567)
    13 (6.35848, 9.29835) -> 91267 (5.52065, 9.53003)
    14 (3.87009, 18.3683) -> 68137 (3.46305, 18.0111)
    15 (7.31019, 8.99137) -> 68048 (6.59478, 9.02427)
    16 (5.94096, 8.38968) -> 52455 (5.42822, 8.58206)
    17 (8.18435, 9.47701) -> 92842 (7.79183, 9.34181)
    18 (5.36305, 7.57358) -> 96663 (4.49544, 8.04449)
    19 (5.9977, 6.80077) -> 83553 (5.50272, 7.07336)
    20 (6.80764, 6.21427) -> 77356 (6.07488, 6.52604)
    21 (9.1307, 9.15388) -> 96159 (9.07685, 9.12128)
    22 (4.76416, 18.8162) -> 83533 (4.58111, 18.7031)
    23 (5.69441, 19.1831) -> 36178 (5.15694, 18.9113)
    24 (6.67292, 19.3893) -> 63281 (6.26726, 19.282)
    25 (9.95619, 9.71831) -> 59175 (9.82086, 9.47984)
    26 (4.63451, 6.88857) -> 8494 (3.91736, 7.55661)
    27 (7.49914, 5.49189) -> 83079 (7.28663, 5.54415)
    28 (8.14289, 4.72666) -> 96226 (7.28563, 5.09314)
    29 (6.82033, 20.3784) -> 99158 (6.58172, 20.2771)
    30 (7.81913, 20.3295) -> 67403 (7.01281, 20.1202)
    31 (7.39661, 5.40002) -> 95908 (7.18781, 5.51187)
    32 (8.78678, 20.5818) -> 78621 (8.58734, 20.5619)
    33 (9.18664, 21.4984) -> 68798 (8.35907, 21.2933)
    34 (10.1863, 21.4731) -> 58933 (9.49299, 21.0149)
    35 (4.07631, 6.05887) -> 57958 (3.80575, 6.39719)
    36 (10.9503, 9.61043) -> 99855 (10.6828, 8.87662)
    37 (8.61783, 22.3209) -> 49785 (7.97949, 22.0934)
    38 (3.69654, 5.13379) -> 98767 (3.49085, 5.40007)
    39 (7.80922, 3.78397) -> 99195 (7.79972, 3.83454)
    40 (7.93708, 23.0534) -> 89932 (7.48698, 22.7369)
    41 (7.04394, 3.14027) -> 88495 (6.83626, 3.25862)
    42 (8.71414, 3.35838) -> 93303 (7.99087, 3.78079)
    43 (1.58388, 16.9744) -> 67082 (1.35642, 16.3281)
    44 (9.66024, 3.0345) -> 96462 (9.05845, 3.31907)
    45 (10.6538, 3.14804) -> 90488 (10.1768, 3.3367)
    46 (3.28542, 6.67084) -> 99257 (2.74706, 7.49041)
    47 (10.7667, 2.15443) -> 96366 (10.2837, 2.36441)
    48 (6.15271, 21.1229) -> 81946 (5.81465, 20.8981)
    49 (2.86648, 6.17998) -> 96584 (2.75192, 6.3796)
    50 (3.11221, 4.32227) -> 80183 (2.68935, 5.00574)
    51 (11.0942, 21.8924) -> 81207 (10.5052, 21.5263)
    52 (11.9186, 22.4583) -> 95680 (11.3533, 22.089)
    53 (12.9001, 22.65) -> 90691 (12.4254, 22.2709)
    54 (11.6793, 8.9259) -> 98052 (11.4463, 8.50298)
    55 (6.05, 11.5469) -> 96327 (5.39712, 11.7757)
    56 (1.00313, 13.712) -> 1759 (1.00135, 14.4998)
    57 (8.22786, 24.0102) -> 78344 (7.4218, 23.5069)
    58 (10.5956, 1.16918) -> 97102 (9.96252, 1.769)
    59 (13.8031, 22.2204) -> 94838 (13.1501, 21.9328)
    60 (14.4847, 22.9522) -> 87077 (14.1584, 22.7178)
    61 (11.6535, 3.17285) -> 94059 (11.0616, 3.32979)
    62 (3.67616, 13.665) -> 63991 (3.31773, 13.8432)
    63 (8.35492, 25.0021) -> 95728 (7.65541, 24.4417)
    64 (2.68558, 3.41784) -> 98074 (2.50171, 3.91542)
    65 (3.25661, 19.158) -> 75571 (2.88782, 18.6903)
    66 (12.4307, 3.8021) -> 79303 (11.655, 3.8911)
    67 (13.3889, 4.08809) -> 85612 (12.9526, 4.02601)
    68 (14.1028, 3.38786) -> 98352 (13.4662, 3.40159)
    69 (6.0573, 19.9184) -> 42857 (5.42439, 19.6431)
    70 (13.2554, 2.85691) -> 99334 (12.7577, 3.03818)
    71 (9.73443, 0.660932) -> 93928 (9.41913, 0.860155)
    72 (10.7698, 22.8383) -> 49520 (10.3559, 22.5063)
    73 (15.3828, 22.5123) -> 80719 (14.7606, 22.145)
    74 (13.6523, 1.93905) -> 97837 (13.4274, 1.90797)
    75 (3.42226, 19.4961) -> 51858 (2.91351, 18.8117)
    76 (8.68381, 25.9464) -> 88611 (8.51389, 25.8336)
    77 (10.3427, 9.8233) -> 93344 (10.2465, 9.34291)
    78 (9.66952, 25.778) -> 99039 (9.4639, 25.5624)
    79 (5.57294, 21.9377) -> 86994 (5.29229, 21.6522)
    80 (2.80933, 12.653) -> 92196 (2.83106, 12.7003)
    81 (10.2446, 26.596) -> 97018 (9.87948, 26.3316)
    82 (11.292, 23.2126) -> 82323 (10.6082, 22.5936)
    83 (12.5143, 9.47625) -> 81330 (12.3084, 8.52987)
    84 (13.512, 9.54389) -> 96566 (13.4531, 8.84014)
    85 (3.86013, 14.6256) -> 75601 (2.97483, 14.7544)
    86 (14.316, 1.19106) -> 88152 (13.9971, 1.26713)
    87 (7.85475, 26.5056) -> 93881 (7.41747, 26.0581)
    88 (14.7182, 0.275515) -> 99670 (14.6163, 0.256578)
    89 (8.0737, 9.20775) -> 64387 (7.72452, 9.11914)
    90 (1.84014, 12.024) -> 25623 (1.4749, 12.6382)
    91 (16.1086, 21.8245) -> 99116 (15.3843, 21.5142)
    92 (7.27953, 25.7554) -> 72382 (6.59957, 25.1109)
    93 (6.15603, 2.68025) -> 94003 (6.00019, 2.87676)
    94 (6.49434, 4.96886) -> 71030 (6.24068, 5.136)
    95 (11.239, 26.7022) -> 87679 (11.1666, 26.6624)
    96 (10.6933, 1.85457) -> 96983 (10.3983, 1.98932)
    97 (14.5579, 1.25719) -> 99584 (13.6514, 1.55584)
    98 (16.9871, 22.3023) -> 96821 (16.172, 21.8933)
    99 (0.721119, 13.8969) -> 82388 (0.79383, 14.2195)
    100 (13.7522, 0.0173115) -> 94521 (13.4405, 0.129614)
    101 (7.07875, 7.1643) -> 97647 (6.78748, 7.23515)
    102 (4.60877, 22.203) -> 76768 (4.30998, 21.8727)
    103 (6.29876, 25.9505) -> 93963 (5.81329, 25.157)
    104 (13.0549, 1.66753) -> 99740 (12.9144, 1.74585)
    105 (1.89538, 6.38818) -> 99251 (1.5831, 7.23706)
    106 (14.4559, 9.87405) -> 95425 (14.3093, 9.02985)
    107 (17.9667, 22.1012) -> 98245 (17.3144, 21.9092)
    108 (14.1522, 2.58869) -> 95541 (13.5937, 2.61913)
    109 (15.7182, 0.28235) -> 93026 (15.0603, 0.430898)
    110 (12.5601, 21.8169) -> 76317 (11.9863, 21.3714)
    111 (4.4585, 12.5899) -> 94473 (3.61799, 12.8399)
    112 (2.5998, 20.0649) -> 80182 (2.38417, 19.6486)
    113 (15.1184, 9.53877) -> 97058 (15.1282, 8.96136)
    114 (16.0805, 20.8249) -> 77515 (15.5992, 20.6321)
    115 (18.5406, 21.2824) -> 80521 (18.388, 21.2117)
    116 (15.9732, 9.01985) -> 89091 (15.7609, 8.51332)
    117 (15.1025, 3.36289) -> 98204 (14.7465, 3.43687)
    118 (2.28343, 15.7841) -> 75197 (1.54935, 15.36)
