Parent Map for Subproblem Tree 18
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.90666, 14.5781) -> 0 (1, 15)
    2 (2.50184, 15.3817) -> 73762 (2.14327, 15.2834)
    3 (1.77697, 13.5866) -> 36067 (1.3331, 14.3607)
    4 (2.43139, 12.8304) -> 65381 (2.13962, 12.8637)
    5 (2.38414, 16.3748) -> 68175 (1.90335, 15.9419)
    6 (3.33107, 16.6962) -> 79285 (2.58455, 16.1976)
    7 (3.42254, 12.6977) -> 85489 (3.16915, 12.7063)
    8 (4.25275, 12.1402) -> 77611 (3.54951, 12.2302)
    9 (5.01553, 11.4936) -> 89654 (4.12616, 11.5098)
    10 (5.88125, 10.993) -> 53897 (5.15823, 10.9289)
    11 (3.14571, 17.6789) -> 55087 (2.85912, 17.3915)
    12 (6.57651, 10.2743) -> 81573 (6.16054, 10.1899)
    13 (6.35848, 9.29835) -> 91832 (5.57825, 9.22334)
    14 (3.87009, 18.3683) -> 68137 (3.46305, 18.0111)
    15 (7.31019, 8.99137) -> 92184 (6.48566, 8.66703)
    16 (5.94096, 8.38968) -> 82936 (5.00001, 8.38387)
    17 (8.18435, 9.47701) -> 99495 (7.38915, 8.89463)
    18 (5.36305, 7.57358) -> 83775 (4.71059, 7.62509)
    19 (5.9977, 6.80077) -> 83264 (5.60815, 6.83005)
    20 (6.80764, 6.21427) -> 88759 (5.8343, 6.16065)
    21 (9.1307, 9.15388) -> 63269 (8.61093, 8.56285)
    22 (4.76416, 18.8162) -> 95543 (4.03367, 18.284)
    23 (5.69441, 19.1831) -> 99202 (5.03215, 18.8036)
    24 (6.67292, 19.3893) -> 61080 (5.97636, 19.0702)
    25 (9.95619, 9.71831) -> 98303 (9.62363, 8.965)
    26 (4.63451, 6.88857) -> 89514 (4.53035, 6.93994)
    27 (7.49914, 5.49189) -> 93492 (7.1901, 5.46432)
    28 (8.14289, 4.72666) -> 93934 (7.30241, 4.55103)
    29 (6.82033, 20.3784) -> 99158 (6.58172, 20.2771)
    30 (7.81913, 20.3295) -> 99255 (7.32312, 20.1658)
    31 (7.39661, 5.40002) -> 99733 (6.68154, 5.29338)
    32 (8.78678, 20.5818) -> 94969 (7.94903, 20.3623)
    33 (9.18664, 21.4984) -> 96150 (8.53031, 21.2589)
    34 (10.1863, 21.4731) -> 88669 (9.39627, 20.9425)
    35 (4.07631, 6.05887) -> 92344 (3.53272, 6.26111)
    36 (10.9503, 9.61043) -> 56565 (10.811, 8.66027)
    37 (8.61783, 22.3209) -> 83580 (8.05365, 22.0471)
    38 (3.69654, 5.13379) -> 97100 (3.32644, 5.4508)
    39 (7.80922, 3.78397) -> 95455 (7.35635, 3.76705)
    40 (7.93708, 23.0534) -> 89932 (7.48698, 22.7369)
    41 (7.04394, 3.14027) -> 77027 (6.15982, 3.28226)
    42 (8.71414, 3.35838) -> 94218 (8.46916, 3.26295)
    43 (1.58388, 16.9744) -> 52484 (1.47241, 16.644)
    44 (9.66024, 3.0345) -> 88346 (8.80855, 2.89704)
    45 (10.6538, 3.14804) -> 92071 (9.79562, 2.85941)
