Parent Map for Subproblem Tree 19
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.90666, 14.5781) -> 0 (1, 15)
    2 (2.50184, 15.3817) -> 73762 (2.14327, 15.2834)
    3 (1.77697, 13.5866) -> 36067 (1.3331, 14.3607)
    4 (2.43139, 12.8304) -> 65381 (2.13962, 12.8637)
    5 (2.38414, 16.3748) -> 68175 (1.90335, 15.9419)
    6 (3.33107, 16.6962) -> 85406 (3.22216, 16.6123)
    7 (3.42254, 12.6977) -> 85489 (3.16915, 12.7063)
    8 (4.25275, 12.1402) -> 77611 (3.54951, 12.2302)
    9 (5.01553, 11.4936) -> 96583 (4.38632, 11.5877)
    10 (5.88125, 10.993) -> 53897 (5.15823, 10.9289)
    11 (3.14571, 17.6789) -> 55087 (2.85912, 17.3915)
    12 (6.57651, 10.2743) -> 81573 (6.16054, 10.1899)
    13 (6.35848, 9.29835) -> 91832 (5.57825, 9.22334)
    14 (3.87009, 18.3683) -> 62406 (3.14028, 17.7028)
    15 (7.31019, 8.99137) -> 92184 (6.48566, 8.66703)
    16 (5.94096, 8.38968) -> 82936 (5.00001, 8.38387)
    17 (8.18435, 9.47701) -> 90636 (7.65846, 9.09451)
    18 (5.36305, 7.57358) -> 83775 (4.71059, 7.62509)
    19 (5.9977, 6.80077) -> 97871 (5.63517, 6.73467)
    20 (6.80764, 6.21427) -> 89502 (6.11936, 6.19272)
    21 (9.1307, 9.15388) -> 60165 (8.8913, 8.81274)
    22 (4.76416, 18.8162) -> 95543 (4.03367, 18.284)
    23 (5.69441, 19.1831) -> 36178 (5.15694, 18.9113)
    24 (6.67292, 19.3893) -> 95390 (6.0355, 19.1478)
    25 (9.95619, 9.71831) -> 98303 (9.62363, 8.965)
    26 (4.63451, 6.88857) -> 88472 (4.09034, 7.07619)
    27 (7.49914, 5.49189) -> 85104 (6.98228, 5.48097)
    28 (8.14289, 4.72666) -> 94511 (7.6747, 4.61078)
    29 (6.82033, 20.3784) -> 99158 (6.58172, 20.2771)
    30 (7.81913, 20.3295) -> 99255 (7.32312, 20.1658)
    31 (7.39661, 5.40002) -> 99733 (6.68154, 5.29338)
    32 (8.78678, 20.5818) -> 94969 (7.94903, 20.3623)
    33 (9.18664, 21.4984) -> 99483 (8.40044, 21.2191)
    34 (10.1863, 21.4731) -> 86308 (9.76802, 21.1048)
    35 (4.07631, 6.05887) -> 78617 (3.38319, 6.46719)
    36 (10.9503, 9.61043) -> 41989 (10.9487, 9.16338)
    37 (8.61783, 22.3209) -> 83580 (8.05365, 22.0471)
    38 (3.69654, 5.13379) -> 66027 (3.13891, 5.46496)
    39 (7.80922, 3.78397) -> 99195 (7.79972, 3.83454)
    40 (7.93708, 23.0534) -> 38193 (7.28227, 22.6037)
    41 (7.04394, 3.14027) -> 87372 (6.21962, 3.25715)
    42 (8.71414, 3.35838) -> 63755 (7.8848, 3.27294)
    43 (1.58388, 16.9744) -> 93779 (1.43119, 16.5122)
    44 (9.66024, 3.0345) -> 90772 (9.113, 2.87427)
    45 (10.6538, 3.14804) -> 82920 (10.2334, 3.0077)
