Parent Map for Subproblem Tree 304
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.90666, 14.5781) -> 0 (1, 15)
    2 (2.50184, 15.3817) -> 73762 (2.14327, 15.2834)
    3 (1.77697, 13.5866) -> 14088 (1.42239, 14.2195)
    4 (2.43139, 12.8304) -> 24302 (2.20036, 13.0119)
    5 (2.38414, 16.3748) -> 25120 (1.7321, 15.7547)
    6 (3.33107, 16.6962) -> 79285 (2.58455, 16.1976)
    7 (3.42254, 12.6977) -> 89781 (2.668, 13.2174)
    8 (4.25275, 12.1402) -> 59718 (3.48511, 12.6699)
    9 (5.01553, 11.4936) -> 94089 (4.2362, 12.112)
    10 (5.88125, 10.993) -> 84144 (5.21336, 11.3114)
    11 (3.14571, 17.6789) -> 83738 (3.05427, 17.5698)
    12 (6.57651, 10.2743) -> 68115 (5.82824, 10.6124)
    13 (6.35848, 9.29835) -> 72600 (6.04478, 9.44757)
    14 (3.87009, 18.3683) -> 54961 (3.23564, 17.7466)
    15 (7.31019, 8.99137) -> 73790 (7.0931, 9.04602)
    16 (5.94096, 8.38968) -> 95074 (5.32892, 8.81024)
    17 (8.18435, 9.47701) -> 95580 (8.13825, 9.47806)
    18 (5.36305, 7.57358) -> 79671 (5.1525, 7.76326)
    19 (5.9977, 6.80077) -> 90268 (5.30038, 7.46966)
    20 (6.80764, 6.21427) -> 66641 (6.34921, 6.57514)
    21 (9.1307, 9.15388) -> 57039 (8.33653, 9.04806)
    22 (4.76416, 18.8162) -> 90487 (4.26405, 18.434)
    23 (5.69441, 19.1831) -> 28003 (5.07597, 18.7965)
    24 (6.67292, 19.3893) -> 91221 (5.93724, 18.9804)
    25 (9.95619, 9.71831) -> 71320 (9.31164, 9.27876)
    26 (4.63451, 6.88857) -> 91092 (4.08897, 7.68615)
    27 (7.49914, 5.49189) -> 47563 (6.83439, 6.0583)
    28 (8.14289, 4.72666) -> 84200 (7.89549, 4.90665)
    29 (6.82033, 20.3784) -> 81303 (6.41766, 20.1434)
    30 (7.81913, 20.3295) -> 61758 (7.19205, 20.0484)
    31 (7.39661, 5.40002) -> 97189 (6.65799, 5.9886)
    32 (8.78678, 20.5818) -> 87982 (8.50684, 20.4423)
    33 (9.18664, 21.4984) -> 84536 (8.61299, 21.272)
    34 (10.1863, 21.4731) -> 90823 (10.1393, 21.4505)
    35 (4.07631, 6.05887) -> 94133 (3.89891, 6.32112)
    36 (10.9503, 9.61043) -> 69952 (10.8594, 9.42246)
    37 (8.61783, 22.3209) -> 96057 (8.36248, 22.1745)
    38 (3.69654, 5.13379) -> 99504 (3.2569, 6.01015)
    39 (7.80922, 3.78397) -> 99195 (7.79972, 3.83454)
    40 (7.93708, 23.0534) -> 99176 (7.36767, 22.5965)
    41 (7.04394, 3.14027) -> 96005 (6.47334, 3.83355)
    42 (8.71414, 3.35838) -> 98248 (8.12424, 3.8158)
    43 (1.58388, 16.9744) -> 52484 (1.47241, 16.644)
    44 (9.66024, 3.0345) -> 98458 (9.52123, 3.36927)
    45 (10.6538, 3.14804) -> 96941 (10.3224, 3.38149)
