Parent Map for Subproblem Tree 86
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.90666, 14.5781) -> 0 (1, 15)
    2 (2.50184, 15.3817) -> 77522 (2.01654, 15.2754)
    3 (1.77697, 13.5866) -> 63890 (1.49209, 14.0565)
    4 (2.43139, 12.8304) -> 58547 (2.31866, 12.8569)
    5 (2.38414, 16.3748) -> 90406 (2.09891, 16.1286)
    6 (3.33107, 16.6962) -> 59575 (3.15785, 16.6071)
    7 (3.42254, 12.6977) -> 95460 (3.21597, 12.7544)
    8 (4.25275, 12.1402) -> 99932 (3.50139, 12.3767)
    9 (5.01553, 11.4936) -> 95026 (4.23921, 11.9108)
    10 (5.88125, 10.993) -> 89242 (5.47498, 11.2465)
    11 (3.14571, 17.6789) -> 53432 (2.57646, 17.1366)
    12 (6.57651, 10.2743) -> 75213 (6.08973, 10.3132)
    13 (6.35848, 9.29835) -> 89812 (5.57412, 9.47596)
    14 (3.87009, 18.3683) -> 89694 (3.22108, 17.8485)
    15 (7.31019, 8.99137) -> 28193 (6.55999, 9.02093)
    16 (5.94096, 8.38968) -> 41704 (5.16625, 8.69266)
    17 (8.18435, 9.47701) -> 92842 (7.79183, 9.34181)
    18 (5.36305, 7.57358) -> 72631 (5.14741, 7.67179)
    19 (5.9977, 6.80077) -> 88054 (5.18077, 7.23852)
    20 (6.80764, 6.21427) -> 77356 (6.07488, 6.52604)
    21 (9.1307, 9.15388) -> 96159 (9.07685, 9.12128)
    22 (4.76416, 18.8162) -> 29265 (4.33329, 18.5728)
    23 (5.69441, 19.1831) -> 76811 (5.19718, 18.995)
    24 (6.67292, 19.3893) -> 67821 (6.22096, 19.2597)
    25 (9.95619, 9.71831) -> 91784 (9.85925, 9.58605)
    26 (4.63451, 6.88857) -> 49334 (3.94471, 7.50573)
    27 (7.49914, 5.49189) -> 84811 (6.89119, 5.69143)
    28 (8.14289, 4.72666) -> 96226 (7.28563, 5.09314)
    29 (6.82033, 20.3784) -> 38983 (5.88455, 20.0399)
    30 (7.81913, 20.3295) -> 97019 (7.37087, 20.2623)
    31 (7.39661, 5.40002) -> 86322 (6.76176, 5.67026)
    32 (8.78678, 20.5818) -> 91557 (8.57214, 20.5927)
    33 (9.18664, 21.4984) -> 96568 (8.53549, 21.4141)
    34 (10.1863, 21.4731) -> 95020 (9.22456, 21.3574)
    35 (4.07631, 6.05887) -> 76656 (3.51168, 6.7047)
    36 (10.9503, 9.61043) -> 99855 (10.6828, 8.87662)
    37 (8.61783, 22.3209) -> 85700 (8.02438, 22.1707)
    38 (3.69654, 5.13379) -> 98767 (3.49085, 5.40007)
    39 (7.80922, 3.78397) -> 84867 (7.37729, 4.01611)
    40 (7.93708, 23.0534) -> 73005 (7.64009, 22.9639)
    41 (7.04394, 3.14027) -> 85033 (6.56557, 3.52817)
    42 (8.71414, 3.35838) -> 88887 (8.33073, 3.54346)
    43 (1.58388, 16.9744) -> 67082 (1.35642, 16.3281)
    44 (9.66024, 3.0345) -> 96462 (9.05845, 3.31907)
    45 (10.6538, 3.14804) -> 98312 (9.79661, 3.33413)
    46 (3.28542, 6.67084) -> 99257 (2.74706, 7.49041)
    47 (10.7667, 2.15443) -> 96366 (10.2837, 2.36441)
    48 (6.15271, 21.1229) -> 52648 (5.86207, 20.9724)
    49 (2.86648, 6.17998) -> 96584 (2.75192, 6.3796)
    50 (3.11221, 4.32227) -> 73877 (2.83673, 4.97872)
    51 (11.0942, 21.8924) -> 80190 (10.2671, 21.5752)
    52 (11.9186, 22.4583) -> 94047 (11.6084, 22.2104)
    53 (12.9001, 22.65) -> 83228 (12.1833, 22.1749)
    54 (11.6793, 8.9259) -> 43093 (11.5855, 8.68074)
    55 (6.05, 11.5469) -> 96327 (5.39712, 11.7757)
    56 (1.00313, 13.712) -> 1759 (1.00135, 14.4998)
    57 (8.22786, 24.0102) -> 88705 (7.3436, 23.5815)
    58 (10.5956, 1.16918) -> 94041 (10.0376, 1.38038)
    59 (13.8031, 22.2204) -> 94838 (13.1501, 21.9328)
    60 (14.4847, 22.9522) -> 87077 (14.1584, 22.7178)
    61 (11.6535, 3.17285) -> 92154 (10.9162, 3.32364)
    62 (3.67616, 13.665) -> 28678 (2.87612, 14.0232)
    63 (8.35492, 25.0021) -> 91624 (7.59694, 24.48)
    64 (2.68558, 3.41784) -> 98074 (2.50171, 3.91542)
    65 (3.25661, 19.158) -> 23682 (2.97746, 18.851)
    66 (12.4307, 3.8021) -> 99572 (11.7291, 3.95679)
    67 (13.3889, 4.08809) -> 70446 (12.4507, 4.09906)
    68 (14.1028, 3.38786) -> 98352 (13.4662, 3.40159)
    69 (6.0573, 19.9184) -> 42857 (5.42439, 19.6431)
    70 (13.2554, 2.85691) -> 94028 (12.6702, 2.91471)
    71 (9.73443, 0.660932) -> 91960 (9.14297, 0.862747)
    72 (10.7698, 22.8383) -> 79255 (10.1297, 22.6941)
    73 (15.3828, 22.5123) -> 90924 (14.7997, 22.1583)
    74 (13.6523, 1.93905) -> 97302 (13.1544, 2.11715)
    75 (3.42226, 19.4961) -> 74866 (3.02898, 19.051)
    76 (8.68381, 25.9464) -> 83018 (8.11831, 25.5358)
    77 (10.3427, 9.8233) -> 87210 (10.0765, 9.18051)
    78 (9.66952, 25.778) -> 59091 (8.94193, 25.3923)
    79 (5.57294, 21.9377) -> 63550 (4.88795, 21.4334)
    80 (2.80933, 12.653) -> 60723 (2.3192, 12.8393)
    81 (10.2446, 26.596) -> 78825 (9.66582, 26.2307)
    82 (11.292, 23.2126) -> 69599 (10.8116, 23.1098)
    83 (12.5143, 9.47625) -> 81330 (12.3084, 8.52987)
    84 (13.512, 9.54389) -> 82034 (13.3935, 8.61312)
    85 (3.86013, 14.6256) -> 75601 (2.97483, 14.7544)
    86 (14.316, 1.19106) -> 69770 (13.5052, 1.43651)
    87 (7.85475, 26.5056) -> 93731 (7.5127, 26.2775)
    88 (14.7182, 0.275515) -> 89960 (14.685, 0.281878)
    89 (8.0737, 9.20775) -> 90636 (7.65846, 9.09451)
    90 (1.84014, 12.024) -> 27026 (1.50214, 12.641)
    91 (16.1086, 21.8245) -> 99116 (15.3843, 21.5142)
    92 (7.27953, 25.7554) -> 98226 (7.04286, 25.557)
    93 (6.15603, 2.68025) -> 73346 (5.61103, 3.25553)
    94 (6.49434, 4.96886) -> 71030 (6.24068, 5.136)
    95 (11.239, 26.7022) -> 97182 (10.4714, 26.2521)
    96 (10.6933, 1.85457) -> 96983 (10.3983, 1.98932)
    97 (14.5579, 1.25719) -> 88634 (14.3519, 1.32015)
    98 (16.9871, 22.3023) -> 95500 (16.2356, 22.0124)
    99 (0.721119, 13.8969) -> 82388 (0.79383, 14.2195)
    100 (13.7522, 0.0173115) -> 94521 (13.4405, 0.129614)
    101 (7.07875, 7.1643) -> 97647 (6.78748, 7.23515)
    102 (4.60877, 22.203) -> 71672 (4.23932, 21.8271)
    103 (6.29876, 25.9505) -> 41362 (5.69597, 25.2462)
    104 (13.0549, 1.66753) -> 97059 (12.7406, 1.70691)
    105 (1.89538, 6.38818) -> 99251 (1.5831, 7.23706)
    106 (14.4559, 9.87405) -> 95490 (14.3405, 8.90027)
    107 (17.9667, 22.1012) -> 98245 (17.3144, 21.9092)
    108 (14.1522, 2.58869) -> 98404 (13.8262, 2.77166)
    109 (15.7182, 0.28235) -> 93026 (15.0603, 0.430898)
    110 (12.5601, 21.8169) -> 69007 (12.1851, 21.6862)
    111 (4.4585, 12.5899) -> 50904 (3.63595, 12.7028)
    112 (2.5998, 20.0649) -> 97020 (2.39792, 19.6541)
    113 (15.1184, 9.53877) -> 84670 (15.1038, 9.47465)
    114 (16.0805, 20.8249) -> 94889 (15.1783, 20.7089)
    115 (18.5406, 21.2824) -> 73333 (17.7825, 21.1144)
    116 (15.9732, 9.01985) -> 48050 (15.6829, 8.45074)
    117 (15.1025, 3.36289) -> 88046 (14.3749, 3.36832)
    118 (2.28343, 15.7841) -> 24677 (1.63358, 15.4175)
