Parent Map for Subproblem Tree 82
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.90666, 14.5781) -> 0 (1, 15)
    2 (2.50184, 15.3817) -> 73762 (2.14327, 15.2834)
    3 (1.77697, 13.5866) -> 63890 (1.49209, 14.0565)
    4 (2.43139, 12.8304) -> 94142 (1.99042, 12.9079)
    5 (2.38414, 16.3748) -> 90406 (2.09891, 16.1286)
    6 (3.33107, 16.6962) -> 59575 (3.15785, 16.6071)
    7 (3.42254, 12.6977) -> 92196 (2.83106, 12.7003)
    8 (4.25275, 12.1402) -> 99932 (3.50139, 12.3767)
    9 (5.01553, 11.4936) -> 95026 (4.23921, 11.9108)
    10 (5.88125, 10.993) -> 84144 (5.21336, 11.3114)
    11 (3.14571, 17.6789) -> 79589 (2.80286, 17.3407)
    12 (6.57651, 10.2743) -> 93052 (5.65029, 10.5031)
    13 (6.35848, 9.29835) -> 91267 (5.52065, 9.53003)
    14 (3.87009, 18.3683) -> 68137 (3.46305, 18.0111)
    15 (7.31019, 8.99137) -> 68048 (6.59478, 9.02427)
    16 (5.94096, 8.38968) -> 96194 (5.02217, 8.7233)
    17 (8.18435, 9.47701) -> 75890 (7.22982, 9.26504)
    18 (5.36305, 7.57358) -> 84417 (4.90253, 7.85812)
    19 (5.9977, 6.80077) -> 83553 (5.50272, 7.07336)
    20 (6.80764, 6.21427) -> 88987 (6.03795, 6.71088)
    21 (9.1307, 9.15388) -> 59406 (8.78066, 8.95452)
    22 (4.76416, 18.8162) -> 95543 (4.03367, 18.284)
    23 (5.69441, 19.1831) -> 36178 (5.15694, 18.9113)
    24 (6.67292, 19.3893) -> 95390 (6.0355, 19.1478)
    25 (9.95619, 9.71831) -> 67399 (9.61877, 9.26116)
    26 (4.63451, 6.88857) -> 80580 (4.46108, 7.06766)
    27 (7.49914, 5.49189) -> 83079 (7.28663, 5.54415)
    28 (8.14289, 4.72666) -> 96226 (7.28563, 5.09314)
    29 (6.82033, 20.3784) -> 99158 (6.58172, 20.2771)
    30 (7.81913, 20.3295) -> 67403 (7.01281, 20.1202)
    31 (7.39661, 5.40002) -> 95908 (7.18781, 5.51187)
    32 (8.78678, 20.5818) -> 75364 (8.37341, 20.4982)
    33 (9.18664, 21.4984) -> 68798 (8.35907, 21.2933)
    34 (10.1863, 21.4731) -> 92888 (10.149, 21.3948)
    35 (4.07631, 6.05887) -> 95802 (3.92546, 6.27174)
    36 (10.9503, 9.61043) -> 99855 (10.6828, 8.87662)
    37 (8.61783, 22.3209) -> 89294 (7.86634, 21.9908)
    38 (3.69654, 5.13379) -> 98767 (3.49085, 5.40007)
    39 (7.80922, 3.78397) -> 99195 (7.79972, 3.83454)
    40 (7.93708, 23.0534) -> 16646 (7.10076, 22.5323)
    41 (7.04394, 3.14027) -> 85033 (6.56557, 3.52817)
    42 (8.71414, 3.35838) -> 94226 (8.19923, 3.67565)
    43 (1.58388, 16.9744) -> 67082 (1.35642, 16.3281)
    44 (9.66024, 3.0345) -> 96462 (9.05845, 3.31907)
    45 (10.6538, 3.14804) -> 92054 (9.80807, 3.38608)
