Parent Map for Subproblem Tree 28
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.90666, 14.5781) -> 0 (1, 15)
    2 (2.50184, 15.3817) -> 77522 (2.01654, 15.2754)
    3 (1.77697, 13.5866) -> 63890 (1.49209, 14.0565)
    4 (2.43139, 12.8304) -> 94142 (1.99042, 12.9079)
    5 (2.38414, 16.3748) -> 90406 (2.09891, 16.1286)
    6 (3.33107, 16.6962) -> 59575 (3.15785, 16.6071)
    7 (3.42254, 12.6977) -> 56639 (3.14061, 12.7256)
    8 (4.25275, 12.1402) -> 77611 (3.54951, 12.2302)
    9 (5.01553, 11.4936) -> 48305 (4.84864, 11.4974)
    10 (5.88125, 10.993) -> 53897 (5.15823, 10.9289)
    11 (3.14571, 17.6789) -> 70112 (2.74772, 17.3398)
    12 (6.57651, 10.2743) -> 98548 (6.04952, 10.0698)
    13 (6.35848, 9.29835) -> 80022 (5.49745, 9.06115)
    14 (3.87009, 18.3683) -> 76409 (3.30445, 17.9515)
    15 (7.31019, 8.99137) -> 96988 (6.55841, 8.53294)
    16 (5.94096, 8.38968) -> 80481 (5.62428, 8.29832)
    17 (8.18435, 9.47701) -> 99727 (7.55565, 8.96906)
    18 (5.36305, 7.57358) -> 63495 (4.55941, 7.50554)
    19 (5.9977, 6.80077) -> 97871 (5.63517, 6.73467)
    20 (6.80764, 6.21427) -> 79010 (5.97958, 5.9827)
    21 (9.1307, 9.15388) -> 60165 (8.8913, 8.81274)
    22 (4.76416, 18.8162) -> 97529 (3.90694, 18.4082)
    23 (5.69441, 19.1831) -> 21282 (4.75427, 18.8454)
    24 (6.67292, 19.3893) -> 94600 (6.40047, 19.3757)
    25 (9.95619, 9.71831) -> 22514 (9.66357, 8.84051)
    26 (4.63451, 6.88857) -> 69332 (4.30447, 6.90324)
    27 (7.49914, 5.49189) -> 98023 (6.94075, 5.2828)
    28 (8.14289, 4.72666) -> 87755 (7.37619, 4.38713)
    29 (6.82033, 20.3784) -> 76186 (6.60601, 20.3467)
    30 (7.81913, 20.3295) -> 43870 (7.26382, 20.3122)
    31 (7.39661, 5.40002) -> 90224 (7.0109, 5.06863)
    32 (8.78678, 20.5818) -> 84966 (7.8775, 20.6593)
    33 (9.18664, 21.4984) -> 92885 (8.26829, 21.4793)
    34 (10.1863, 21.4731) -> 95020 (9.22456, 21.3574)
    35 (4.07631, 6.05887) -> 92344 (3.53272, 6.26111)
    36 (10.9503, 9.61043) -> 48215 (10.9581, 8.65672)
    37 (8.61783, 22.3209) -> 86371 (7.75439, 22.1753)
    38 (3.69654, 5.13379) -> 94495 (3.02818, 5.44425)
    39 (7.80922, 3.78397) -> 99603 (7.07906, 3.58552)
    40 (7.93708, 23.0534) -> 98954 (7.35318, 22.8599)
    41 (7.04394, 3.14027) -> 95735 (6.2052, 3.01996)
    42 (8.71414, 3.35838) -> 86603 (8.01254, 3.08287)
    43 (1.58388, 16.9744) -> 61467 (1.56576, 16.9502)
    44 (9.66024, 3.0345) -> 99554 (9.39616, 2.66544)
    45 (10.6538, 3.14804) -> 99851 (10.5203, 3.02799)
    46 (3.28542, 6.67084) -> 93918 (2.99086, 6.78652)
    47 (10.7667, 2.15443) -> 97378 (10.1623, 1.70344)
    48 (6.15271, 21.1229) -> 86534 (5.29431, 20.7495)
    49 (2.86648, 6.17998) -> 79053 (2.50141, 6.40936)
    50 (3.11221, 4.32227) -> 96523 (2.71849, 4.34781)
    51 (11.0942, 21.8924) -> 74727 (10.1737, 21.7229)
    52 (11.9186, 22.4583) -> 98109 (11.5439, 22.2793)
    53 (12.9001, 22.65) -> 95603 (12.4398, 22.5974)
    54 (11.6793, 8.9259) -> 85828 (11.7215, 8.10072)
    55 (6.05, 11.5469) -> 62762 (5.66204, 11.5003)
    56 (1.00313, 13.712) -> 1759 (1.00135, 14.4998)
    57 (8.22786, 24.0102) -> 88705 (7.3436, 23.5815)
    58 (10.5956, 1.16918) -> 98365 (10.1475, 0.934677)
    59 (13.8031, 22.2204) -> 99668 (13.5055, 22.2472)
    60 (14.4847, 22.9522) -> 73771 (13.8492, 22.6547)
    61 (11.6535, 3.17285) -> 96382 (11.3557, 2.81601)
    62 (3.67616, 13.665) -> 33647 (2.96287, 14.0679)
    63 (8.35492, 25.0021) -> 60820 (7.76674, 24.7011)
    64 (2.68558, 3.41784) -> 96549 (2.06154, 3.95814)
    65 (3.25661, 19.158) -> 51858 (2.91351, 18.8117)
    66 (12.4307, 3.8021) -> 90530 (12.1064, 3.4145)
    67 (13.3889, 4.08809) -> 97245 (13.2879, 3.98281)
    68 (14.1028, 3.38786) -> 95541 (13.5937, 2.61913)
    69 (6.0573, 19.9184) -> 86745 (5.48799, 19.728)
    70 (13.2554, 2.85691) -> 99731 (12.9684, 2.54526)
    71 (9.73443, 0.660932) -> 99468 (8.77763, 0.40568)
    72 (10.7698, 22.8383) -> 95313 (10.5225, 22.7536)
    73 (15.3828, 22.5123) -> 87298 (14.4388, 22.2543)
    74 (13.6523, 1.93905) -> 77424 (13.2133, 1.35513)
    75 (3.42226, 19.4961) -> 80507 (2.83697, 18.8942)
    76 (8.68381, 25.9464) -> 73649 (8.18072, 25.6647)
    77 (10.3427, 9.8233) -> 56853 (10.165, 8.94802)
    78 (9.66952, 25.778) -> 67243 (8.91515, 25.4572)
    79 (5.57294, 21.9377) -> 71920 (5.06698, 21.6591)
    80 (2.80933, 12.653) -> 95165 (2.13861, 12.7916)
    81 (10.2446, 26.596) -> 70739 (9.67772, 26.3072)
    82 (11.292, 23.2126) -> 71261 (10.4351, 22.8979)
    83 (12.5143, 9.47625) -> 20629 (12.6674, 9.03585)
    84 (13.512, 9.54389) -> 84973 (13.5667, 9.43889)
    85 (3.86013, 14.6256) -> 75601 (2.97483, 14.7544)
    86 (14.316, 1.19106) -> 99278 (13.6753, 0.604378)
    87 (7.85475, 26.5056) -> 93731 (7.5127, 26.2775)
    88 (14.7182, 0.275515) -> 88098 (13.9759, -0.390626)
    89 (8.0737, 9.20775) -> 93296 (7.6496, 8.86906)
    90 (1.84014, 12.024) -> 99490 (1.4946, 12.4376)
    91 (16.1086, 21.8245) -> 95399 (15.1818, 21.6756)
    92 (7.27953, 25.7554) -> 98226 (7.04286, 25.557)
    93 (6.15603, 2.68025) -> 90550 (5.51459, 2.62988)
    94 (6.49434, 4.96886) -> 99960 (6.16671, 4.90998)
    95 (11.239, 26.7022) -> 99820 (10.7825, 26.5807)
    96 (10.6933, 1.85457) -> 98465 (9.82755, 1.37417)
    97 (14.5579, 1.25719) -> 99836 (14.4426, 1.07726)
    98 (16.9871, 22.3023) -> 99162 (16.7895, 22.2523)
    99 (0.721119, 13.8969) -> 5209 (0.795675, 14.2394)
    100 (13.7522, 0.0173115) -> 98714 (13.3997, -0.107407)
    101 (7.07875, 7.1643) -> 98417 (6.7182, 6.98318)
    102 (4.60877, 22.203) -> 91739 (3.92835, 21.5674)
    103 (6.29876, 25.9505) -> 93447 (5.59707, 25.302)
    104 (13.0549, 1.66753) -> 96976 (12.4486, 1.13625)
    105 (1.89538, 6.38818) -> 98051 (1.30845, 7.01237)
    106 (14.4559, 9.87405) -> 80455 (14.8082, 9.43376)
    107 (17.9667, 22.1012) -> 93021 (18.0774, 22.1184)
    108 (14.1522, 2.58869) -> 88398 (14.0834, 2.48269)
    109 (15.7182, 0.28235) -> 95620 (15.4532, 0.0466931)
    110 (12.5601, 21.8169) -> 97881 (11.8875, 21.6785)
    111 (4.4585, 12.5899) -> 52242 (3.64227, 12.6351)
    112 (2.5998, 20.0649) -> 98706 (2.40938, 19.746)
    113 (15.1184, 9.53877) -> 86468 (15.2464, 9.34316)
    114 (16.0805, 20.8249) -> 97236 (16.2794, 20.7725)
    115 (18.5406, 21.2824) -> 97235 (19.1218, 21.3227)
    116 (15.9732, 9.01985) -> 96910 (16.0971, 8.89101)
    117 (15.1025, 3.36289) -> 94991 (15.0291, 3.25121)
