Parent Map for Subproblem Tree 17
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.90666, 14.5781) -> 0 (1, 15)
    2 (2.50184, 15.3817) -> 73762 (2.14327, 15.2834)
    3 (1.77697, 13.5866) -> 36067 (1.3331, 14.3607)
    4 (2.43139, 12.8304) -> 65381 (2.13962, 12.8637)
    5 (2.38414, 16.3748) -> 70443 (1.68386, 15.692)
    6 (3.33107, 16.6962) -> 79285 (2.58455, 16.1976)
    7 (3.42254, 12.6977) -> 85489 (3.16915, 12.7063)
    8 (4.25275, 12.1402) -> 94742 (3.5349, 12.2316)
    9 (5.01553, 11.4936) -> 48305 (4.84864, 11.4974)
    10 (5.88125, 10.993) -> 8677 (5.03066, 10.943)
    11 (3.14571, 17.6789) -> 55087 (2.85912, 17.3915)
    12 (6.57651, 10.2743) -> 81573 (6.16054, 10.1899)
    13 (6.35848, 9.29835) -> 91783 (6.27853, 9.26602)
    14 (3.87009, 18.3683) -> 58867 (3.74654, 18.2394)
    15 (7.31019, 8.99137) -> 92184 (6.48566, 8.66703)
    16 (5.94096, 8.38968) -> 88015 (5.40039, 8.37598)
    17 (8.18435, 9.47701) -> 90636 (7.65846, 9.09451)
    18 (5.36305, 7.57358) -> 98928 (5.12542, 7.56255)
    19 (5.9977, 6.80077) -> 83264 (5.60815, 6.83005)
    20 (6.80764, 6.21427) -> 89502 (6.11936, 6.19272)
    21 (9.1307, 9.15388) -> 63269 (8.61093, 8.56285)
    22 (4.76416, 18.8162) -> 83533 (4.58111, 18.7031)
    23 (5.69441, 19.1831) -> 99202 (5.03215, 18.8036)
    24 (6.67292, 19.3893) -> 46958 (6.16831, 19.1698)
    25 (9.95619, 9.71831) -> 98303 (9.62363, 8.965)
    26 (4.63451, 6.88857) -> 88472 (4.09034, 7.07619)
    27 (7.49914, 5.49189) -> 93492 (7.1901, 5.46432)
    28 (8.14289, 4.72666) -> 94511 (7.6747, 4.61078)
    29 (6.82033, 20.3784) -> 81303 (6.41766, 20.1434)
    30 (7.81913, 20.3295) -> 78113 (7.56818, 20.2245)
    31 (7.39661, 5.40002) -> 99733 (6.68154, 5.29338)
    32 (8.78678, 20.5818) -> 93894 (7.97472, 20.3648)
    33 (9.18664, 21.4984) -> 99483 (8.40044, 21.2191)
    34 (10.1863, 21.4731) -> 88736 (9.48124, 20.9292)
    35 (4.07631, 6.05887) -> 75452 (3.48376, 6.3986)
    36 (10.9503, 9.61043) -> 56565 (10.811, 8.66027)
    37 (8.61783, 22.3209) -> 65891 (7.82764, 21.9163)
    38 (3.69654, 5.13379) -> 99378 (2.78148, 5.36714)
    39 (7.80922, 3.78397) -> 95455 (7.35635, 3.76705)
    40 (7.93708, 23.0534) -> 99176 (7.36767, 22.5965)
    41 (7.04394, 3.14027) -> 96790 (6.29279, 3.38084)
    42 (8.71414, 3.35838) -> 99693 (7.77333, 3.20539)
    43 (1.58388, 16.9744) -> 52484 (1.47241, 16.644)
    44 (9.66024, 3.0345) -> 88346 (8.80855, 2.89704)
    45 (10.6538, 3.14804) -> 97461 (10.281, 3.04463)
